PO_ID,PO_NUMBER,SUPPLIER_ID,PLANT_ID,ORDER_DATE,CURRENCY_CODE,STATUS
6588,PO-0006588,353,3,2025-09-26,USD,RECEIVED
6589,PO-0006589,288,7,2025-05-05,USD,RECEIVED
6590,PO-0006590,312,9,2023-01-15,USD,PARTIAL
6591,PO-0006591,176,6,2026-09-11,USD,RECEIVED
6592,PO-0006592,4,2,2026-06-08,USD,RECEIVED
6593,PO-0006593,236,1,2026-08-02,USD,RECEIVED
6594,PO-0006594,50,7,2024-07-12,USD,RECEIVED
6595,PO-0006595,210,2,2023-10-08,USD,RECEIVED
6596,PO-0006596,160,10,2025-12-15,USD,OPEN
6597,PO-0006597,358,9,2023-06-02,USD,RECEIVED
6598,PO-0006598,321,8,2024-03-19,USD,RECEIVED
6599,PO-0006599,404,10,2024-02-16,USD,CANCELLED
6600,PO-0006600,277,3,2024-09-02,USD,CANCELLED
6601,PO-0006601,140,8,2025-09-04,USD,CANCELLED
6602,PO-0006602,472,9,2023-08-03,USD,PARTIAL
6603,PO-0006603,147,8,2026-01-06,USD,RECEIVED
6604,PO-0006604,245,12,2026-06-08,USD,CANCELLED
6605,PO-0006605,332,11,2024-09-21,USD,RECEIVED
6606,PO-0006606,398,7,2025-11-17,USD,CANCELLED
6607,PO-0006607,95,2,2025-07-08,USD,OPEN
6608,PO-0006608,13,10,2023-06-26,USD,CANCELLED
6609,PO-0006609,386,8,2025-11-28,USD,RECEIVED
6610,PO-0006610,294,7,2025-05-07,USD,RECEIVED
6611,PO-0006611,209,6,2023-11-16,USD,OPEN
6612,PO-0006612,134,7,2024-04-11,USD,PARTIAL
6613,PO-0006613,314,1,2025-08-23,USD,RECEIVED
6614,PO-0006614,298,11,2025-12-26,USD,RECEIVED
6615,PO-0006615,33,11,2025-01-10,USD,RECEIVED
6616,PO-0006616,1,2,2023-02-21,USD,RECEIVED
6617,PO-0006617,139,12,2023-07-19,USD,CANCELLED
6618,PO-0006618,443,5,2025-12-05,USD,RECEIVED
6619,PO-0006619,63,1,2023-05-14,USD,RECEIVED
6620,PO-0006620,183,11,2025-05-16,USD,RECEIVED
6621,PO-0006621,251,12,2026-06-11,USD,RECEIVED
6622,PO-0006622,190,4,2024-12-04,USD,RECEIVED
6623,PO-0006623,418,2,2024-03-25,USD,CANCELLED
6624,PO-0006624,348,9,2025-07-24,USD,RECEIVED
6625,PO-0006625,494,5,2026-05-16,USD,RECEIVED
6626,PO-0006626,234,4,2026-04-25,USD,RECEIVED
6627,PO-0006627,429,12,2024-09-20,USD,CANCELLED
6628,PO-0006628,319,4,2024-12-02,USD,RECEIVED
6629,PO-0006629,281,4,2025-01-14,USD,RECEIVED
6630,PO-0006630,197,5,2026-02-18,USD,RECEIVED
6631,PO-0006631,30,7,2025-12-27,USD,RECEIVED
6632,PO-0006632,307,7,2025-01-09,USD,RECEIVED
6633,PO-0006633,404,2,2024-02-04,USD,CANCELLED
6634,PO-0006634,141,5,2023-02-09,USD,RECEIVED
6635,PO-0006635,462,4,2025-02-01,USD,RECEIVED
6636,PO-0006636,121,6,2024-05-30,USD,CANCELLED
6637,PO-0006637,366,5,2025-01-27,USD,RECEIVED
6638,PO-0006638,129,5,2024-10-11,USD,CANCELLED
6639,PO-0006639,4,9,2023-02-07,USD,RECEIVED
6640,PO-0006640,379,10,2023-06-03,USD,RECEIVED
6641,PO-0006641,375,10,2023-04-05,USD,RECEIVED
6642,PO-0006642,60,5,2023-06-10,USD,RECEIVED
6643,PO-0006643,261,6,2024-07-16,USD,RECEIVED
6644,PO-0006644,35,5,2025-10-11,USD,RECEIVED
6645,PO-0006645,180,3,2025-02-08,USD,RECEIVED
6646,PO-0006646,305,11,2025-07-24,USD,PARTIAL
6647,PO-0006647,312,3,2025-11-13,USD,RECEIVED
6648,PO-0006648,189,2,2024-01-22,USD,RECEIVED
6649,PO-0006649,360,12,2025-05-08,USD,OPEN
6650,PO-0006650,27,7,2023-02-08,USD,RECEIVED
6651,PO-0006651,440,12,2023-12-25,USD,OPEN
6652,PO-0006652,495,5,2024-09-01,USD,RECEIVED
6653,PO-0006653,174,2,2026-04-24,USD,RECEIVED
6654,PO-0006654,202,1,2024-08-03,USD,RECEIVED
6655,PO-0006655,290,8,2024-03-01,USD,RECEIVED
6656,PO-0006656,184,2,2025-09-05,USD,CANCELLED
6657,PO-0006657,44,9,2026-04-15,USD,RECEIVED
6658,PO-0006658,484,10,2023-04-18,USD,RECEIVED
6659,PO-0006659,428,12,2023-11-26,USD,RECEIVED
6660,PO-0006660,263,5,2024-11-15,USD,RECEIVED
6661,PO-0006661,422,10,2023-12-15,USD,PARTIAL
6662,PO-0006662,139,1,2024-05-19,USD,RECEIVED
6663,PO-0006663,237,6,2024-05-08,USD,RECEIVED
6664,PO-0006664,302,4,2023-11-17,USD,PARTIAL
6665,PO-0006665,152,8,2025-01-22,USD,RECEIVED
6666,PO-0006666,299,3,2023-12-23,USD,RECEIVED
6667,PO-0006667,267,7,2024-12-20,USD,RECEIVED
6668,PO-0006668,458,1,2026-09-24,USD,RECEIVED
6669,PO-0006669,457,2,2024-05-10,USD,RECEIVED
6670,PO-0006670,144,11,2024-01-01,USD,RECEIVED
6671,PO-0006671,246,12,2024-03-15,USD,RECEIVED
6672,PO-0006672,430,7,2026-07-12,USD,RECEIVED
6673,PO-0006673,63,4,2026-03-29,USD,RECEIVED
6674,PO-0006674,46,8,2023-11-19,USD,RECEIVED
6675,PO-0006675,494,6,2023-09-26,USD,RECEIVED
6676,PO-0006676,394,1,2025-06-24,USD,RECEIVED
6677,PO-0006677,294,7,2024-12-24,USD,RECEIVED
6678,PO-0006678,146,6,2026-08-18,USD,RECEIVED
6679,PO-0006679,54,6,2024-05-23,USD,PARTIAL
6680,PO-0006680,167,12,2024-05-10,USD,RECEIVED
6681,PO-0006681,358,6,2024-09-10,USD,PARTIAL
6682,PO-0006682,226,3,2026-05-23,USD,PARTIAL
6683,PO-0006683,65,1,2025-06-22,USD,RECEIVED
6684,PO-0006684,169,5,2026-07-30,USD,RECEIVED
6685,PO-0006685,365,2,2024-05-24,USD,RECEIVED
6686,PO-0006686,4,8,2026-08-20,USD,RECEIVED
6687,PO-0006687,369,3,2023-02-17,USD,CANCELLED
6688,PO-0006688,322,12,2025-04-09,USD,RECEIVED
6689,PO-0006689,409,6,2024-03-20,USD,OPEN
6690,PO-0006690,273,10,2023-05-07,USD,OPEN
6691,PO-0006691,121,2,2026-06-17,USD,RECEIVED
6692,PO-0006692,277,11,2024-02-15,USD,RECEIVED
6693,PO-0006693,97,3,2023-04-13,USD,RECEIVED
6694,PO-0006694,391,3,2026-04-27,USD,RECEIVED
6695,PO-0006695,238,1,2026-09-03,USD,RECEIVED
6696,PO-0006696,55,10,2025-08-20,USD,PARTIAL
6697,PO-0006697,309,5,2023-09-14,USD,OPEN
6698,PO-0006698,322,5,2023-09-17,USD,RECEIVED
6699,PO-0006699,408,12,2023-06-12,USD,CANCELLED
6700,PO-0006700,215,1,2026-05-09,USD,PARTIAL
6701,PO-0006701,71,9,2026-05-12,USD,RECEIVED
6702,PO-0006702,157,6,2025-05-07,USD,PARTIAL
6703,PO-0006703,224,11,2024-05-29,USD,RECEIVED
6704,PO-0006704,248,2,2025-07-11,USD,RECEIVED
6705,PO-0006705,120,3,2024-05-31,USD,RECEIVED
6706,PO-0006706,183,8,2026-05-21,USD,OPEN
6707,PO-0006707,57,11,2024-11-28,USD,RECEIVED
6708,PO-0006708,455,1,2025-12-13,USD,CANCELLED
6709,PO-0006709,263,4,2024-03-03,USD,RECEIVED
6710,PO-0006710,165,7,2024-12-16,USD,RECEIVED
6711,PO-0006711,465,1,2023-04-30,USD,PARTIAL
6712,PO-0006712,475,6,2023-02-25,USD,RECEIVED
6713,PO-0006713,484,6,2024-11-06,USD,RECEIVED
6714,PO-0006714,151,11,2024-02-07,USD,RECEIVED
6715,PO-0006715,359,7,2025-07-17,USD,CANCELLED
6716,PO-0006716,69,12,2024-04-10,USD,OPEN
6717,PO-0006717,416,9,2023-10-21,USD,RECEIVED
6718,PO-0006718,282,11,2025-01-23,USD,CANCELLED
6719,PO-0006719,289,8,2025-08-20,USD,RECEIVED
6720,PO-0006720,83,1,2023-10-03,USD,RECEIVED
6721,PO-0006721,419,2,2025-02-09,USD,RECEIVED
6722,PO-0006722,477,11,2023-10-30,USD,CANCELLED
6723,PO-0006723,140,11,2025-11-19,USD,RECEIVED
6724,PO-0006724,136,7,2024-12-16,USD,RECEIVED
6725,PO-0006725,384,2,2023-02-05,USD,RECEIVED
6726,PO-0006726,410,6,2026-04-03,USD,RECEIVED
6727,PO-0006727,40,3,2024-06-07,USD,OPEN
6728,PO-0006728,466,6,2025-08-11,USD,RECEIVED
6729,PO-0006729,53,2,2025-05-30,USD,RECEIVED
6730,PO-0006730,419,5,2023-08-10,USD,RECEIVED
6731,PO-0006731,451,7,2023-11-10,USD,RECEIVED
6732,PO-0006732,172,6,2025-03-04,USD,RECEIVED
6733,PO-0006733,80,9,2023-09-02,USD,CANCELLED
6734,PO-0006734,105,6,2026-01-27,USD,OPEN
6735,PO-0006735,101,10,2023-07-29,USD,RECEIVED
6736,PO-0006736,53,3,2026-09-23,USD,RECEIVED
6737,PO-0006737,262,10,2025-07-17,USD,RECEIVED
6738,PO-0006738,190,5,2025-03-11,USD,RECEIVED
6739,PO-0006739,352,11,2026-01-07,USD,RECEIVED
6740,PO-0006740,346,1,2024-02-19,USD,RECEIVED
6741,PO-0006741,52,9,2024-09-05,USD,RECEIVED
6742,PO-0006742,114,12,2024-07-19,USD,RECEIVED
6743,PO-0006743,58,9,2023-07-09,USD,RECEIVED
6744,PO-0006744,448,2,2024-12-09,USD,OPEN
6745,PO-0006745,78,10,2025-03-12,USD,RECEIVED
6746,PO-0006746,83,7,2023-06-16,USD,PARTIAL
6747,PO-0006747,381,6,2026-09-23,USD,RECEIVED
6748,PO-0006748,98,4,2023-05-12,USD,RECEIVED
6749,PO-0006749,183,7,2024-04-30,USD,RECEIVED
6750,PO-0006750,468,1,2026-08-16,USD,CANCELLED
6751,PO-0006751,205,11,2026-03-08,USD,OPEN
6752,PO-0006752,270,1,2026-01-10,USD,RECEIVED
6753,PO-0006753,124,5,2023-12-23,USD,RECEIVED
6754,PO-0006754,397,10,2024-09-25,USD,OPEN
6755,PO-0006755,185,4,2023-06-15,USD,RECEIVED
6756,PO-0006756,489,8,2023-01-19,USD,RECEIVED
6757,PO-0006757,294,12,2025-07-28,USD,RECEIVED
6758,PO-0006758,412,9,2024-11-30,USD,PARTIAL
6759,PO-0006759,123,9,2025-10-05,USD,RECEIVED
6760,PO-0006760,32,5,2024-06-14,USD,RECEIVED
6761,PO-0006761,165,5,2025-02-03,USD,RECEIVED
6762,PO-0006762,206,5,2023-07-20,USD,RECEIVED
6763,PO-0006763,388,6,2025-08-06,USD,RECEIVED
6764,PO-0006764,348,2,2025-05-29,USD,RECEIVED
6765,PO-0006765,163,5,2026-08-06,USD,RECEIVED
6766,PO-0006766,287,1,2023-06-07,USD,CANCELLED
6767,PO-0006767,50,10,2024-07-04,USD,RECEIVED
6768,PO-0006768,238,10,2026-05-22,USD,RECEIVED
6769,PO-0006769,86,7,2023-09-08,USD,RECEIVED
6770,PO-0006770,350,12,2024-05-27,USD,RECEIVED
6771,PO-0006771,495,9,2023-06-04,USD,RECEIVED
6772,PO-0006772,273,8,2024-10-09,USD,CANCELLED
6773,PO-0006773,314,5,2024-07-29,USD,RECEIVED
6774,PO-0006774,239,6,2026-04-10,USD,RECEIVED
6775,PO-0006775,318,3,2025-10-15,USD,RECEIVED
6776,PO-0006776,457,4,2024-01-30,USD,OPEN
6777,PO-0006777,498,8,2025-10-10,USD,RECEIVED
6778,PO-0006778,450,8,2025-08-30,USD,RECEIVED
6779,PO-0006779,412,4,2023-09-28,USD,RECEIVED
6780,PO-0006780,497,8,2024-02-24,USD,RECEIVED
6781,PO-0006781,108,6,2025-11-09,USD,RECEIVED
6782,PO-0006782,102,4,2024-01-06,USD,RECEIVED
6783,PO-0006783,101,8,2023-10-01,USD,OPEN
6784,PO-0006784,390,8,2024-04-25,USD,OPEN
6785,PO-0006785,120,8,2025-06-20,USD,RECEIVED
6786,PO-0006786,358,9,2023-09-19,USD,CANCELLED
6787,PO-0006787,375,2,2024-03-08,USD,CANCELLED
6788,PO-0006788,428,8,2023-01-19,USD,PARTIAL
6789,PO-0006789,218,2,2024-09-17,USD,OPEN
6790,PO-0006790,289,5,2024-06-11,USD,RECEIVED
6791,PO-0006791,355,11,2026-09-18,USD,RECEIVED
6792,PO-0006792,334,1,2025-03-28,USD,CANCELLED
6793,PO-0006793,451,8,2025-07-27,USD,RECEIVED
6794,PO-0006794,443,2,2024-03-04,USD,RECEIVED
6795,PO-0006795,333,10,2023-06-13,USD,RECEIVED
6796,PO-0006796,481,2,2024-07-10,USD,RECEIVED
6797,PO-0006797,477,1,2024-01-21,USD,PARTIAL
6798,PO-0006798,177,10,2026-01-18,USD,RECEIVED
6799,PO-0006799,156,3,2025-11-04,USD,RECEIVED
6800,PO-0006800,482,6,2023-02-17,USD,CANCELLED
6801,PO-0006801,1,3,2025-08-15,USD,RECEIVED
6802,PO-0006802,234,7,2025-02-21,USD,OPEN
6803,PO-0006803,263,7,2024-10-22,USD,RECEIVED
6804,PO-0006804,124,7,2023-09-14,USD,RECEIVED
6805,PO-0006805,18,2,2026-07-17,USD,RECEIVED
6806,PO-0006806,337,8,2025-05-20,USD,RECEIVED
6807,PO-0006807,250,7,2025-01-02,USD,OPEN
6808,PO-0006808,485,5,2024-05-29,USD,OPEN
6809,PO-0006809,110,11,2024-06-18,USD,RECEIVED
6810,PO-0006810,358,1,2024-04-06,USD,RECEIVED
6811,PO-0006811,131,2,2024-06-14,USD,RECEIVED
6812,PO-0006812,223,7,2023-03-26,USD,RECEIVED
6813,PO-0006813,79,9,2025-02-07,USD,RECEIVED
6814,PO-0006814,196,8,2026-03-05,USD,OPEN
6815,PO-0006815,454,3,2024-07-01,USD,RECEIVED
6816,PO-0006816,89,3,2026-08-03,USD,RECEIVED
6817,PO-0006817,229,1,2026-02-14,USD,PARTIAL
6818,PO-0006818,39,1,2024-07-06,USD,RECEIVED
6819,PO-0006819,500,10,2023-06-28,USD,CANCELLED
6820,PO-0006820,251,2,2025-08-05,USD,RECEIVED
6821,PO-0006821,103,6,2025-10-11,USD,RECEIVED
6822,PO-0006822,290,2,2025-02-08,USD,RECEIVED
6823,PO-0006823,163,8,2024-03-16,USD,RECEIVED
6824,PO-0006824,216,6,2026-09-03,USD,RECEIVED
6825,PO-0006825,297,12,2026-08-15,USD,RECEIVED
6826,PO-0006826,55,9,2023-03-22,USD,RECEIVED
6827,PO-0006827,256,11,2025-04-20,USD,CANCELLED
6828,PO-0006828,193,2,2023-06-02,USD,PARTIAL
6829,PO-0006829,315,12,2024-11-21,USD,RECEIVED
6830,PO-0006830,380,3,2025-03-27,USD,CANCELLED
6831,PO-0006831,257,8,2026-09-24,USD,RECEIVED
6832,PO-0006832,304,8,2023-01-15,USD,CANCELLED
6833,PO-0006833,407,12,2024-08-28,USD,RECEIVED
6834,PO-0006834,3,9,2023-03-25,USD,RECEIVED
6835,PO-0006835,351,8,2026-01-06,USD,RECEIVED
6836,PO-0006836,168,5,2025-03-29,USD,RECEIVED
6837,PO-0006837,453,1,2023-10-19,USD,RECEIVED
6838,PO-0006838,106,4,2026-04-12,USD,RECEIVED
6839,PO-0006839,149,12,2026-02-24,USD,RECEIVED
6840,PO-0006840,151,2,2024-11-08,USD,RECEIVED
6841,PO-0006841,157,5,2025-11-22,USD,RECEIVED
6842,PO-0006842,319,12,2024-05-20,USD,CANCELLED
6843,PO-0006843,140,3,2024-10-07,USD,RECEIVED
6844,PO-0006844,431,5,2024-08-30,USD,RECEIVED
6845,PO-0006845,234,5,2023-05-03,USD,RECEIVED
6846,PO-0006846,352,6,2024-06-01,USD,RECEIVED
6847,PO-0006847,212,5,2023-12-31,USD,RECEIVED
6848,PO-0006848,98,11,2025-11-26,USD,RECEIVED
6849,PO-0006849,207,5,2025-05-15,USD,RECEIVED
6850,PO-0006850,214,11,2024-08-13,USD,RECEIVED
6851,PO-0006851,218,8,2026-05-22,USD,RECEIVED
6852,PO-0006852,189,10,2026-07-21,USD,RECEIVED
6853,PO-0006853,453,10,2024-09-04,USD,RECEIVED
6854,PO-0006854,216,9,2025-12-02,USD,OPEN
6855,PO-0006855,343,8,2026-05-22,USD,RECEIVED
6856,PO-0006856,162,12,2025-05-11,USD,RECEIVED
6857,PO-0006857,432,9,2025-11-24,USD,RECEIVED
6858,PO-0006858,315,12,2025-04-07,USD,OPEN
6859,PO-0006859,144,9,2026-02-04,USD,RECEIVED
6860,PO-0006860,308,2,2023-08-04,USD,PARTIAL
6861,PO-0006861,256,12,2023-07-28,USD,RECEIVED
6862,PO-0006862,348,8,2024-09-06,USD,RECEIVED
6863,PO-0006863,463,3,2025-09-08,USD,PARTIAL
6864,PO-0006864,219,6,2023-07-29,USD,RECEIVED
6865,PO-0006865,473,5,2025-05-03,USD,RECEIVED
6866,PO-0006866,303,12,2023-05-16,USD,CANCELLED
6867,PO-0006867,127,6,2026-08-06,USD,RECEIVED
6868,PO-0006868,23,1,2025-05-18,USD,RECEIVED
6869,PO-0006869,353,1,2026-07-28,USD,RECEIVED
6870,PO-0006870,249,5,2023-05-13,USD,RECEIVED
6871,PO-0006871,73,6,2025-10-24,USD,RECEIVED
6872,PO-0006872,137,2,2025-02-26,USD,RECEIVED
6873,PO-0006873,317,3,2025-01-04,USD,RECEIVED
6874,PO-0006874,437,3,2024-04-20,USD,CANCELLED
6875,PO-0006875,216,12,2026-01-26,USD,RECEIVED
6876,PO-0006876,54,11,2026-04-21,USD,RECEIVED
6877,PO-0006877,181,7,2025-08-06,USD,RECEIVED
6878,PO-0006878,113,2,2026-09-15,USD,RECEIVED
6879,PO-0006879,417,10,2026-06-12,USD,RECEIVED
6880,PO-0006880,243,4,2025-09-11,USD,RECEIVED
6881,PO-0006881,239,12,2026-05-11,USD,RECEIVED
6882,PO-0006882,374,10,2025-09-28,USD,RECEIVED
6883,PO-0006883,421,12,2024-11-18,USD,RECEIVED
6884,PO-0006884,295,4,2026-02-27,USD,RECEIVED
6885,PO-0006885,14,6,2024-04-21,USD,CANCELLED
6886,PO-0006886,413,5,2023-10-04,USD,RECEIVED
6887,PO-0006887,389,12,2024-04-18,USD,RECEIVED
6888,PO-0006888,398,5,2025-07-01,USD,RECEIVED
6889,PO-0006889,284,6,2024-01-11,USD,RECEIVED
6890,PO-0006890,42,6,2026-03-22,USD,RECEIVED
6891,PO-0006891,44,8,2026-07-10,USD,PARTIAL
6892,PO-0006892,477,5,2024-07-08,USD,RECEIVED
6893,PO-0006893,65,1,2024-04-16,USD,PARTIAL
6894,PO-0006894,355,11,2023-04-04,USD,RECEIVED
6895,PO-0006895,414,5,2025-08-14,USD,PARTIAL
6896,PO-0006896,65,1,2026-05-03,USD,PARTIAL
6897,PO-0006897,96,8,2024-01-02,USD,CANCELLED
6898,PO-0006898,183,10,2024-06-12,USD,RECEIVED
6899,PO-0006899,40,12,2026-08-10,USD,PARTIAL
6900,PO-0006900,436,10,2023-05-31,USD,RECEIVED
6901,PO-0006901,189,9,2023-05-19,USD,RECEIVED
6902,PO-0006902,300,10,2024-08-03,USD,RECEIVED
6903,PO-0006903,53,6,2023-04-16,USD,CANCELLED
6904,PO-0006904,355,12,2025-10-01,USD,CANCELLED
6905,PO-0006905,16,12,2026-05-14,USD,PARTIAL
6906,PO-0006906,85,1,2023-05-10,USD,PARTIAL
6907,PO-0006907,413,7,2024-10-12,USD,RECEIVED
6908,PO-0006908,27,11,2023-10-02,USD,PARTIAL
6909,PO-0006909,422,2,2025-03-18,USD,CANCELLED
6910,PO-0006910,198,11,2024-10-05,USD,OPEN
6911,PO-0006911,137,8,2026-08-08,USD,RECEIVED
6912,PO-0006912,180,7,2023-05-21,USD,RECEIVED
6913,PO-0006913,493,11,2024-11-05,USD,CANCELLED
6914,PO-0006914,35,9,2025-07-26,USD,CANCELLED
6915,PO-0006915,378,7,2025-03-02,USD,RECEIVED
6916,PO-0006916,235,7,2024-06-03,USD,PARTIAL
6917,PO-0006917,127,10,2025-02-21,USD,CANCELLED
6918,PO-0006918,476,1,2024-12-25,USD,RECEIVED
6919,PO-0006919,143,11,2025-02-04,USD,RECEIVED
6920,PO-0006920,164,2,2024-08-01,USD,RECEIVED
6921,PO-0006921,230,9,2023-05-30,USD,RECEIVED
6922,PO-0006922,152,3,2024-12-01,USD,RECEIVED
6923,PO-0006923,189,2,2024-09-20,USD,RECEIVED
6924,PO-0006924,400,5,2025-03-14,USD,RECEIVED
6925,PO-0006925,232,9,2024-02-23,USD,RECEIVED
6926,PO-0006926,404,12,2025-11-04,USD,RECEIVED
6927,PO-0006927,321,4,2026-09-23,USD,RECEIVED
6928,PO-0006928,10,7,2024-06-24,USD,RECEIVED
6929,PO-0006929,87,11,2023-01-20,USD,OPEN
6930,PO-0006930,495,10,2024-04-27,USD,RECEIVED
6931,PO-0006931,266,12,2023-02-04,USD,RECEIVED
6932,PO-0006932,119,6,2025-05-06,USD,RECEIVED
6933,PO-0006933,204,12,2025-08-15,USD,RECEIVED
6934,PO-0006934,344,12,2025-05-27,USD,RECEIVED
6935,PO-0006935,274,2,2025-09-17,USD,RECEIVED
6936,PO-0006936,81,2,2026-03-10,USD,RECEIVED
6937,PO-0006937,462,6,2026-05-11,USD,RECEIVED
6938,PO-0006938,313,10,2023-12-12,USD,RECEIVED
6939,PO-0006939,341,11,2024-11-15,USD,RECEIVED
6940,PO-0006940,326,1,2024-07-15,USD,OPEN
6941,PO-0006941,282,9,2025-11-24,USD,RECEIVED
6942,PO-0006942,477,11,2024-04-26,USD,OPEN
6943,PO-0006943,189,10,2023-11-21,USD,RECEIVED
6944,PO-0006944,114,10,2024-04-02,USD,OPEN
6945,PO-0006945,377,11,2023-10-30,USD,RECEIVED
6946,PO-0006946,295,2,2023-04-07,USD,PARTIAL
6947,PO-0006947,120,1,2025-02-02,USD,RECEIVED
6948,PO-0006948,219,5,2026-04-21,USD,CANCELLED
6949,PO-0006949,179,10,2023-06-11,USD,RECEIVED
6950,PO-0006950,442,12,2025-01-16,USD,RECEIVED
6951,PO-0006951,347,10,2023-06-04,USD,RECEIVED
6952,PO-0006952,42,1,2025-02-28,USD,OPEN
6953,PO-0006953,118,8,2026-08-17,USD,CANCELLED
6954,PO-0006954,121,1,2026-09-29,USD,CANCELLED
6955,PO-0006955,35,8,2025-02-24,USD,OPEN
6956,PO-0006956,375,9,2024-04-01,USD,RECEIVED
6957,PO-0006957,391,2,2023-12-14,USD,CANCELLED
6958,PO-0006958,148,12,2024-07-27,USD,RECEIVED
6959,PO-0006959,483,12,2023-04-10,USD,RECEIVED
6960,PO-0006960,119,12,2026-03-04,USD,RECEIVED
6961,PO-0006961,93,11,2026-09-02,USD,RECEIVED
6962,PO-0006962,104,10,2025-01-16,USD,PARTIAL
6963,PO-0006963,367,9,2026-03-23,USD,RECEIVED
6964,PO-0006964,337,3,2023-09-08,USD,OPEN
6965,PO-0006965,130,11,2025-04-14,USD,RECEIVED
6966,PO-0006966,286,4,2023-12-18,USD,PARTIAL
6967,PO-0006967,151,7,2023-01-12,USD,RECEIVED
6968,PO-0006968,419,8,2023-06-20,USD,RECEIVED
6969,PO-0006969,405,2,2026-09-18,USD,OPEN
6970,PO-0006970,412,5,2025-05-11,USD,RECEIVED
6971,PO-0006971,427,3,2024-08-28,USD,PARTIAL
6972,PO-0006972,184,9,2023-10-09,USD,PARTIAL
6973,PO-0006973,110,2,2026-05-10,USD,RECEIVED
6974,PO-0006974,231,11,2023-02-13,USD,OPEN
6975,PO-0006975,64,3,2024-02-19,USD,RECEIVED
6976,PO-0006976,98,9,2024-08-03,USD,RECEIVED
6977,PO-0006977,395,4,2026-04-05,USD,OPEN
6978,PO-0006978,112,1,2026-03-09,USD,RECEIVED
6979,PO-0006979,227,3,2023-07-23,USD,RECEIVED
6980,PO-0006980,473,5,2026-06-21,USD,OPEN
6981,PO-0006981,138,8,2026-04-02,USD,RECEIVED
6982,PO-0006982,61,6,2023-04-06,USD,RECEIVED
6983,PO-0006983,158,6,2025-06-13,USD,PARTIAL
6984,PO-0006984,57,3,2024-07-14,USD,PARTIAL
6985,PO-0006985,461,9,2023-11-24,USD,RECEIVED
6986,PO-0006986,231,2,2023-05-06,USD,RECEIVED
6987,PO-0006987,113,9,2023-04-28,USD,RECEIVED
6988,PO-0006988,354,1,2024-03-25,USD,PARTIAL
6989,PO-0006989,41,4,2026-08-23,USD,PARTIAL
6990,PO-0006990,201,5,2024-08-25,USD,PARTIAL
6991,PO-0006991,473,11,2025-10-09,USD,CANCELLED
6992,PO-0006992,70,8,2023-03-17,USD,RECEIVED
6993,PO-0006993,278,1,2023-06-12,USD,RECEIVED
6994,PO-0006994,24,12,2025-02-27,USD,RECEIVED
6995,PO-0006995,144,7,2023-08-14,USD,CANCELLED
6996,PO-0006996,498,8,2023-12-19,USD,RECEIVED
6997,PO-0006997,323,5,2023-07-18,USD,RECEIVED
6998,PO-0006998,237,1,2026-08-02,USD,RECEIVED
6999,PO-0006999,277,4,2025-02-20,USD,CANCELLED
7000,PO-0007000,133,7,2025-03-09,USD,RECEIVED
7001,PO-0007001,381,1,2023-06-23,USD,OPEN
7002,PO-0007002,463,3,2026-03-08,USD,RECEIVED
7003,PO-0007003,128,2,2025-12-16,USD,CANCELLED
7004,PO-0007004,480,11,2025-06-17,USD,RECEIVED
7005,PO-0007005,165,8,2024-03-13,USD,RECEIVED
7006,PO-0007006,167,11,2024-12-10,USD,RECEIVED
7007,PO-0007007,170,5,2024-10-11,USD,RECEIVED
7008,PO-0007008,410,9,2023-11-24,USD,RECEIVED
7009,PO-0007009,112,3,2023-08-15,USD,RECEIVED
7010,PO-0007010,173,8,2024-03-21,USD,RECEIVED
7011,PO-0007011,31,6,2026-03-12,USD,RECEIVED
7012,PO-0007012,79,12,2026-08-29,USD,OPEN
7013,PO-0007013,157,12,2025-02-18,USD,RECEIVED
7014,PO-0007014,268,7,2023-09-10,USD,OPEN
7015,PO-0007015,136,4,2025-09-08,USD,RECEIVED
7016,PO-0007016,418,1,2026-05-27,USD,RECEIVED
7017,PO-0007017,191,7,2024-07-09,USD,CANCELLED
7018,PO-0007018,371,5,2023-09-25,USD,RECEIVED
7019,PO-0007019,401,9,2024-03-07,USD,RECEIVED
7020,PO-0007020,292,5,2025-02-23,USD,RECEIVED
7021,PO-0007021,496,10,2026-06-13,USD,OPEN
7022,PO-0007022,225,6,2026-07-18,USD,RECEIVED
7023,PO-0007023,98,2,2024-11-28,USD,RECEIVED
7024,PO-0007024,411,9,2025-05-24,USD,RECEIVED
7025,PO-0007025,120,12,2023-04-21,USD,CANCELLED
7026,PO-0007026,225,12,2024-05-17,USD,RECEIVED
7027,PO-0007027,401,10,2025-02-04,USD,RECEIVED
7028,PO-0007028,390,8,2025-05-21,USD,RECEIVED
7029,PO-0007029,364,6,2025-08-16,USD,PARTIAL
7030,PO-0007030,8,2,2023-02-20,USD,RECEIVED
7031,PO-0007031,400,8,2024-08-03,USD,RECEIVED
7032,PO-0007032,468,1,2023-11-25,USD,PARTIAL
7033,PO-0007033,219,1,2023-05-06,USD,RECEIVED
7034,PO-0007034,395,9,2024-07-26,USD,RECEIVED
7035,PO-0007035,352,8,2024-06-04,USD,OPEN
7036,PO-0007036,185,7,2025-09-30,USD,RECEIVED
7037,PO-0007037,407,8,2023-11-25,USD,OPEN
7038,PO-0007038,489,4,2023-07-24,USD,OPEN
7039,PO-0007039,318,8,2024-03-17,USD,RECEIVED
