SHIPMENT_ID,CARRIER_ID,LANE_ID,SHIP_DATE,DELIVERY_DATE,STATUS
4863,16,237,2025-05-08,2025-06-04,DELIVERED
4864,7,395,2025-12-12,2025-12-20,DELIVERED
4865,18,295,2025-04-18,2025-04-23,DELIVERED
4866,10,23,2023-11-26,2023-12-23,IN_TRANSIT
4867,18,443,2024-10-07,2024-10-20,DELIVERED
4868,10,144,2026-04-19,2026-05-22,DELIVERED
4869,14,378,2023-08-23,2023-09-28,DELIVERED
4870,7,173,2024-12-13,2024-12-22,DELIVERED
4871,5,326,2025-09-14,2025-10-12,DELIVERED
4872,3,271,2024-07-16,2024-08-03,DELIVERED
4873,18,313,2026-02-23,2026-03-24,IN_TRANSIT
4874,13,352,2024-03-18,2024-03-26,DELIVERED
4875,11,304,2023-06-14,2023-07-16,IN_TRANSIT
4876,13,477,2026-07-13,2026-08-08,DELIVERED
4877,8,331,2023-10-15,2023-11-15,DELIVERED
4878,14,219,2024-07-27,2024-08-26,DELIVERED
4879,7,343,2024-04-10,2024-05-12,DELAYED
4880,2,414,2026-06-07,2026-07-07,DELIVERED
4881,7,25,2024-05-28,2024-06-23,DELIVERED
4882,8,303,2026-01-09,2026-01-27,DELIVERED
4883,16,485,2023-12-21,2024-01-13,DELIVERED
4884,10,158,2025-06-18,2025-06-26,DELIVERED
4885,3,472,2025-02-07,2025-02-21,DELIVERED
4886,19,251,2026-03-10,2026-04-09,DELIVERED
4887,4,496,2025-04-16,2025-05-17,DELIVERED
4888,5,436,2026-04-05,2026-04-10,DELIVERED
4889,9,21,2024-07-02,2024-07-20,DELIVERED
4890,13,364,2023-08-24,2023-09-29,DELIVERED
4891,15,107,2024-09-06,2024-09-17,DELIVERED
4892,13,477,2026-07-30,2026-08-31,DELIVERED
4893,8,482,2026-07-30,2026-08-18,DELIVERED
4894,10,478,2025-09-20,2025-10-06,DELIVERED
4895,7,410,2023-04-22,2023-05-01,DELIVERED
4896,9,472,2025-05-08,2025-05-24,DELIVERED
4897,18,24,2025-01-02,2025-02-04,DELIVERED
4898,4,86,2023-02-22,2023-03-19,DELIVERED
4899,13,422,2026-04-03,2026-05-07,IN_TRANSIT
4900,14,451,2024-07-03,2024-07-29,DELIVERED
4901,16,354,2024-08-06,2024-08-18,DELIVERED
4902,11,85,2025-07-15,2025-07-23,IN_TRANSIT
4903,2,500,2026-05-17,2026-05-29,DELIVERED
4904,17,161,2024-01-02,2024-01-24,DELIVERED
4905,3,493,2023-12-20,2024-01-08,DELIVERED
4906,11,304,2023-12-19,2024-01-01,IN_TRANSIT
4907,15,443,2024-04-15,2024-05-21,DELIVERED
4908,16,158,2023-02-26,2023-03-08,DELIVERED
4909,14,349,2023-07-10,2023-07-29,DELIVERED
4910,11,82,2023-09-15,2023-09-20,DELIVERED
4911,15,257,2025-12-07,2025-12-28,DELAYED
4912,11,125,2023-01-31,2023-02-08,DELIVERED
4913,4,267,2023-10-08,2023-10-17,DELIVERED
4914,16,192,2023-03-04,2023-03-21,DELIVERED
4915,18,457,2026-08-06,2026-08-12,DELIVERED
4916,12,2,2026-08-07,2026-08-28,DELIVERED
4917,1,102,2024-01-19,2024-02-15,DELIVERED
4918,19,426,2024-02-19,2024-03-28,IN_TRANSIT
4919,7,396,2023-03-31,2023-05-01,DELIVERED
4920,9,257,2026-07-25,2026-08-31,DELIVERED
4921,1,393,2025-01-24,2025-03-01,DELIVERED
4922,19,62,2025-08-13,2025-09-12,DELIVERED
4923,7,478,2023-06-25,2023-07-30,IN_TRANSIT
4924,18,56,2025-03-08,2025-03-24,DELIVERED
4925,13,312,2023-02-23,2023-03-01,DELIVERED
4926,14,134,2024-09-19,2024-10-14,DELIVERED
4927,11,482,2025-07-14,2025-07-23,DELIVERED
4928,5,59,2023-05-03,2023-06-01,DELIVERED
4929,9,404,2026-08-06,2026-08-14,DELIVERED
4930,11,234,2024-01-13,2024-01-18,DELIVERED
4931,16,357,2023-04-11,2023-04-26,DELIVERED
4932,6,128,2025-03-24,2025-04-05,DELIVERED
4933,12,444,2025-07-19,2025-08-20,DELIVERED
4934,4,312,2023-10-08,2023-11-09,DELIVERED
4935,2,305,2025-02-08,2025-02-21,IN_TRANSIT
4936,12,437,2023-07-10,2023-08-13,DELIVERED
4937,8,397,2025-08-03,2025-09-09,DELIVERED
4938,17,166,2025-11-15,2025-11-21,DELIVERED
4939,15,292,2023-04-05,2023-04-23,DELAYED
4940,13,282,2023-10-15,2023-10-20,DELAYED
4941,11,143,2023-02-28,2023-04-02,DELIVERED
4942,19,268,2024-04-17,2024-05-11,IN_TRANSIT
4943,10,440,2024-12-09,2024-12-30,DELIVERED
4944,3,488,2024-03-08,2024-03-29,DELIVERED
4945,14,14,2025-11-09,2025-11-27,DELAYED
4946,15,452,2026-08-02,2026-09-08,DELIVERED
4947,4,362,2025-12-09,2026-01-06,DELIVERED
4948,8,402,2024-04-05,2024-04-28,DELIVERED
4949,1,486,2026-09-10,2026-10-06,DELIVERED
4950,18,64,2023-12-18,2024-01-05,DELIVERED
4951,1,417,2024-06-14,2024-06-22,DELIVERED
4952,11,194,2026-09-03,2026-10-03,DELAYED
4953,5,335,2024-07-07,2024-07-16,DELIVERED
4954,7,411,2025-09-28,2025-11-01,DELIVERED
4955,19,96,2026-07-08,2026-07-14,DELIVERED
4956,3,162,2025-09-18,2025-10-25,DELIVERED
4957,10,108,2023-01-04,2023-02-07,DELIVERED
4958,18,320,2024-02-11,2024-03-21,DELIVERED
4959,5,440,2023-08-08,2023-09-13,DELIVERED
4960,2,33,2026-06-22,2026-07-15,DELIVERED
4961,6,157,2025-09-23,2025-10-27,DELIVERED
4962,4,78,2023-05-14,2023-06-20,DELIVERED
4963,3,208,2024-12-23,2025-01-22,DELIVERED
4964,1,18,2024-04-07,2024-05-07,DELAYED
4965,1,496,2026-01-14,2026-01-22,DELIVERED
4966,2,140,2023-09-15,2023-10-07,DELIVERED
4967,7,152,2024-02-15,2024-03-14,DELAYED
4968,4,384,2024-08-17,2024-09-03,DELIVERED
4969,13,242,2024-08-15,2024-08-29,DELIVERED
4970,17,251,2024-05-08,2024-05-23,DELIVERED
4971,20,80,2025-12-31,2026-01-24,IN_TRANSIT
4972,16,69,2024-06-10,2024-07-13,DELIVERED
4973,11,230,2025-08-25,2025-09-08,DELIVERED
4974,16,197,2023-05-01,2023-05-19,DELIVERED
4975,3,164,2024-03-29,2024-04-30,DELAYED
4976,3,210,2024-01-23,2024-02-02,DELIVERED
4977,14,67,2026-09-05,2026-10-13,DELIVERED
4978,8,129,2024-06-26,2024-07-01,IN_TRANSIT
4979,9,463,2023-12-05,2023-12-30,DELIVERED
4980,2,491,2023-02-04,2023-03-10,IN_TRANSIT
4981,11,87,2023-12-14,2023-12-29,DELIVERED
4982,10,139,2025-08-21,2025-09-13,DELIVERED
4983,12,105,2024-01-11,2024-01-22,IN_TRANSIT
4984,5,130,2023-02-27,2023-03-15,DELIVERED
4985,1,94,2023-04-04,2023-04-29,DELIVERED
4986,13,92,2023-10-19,2023-11-15,DELIVERED
4987,5,13,2024-10-04,2024-11-05,DELAYED
4988,18,229,2024-03-09,2024-03-23,DELIVERED
4989,9,123,2025-03-08,2025-04-04,IN_TRANSIT
4990,16,158,2024-10-12,2024-10-26,DELIVERED
4991,1,237,2024-04-27,2024-05-13,DELIVERED
4992,14,321,2023-05-06,2023-06-03,DELIVERED
4993,12,333,2023-02-15,2023-03-13,DELIVERED
4994,10,381,2023-06-20,2023-07-16,DELIVERED
4995,15,60,2026-01-04,2026-01-19,DELIVERED
4996,2,285,2023-10-13,2023-11-06,DELIVERED
4997,10,35,2025-11-03,2025-12-01,DELIVERED
4998,16,481,2023-04-24,2023-05-30,DELIVERED
4999,16,35,2024-04-06,2024-04-14,DELIVERED
5000,9,204,2024-01-15,2024-02-10,DELIVERED
5001,14,39,2026-08-07,2026-09-12,DELIVERED
5002,9,170,2025-07-24,2025-08-04,IN_TRANSIT
5003,8,56,2025-02-08,2025-03-05,IN_TRANSIT
5004,8,404,2024-02-14,2024-03-23,IN_TRANSIT
5005,11,316,2024-12-14,2025-01-07,DELIVERED
5006,10,249,2023-05-16,2023-06-21,DELIVERED
5007,8,281,2023-08-18,2023-08-24,DELAYED
5008,15,213,2023-02-26,2023-03-06,DELIVERED
5009,7,450,2024-06-08,2024-06-16,IN_TRANSIT
5010,5,361,2023-10-14,2023-10-28,DELIVERED
5011,11,242,2025-08-18,2025-09-03,DELIVERED
5012,17,201,2025-12-21,2026-01-17,DELIVERED
5013,7,163,2024-05-14,2024-06-13,DELIVERED
5014,13,130,2023-07-24,2023-08-28,DELIVERED
5015,15,287,2026-01-19,2026-02-23,DELIVERED
5016,1,93,2026-09-07,2026-10-09,DELIVERED
5017,11,44,2024-08-19,2024-09-02,DELIVERED
5018,2,357,2024-03-25,2024-05-03,IN_TRANSIT
5019,6,176,2025-04-14,2025-04-20,DELIVERED
5020,3,279,2024-02-03,2024-02-10,DELIVERED
5021,13,80,2026-02-18,2026-02-23,DELIVERED
5022,7,240,2025-01-20,2025-02-01,DELIVERED
5023,18,104,2025-01-04,2025-01-27,DELAYED
5024,4,131,2026-04-27,2026-05-19,DELIVERED
5025,20,146,2025-11-28,2025-12-22,DELIVERED
5026,18,198,2025-04-21,2025-04-29,DELIVERED
5027,18,278,2026-03-15,2026-03-31,DELIVERED
5028,13,403,2025-05-23,2025-06-02,DELIVERED
5029,14,491,2026-07-03,2026-08-11,DELIVERED
5030,6,159,2023-09-06,2023-10-08,DELIVERED
5031,3,245,2025-11-23,2025-12-06,DELIVERED
5032,16,475,2024-01-24,2024-02-03,DELIVERED
5033,11,80,2024-12-04,2025-01-02,DELIVERED
5034,4,350,2023-10-28,2023-12-03,DELIVERED
5035,11,119,2023-11-05,2023-11-28,DELIVERED
5036,3,38,2023-09-28,2023-11-02,DELIVERED
5037,17,147,2024-08-13,2024-08-29,DELIVERED
5038,12,235,2026-02-26,2026-03-31,IN_TRANSIT
5039,14,491,2025-01-17,2025-02-19,DELIVERED
5040,12,367,2025-04-17,2025-04-25,DELIVERED
5041,15,92,2023-08-24,2023-09-19,DELIVERED
5042,1,205,2025-07-19,2025-08-03,DELIVERED
5043,1,423,2024-07-18,2024-08-09,IN_TRANSIT
5044,2,218,2025-12-01,2026-01-04,DELIVERED
5045,8,474,2023-07-15,2023-07-27,DELIVERED
5046,12,8,2023-03-19,2023-04-24,DELIVERED
5047,5,10,2023-04-16,2023-04-22,DELAYED
5048,5,479,2024-01-28,2024-02-03,DELIVERED
5049,3,317,2024-04-21,2024-05-25,DELIVERED
5050,18,364,2024-10-27,2024-11-10,DELIVERED
5051,3,38,2024-10-07,2024-10-24,DELIVERED
5052,8,345,2023-04-01,2023-04-23,DELIVERED
5053,7,474,2024-01-28,2024-03-04,DELIVERED
5054,13,445,2023-03-14,2023-03-29,DELIVERED
5055,16,288,2025-04-30,2025-06-08,DELIVERED
5056,8,141,2025-05-23,2025-06-21,DELIVERED
5057,11,18,2023-03-20,2023-04-20,DELAYED
5058,17,353,2025-05-23,2025-06-13,DELIVERED
5059,11,322,2023-03-27,2023-04-28,DELIVERED
5060,10,159,2026-07-14,2026-08-22,DELIVERED
5061,5,42,2023-09-22,2023-10-24,DELAYED
5062,12,112,2024-07-22,2024-07-30,DELIVERED
5063,8,101,2023-12-24,2024-01-22,DELIVERED
5064,18,262,2024-01-23,2024-02-19,DELIVERED
5065,3,134,2023-10-06,2023-11-04,DELIVERED
5066,11,223,2026-05-20,2026-06-17,DELIVERED
5067,1,322,2024-07-16,2024-08-20,DELIVERED
5068,15,485,2023-05-16,2023-05-28,DELIVERED
5069,12,228,2024-08-19,2024-09-25,IN_TRANSIT
5070,4,483,2026-08-10,2026-08-15,DELIVERED
5071,6,446,2024-09-15,2024-10-11,IN_TRANSIT
5072,6,352,2026-09-10,2026-10-16,DELIVERED
5073,8,466,2025-03-01,2025-03-16,DELIVERED
5074,10,427,2024-04-05,2024-04-24,DELIVERED
5075,12,272,2023-01-31,2023-03-10,DELIVERED
5076,9,456,2023-04-14,2023-05-01,DELIVERED
5077,16,25,2026-03-19,2026-04-23,DELIVERED
5078,5,120,2023-09-18,2023-09-28,DELIVERED
5079,6,440,2026-02-13,2026-03-03,DELIVERED
5080,7,230,2025-05-16,2025-06-23,DELIVERED
5081,9,241,2024-02-28,2024-03-17,DELAYED
5082,9,69,2023-01-10,2023-02-09,DELIVERED
5083,19,167,2025-04-26,2025-05-22,DELIVERED
5084,12,13,2023-09-12,2023-09-24,DELAYED
5085,10,162,2026-07-23,2026-08-14,DELIVERED
5086,10,189,2025-05-07,2025-05-31,DELIVERED
5087,7,284,2023-04-04,2023-04-24,DELIVERED
5088,18,466,2023-04-21,2023-05-05,DELIVERED
5089,5,18,2023-06-22,2023-07-05,DELIVERED
5090,12,496,2026-03-09,2026-04-13,DELIVERED
5091,5,184,2023-02-04,2023-02-26,DELIVERED
5092,3,490,2024-09-27,2024-10-03,DELIVERED
5093,12,395,2023-08-08,2023-08-24,DELIVERED
5094,7,203,2023-11-10,2023-11-21,DELIVERED
5095,16,224,2026-06-19,2026-07-02,DELIVERED
5096,2,347,2026-08-04,2026-08-15,DELIVERED
5097,7,475,2024-04-13,2024-05-01,IN_TRANSIT
5098,13,106,2026-02-19,2026-03-17,DELIVERED
5099,19,382,2025-02-08,2025-02-13,DELAYED
5100,3,363,2024-09-18,2024-10-18,DELIVERED
5101,13,357,2024-10-08,2024-10-19,DELIVERED
5102,13,434,2023-03-10,2023-04-03,DELIVERED
5103,19,445,2026-09-15,2026-09-28,DELIVERED
5104,6,145,2025-07-09,2025-08-03,DELIVERED
5105,14,400,2025-11-21,2025-12-05,DELIVERED
5106,17,405,2026-01-24,2026-02-20,DELIVERED
5107,5,288,2025-11-17,2025-12-03,IN_TRANSIT
5108,13,191,2025-10-27,2025-12-03,DELIVERED
5109,4,424,2025-09-14,2025-09-23,IN_TRANSIT
5110,3,424,2025-06-11,2025-07-13,DELIVERED
5111,8,441,2023-09-26,2023-10-15,DELIVERED
5112,16,323,2023-07-26,2023-08-24,DELIVERED
5113,18,158,2024-09-26,2024-10-22,DELAYED
5114,14,379,2023-12-02,2024-01-08,DELIVERED
5115,6,65,2023-03-31,2023-04-12,DELIVERED
5116,2,356,2023-11-22,2023-12-15,DELIVERED
5117,1,450,2025-03-18,2025-04-06,DELIVERED
5118,20,451,2024-07-09,2024-07-29,DELIVERED
5119,17,230,2023-04-25,2023-05-23,DELIVERED
5120,3,337,2025-04-27,2025-05-25,DELIVERED
5121,3,328,2024-07-19,2024-08-06,DELIVERED
5122,11,265,2026-05-12,2026-06-07,DELIVERED
5123,15,190,2023-05-05,2023-05-24,DELIVERED
5124,12,334,2025-04-28,2025-06-03,DELIVERED
5125,7,304,2023-03-31,2023-04-06,DELAYED
5126,1,488,2025-09-19,2025-09-26,DELIVERED
5127,7,419,2025-03-08,2025-03-20,DELIVERED
5128,5,172,2025-05-22,2025-06-11,DELIVERED
5129,11,309,2026-09-26,2026-10-04,DELIVERED
5130,4,365,2024-12-22,2025-01-26,DELIVERED
5131,8,378,2023-12-31,2024-01-05,DELIVERED
5132,1,405,2025-11-24,2025-12-18,DELIVERED
5133,14,491,2025-09-12,2025-10-07,DELIVERED
5134,15,89,2023-03-06,2023-04-09,DELAYED
5135,14,27,2026-03-03,2026-03-19,DELAYED
5136,17,327,2024-06-23,2024-07-31,DELIVERED
5137,1,432,2025-05-24,2025-06-04,DELIVERED
5138,3,51,2023-03-16,2023-03-22,DELIVERED
5139,16,223,2024-04-13,2024-05-02,DELIVERED
5140,7,476,2025-06-09,2025-06-24,IN_TRANSIT
5141,14,434,2024-09-29,2024-10-23,DELIVERED
5142,5,202,2023-06-05,2023-06-16,DELIVERED
5143,1,497,2024-06-11,2024-07-16,IN_TRANSIT
5144,14,475,2023-05-26,2023-07-01,DELIVERED
5145,9,264,2026-01-18,2026-02-22,DELIVERED
5146,5,10,2023-03-30,2023-04-20,DELIVERED
5147,10,312,2024-07-12,2024-08-07,DELIVERED
5148,18,411,2024-12-15,2025-01-18,DELIVERED
5149,1,353,2026-05-13,2026-06-15,DELIVERED
5150,2,30,2024-04-15,2024-05-03,DELIVERED
5151,19,306,2024-03-25,2024-04-14,DELAYED
5152,8,137,2023-04-03,2023-05-01,DELIVERED
5153,15,273,2023-06-18,2023-07-24,DELAYED
5154,9,380,2025-06-08,2025-06-30,IN_TRANSIT
5155,19,420,2026-09-28,2026-11-04,IN_TRANSIT
5156,17,78,2024-02-06,2024-03-16,DELIVERED
5157,14,325,2026-05-06,2026-05-28,DELIVERED
5158,19,28,2023-11-02,2023-11-14,DELIVERED
5159,13,389,2025-01-06,2025-02-14,DELIVERED
5160,1,403,2024-12-16,2025-01-15,DELIVERED
5161,15,383,2024-11-29,2024-12-11,IN_TRANSIT
5162,9,444,2024-06-18,2024-06-25,DELIVERED
5163,5,68,2026-06-22,2026-07-25,DELIVERED
5164,5,300,2026-09-19,2026-10-26,DELIVERED
5165,9,343,2025-12-24,2026-01-10,DELIVERED
5166,3,299,2026-08-06,2026-08-22,DELIVERED
5167,10,473,2025-12-10,2026-01-05,DELIVERED
5168,11,222,2026-06-15,2026-07-18,DELIVERED
5169,16,453,2023-12-26,2024-01-02,IN_TRANSIT
5170,3,41,2024-12-01,2024-12-12,DELIVERED
5171,15,409,2025-03-01,2025-03-17,DELIVERED
5172,10,420,2023-10-09,2023-11-03,DELAYED
5173,15,115,2024-08-05,2024-09-06,DELIVERED
5174,13,67,2026-07-18,2026-08-26,IN_TRANSIT
5175,14,369,2025-01-02,2025-01-28,DELIVERED
5176,14,264,2025-04-27,2025-05-06,DELIVERED
5177,12,288,2024-07-21,2024-08-16,DELIVERED
5178,7,322,2025-09-12,2025-10-05,DELAYED
5179,4,153,2023-04-09,2023-05-09,DELIVERED
5180,6,202,2023-06-01,2023-06-10,DELIVERED
5181,6,203,2025-03-27,2025-04-19,IN_TRANSIT
5182,15,196,2024-06-04,2024-06-24,DELIVERED
5183,6,438,2023-02-09,2023-02-25,DELIVERED
5184,12,386,2025-12-04,2025-12-15,DELAYED
5185,8,268,2023-10-03,2023-11-02,DELIVERED
5186,3,360,2025-09-02,2025-10-11,DELIVERED
5187,7,145,2025-08-07,2025-09-06,DELAYED
5188,18,336,2024-02-11,2024-03-11,DELIVERED
5189,1,487,2026-09-26,2026-10-14,DELAYED
5190,13,456,2024-01-24,2024-02-06,DELIVERED
5191,9,103,2024-05-17,2024-06-25,DELIVERED
5192,5,392,2026-03-11,2026-04-15,DELIVERED
5193,7,151,2024-12-22,2025-01-10,IN_TRANSIT
5194,5,282,2024-09-10,2024-09-27,DELIVERED
5195,14,104,2024-10-10,2024-11-18,DELIVERED
5196,17,486,2023-10-02,2023-10-14,DELIVERED
5197,15,8,2023-10-20,2023-10-27,DELIVERED
5198,1,484,2025-06-29,2025-08-07,DELIVERED
5199,10,436,2026-05-11,2026-06-11,DELIVERED
5200,12,280,2024-03-05,2024-03-17,IN_TRANSIT
5201,16,9,2024-03-04,2024-03-12,DELAYED
5202,15,449,2024-07-13,2024-08-21,DELAYED
5203,13,183,2025-09-01,2025-09-13,DELIVERED
5204,11,163,2026-04-16,2026-05-17,DELIVERED
5205,5,310,2023-11-11,2023-11-16,DELAYED
5206,13,182,2024-01-04,2024-01-28,DELIVERED
5207,4,104,2024-03-20,2024-04-23,DELIVERED
5208,11,176,2024-03-24,2024-04-12,DELIVERED
5209,19,136,2023-11-01,2023-12-05,DELIVERED
5210,6,31,2023-11-06,2023-11-11,DELIVERED
5211,7,24,2023-07-15,2023-08-03,DELAYED
5212,15,468,2026-02-11,2026-03-13,IN_TRANSIT
5213,18,247,2023-01-14,2023-02-20,DELIVERED
5214,11,393,2023-04-15,2023-05-07,DELAYED
5215,15,329,2023-08-26,2023-09-22,DELAYED
5216,19,279,2023-07-23,2023-08-16,DELIVERED
5217,1,423,2023-01-08,2023-02-10,IN_TRANSIT
5218,18,399,2023-10-14,2023-11-22,DELIVERED
5219,8,233,2024-12-13,2024-12-19,DELAYED
5220,17,220,2023-07-12,2023-08-01,IN_TRANSIT
5221,4,180,2026-02-08,2026-02-22,DELIVERED
5222,16,283,2023-08-11,2023-09-12,DELIVERED
5223,19,271,2023-02-27,2023-04-03,DELIVERED
5224,9,38,2023-02-19,2023-03-15,DELIVERED
5225,9,147,2025-07-20,2025-08-27,DELIVERED
5226,3,303,2023-04-27,2023-05-08,DELIVERED
5227,14,376,2024-05-01,2024-05-24,DELAYED
5228,3,52,2024-09-04,2024-09-14,DELIVERED
5229,14,124,2023-04-17,2023-05-26,DELIVERED
5230,17,105,2024-06-23,2024-07-03,DELIVERED
5231,1,143,2023-02-07,2023-03-02,DELAYED
5232,7,200,2023-03-22,2023-04-28,DELIVERED
5233,18,37,2025-05-07,2025-05-26,DELIVERED
5234,3,65,2025-02-04,2025-03-11,DELIVERED
5235,19,454,2026-05-30,2026-06-22,DELIVERED
5236,19,27,2025-12-27,2026-01-16,DELIVERED
5237,16,340,2024-04-28,2024-05-18,DELIVERED
5238,2,21,2025-05-29,2025-06-18,DELIVERED
5239,17,244,2025-12-16,2026-01-11,IN_TRANSIT
5240,4,123,2023-06-24,2023-06-30,DELIVERED
5241,6,135,2024-08-13,2024-09-16,DELIVERED
5242,11,361,2025-05-13,2025-06-19,DELIVERED
5243,15,60,2024-09-13,2024-09-28,DELIVERED
5244,15,448,2025-06-29,2025-07-19,DELIVERED
5245,2,238,2024-02-20,2024-03-08,DELIVERED
5246,4,361,2023-07-03,2023-07-09,DELIVERED
5247,9,113,2023-02-07,2023-03-04,DELIVERED
5248,20,138,2024-06-06,2024-06-24,DELIVERED
5249,16,136,2023-02-16,2023-02-26,DELAYED
5250,19,432,2024-09-29,2024-11-03,DELIVERED
5251,15,237,2024-09-27,2024-10-04,DELIVERED
5252,8,412,2024-09-19,2024-10-28,DELIVERED
5253,12,304,2024-08-10,2024-09-03,DELIVERED
5254,18,313,2024-03-24,2024-04-29,DELIVERED
5255,16,242,2024-06-05,2024-06-22,DELIVERED
5256,17,218,2024-02-12,2024-03-06,DELIVERED
5257,3,43,2024-07-13,2024-08-10,DELIVERED
5258,6,53,2023-11-09,2023-12-12,IN_TRANSIT
5259,2,345,2026-05-04,2026-05-15,IN_TRANSIT
5260,18,16,2024-01-23,2024-02-13,DELIVERED
5261,12,128,2026-02-06,2026-03-05,DELIVERED
5262,7,201,2025-02-06,2025-02-18,DELIVERED
5263,2,345,2024-10-03,2024-11-01,DELIVERED
5264,5,232,2026-03-26,2026-04-28,IN_TRANSIT
5265,20,4,2023-11-05,2023-12-09,DELIVERED
5266,4,56,2024-03-22,2024-03-27,DELIVERED
5267,4,395,2025-10-19,2025-11-07,DELAYED
5268,12,45,2026-09-01,2026-09-15,DELIVERED
5269,7,72,2026-09-19,2026-10-06,DELIVERED
5270,17,147,2024-09-22,2024-10-16,DELIVERED
5271,13,425,2025-03-18,2025-04-05,DELIVERED
5272,2,360,2023-10-24,2023-11-29,DELAYED
5273,3,375,2023-11-25,2023-12-03,DELIVERED
5274,17,470,2025-04-17,2025-05-11,DELIVERED
5275,19,301,2026-09-18,2026-09-28,DELIVERED
5276,16,34,2024-11-22,2024-12-07,DELIVERED
5277,2,421,2023-01-13,2023-02-03,DELIVERED
5278,9,64,2023-08-30,2023-09-15,DELIVERED
5279,7,456,2025-02-26,2025-03-22,DELIVERED
5280,8,478,2026-06-02,2026-07-01,IN_TRANSIT
5281,18,203,2023-05-19,2023-06-01,DELIVERED
5282,18,478,2023-04-21,2023-05-11,DELIVERED
5283,15,472,2023-04-14,2023-05-13,DELAYED
5284,15,54,2023-09-15,2023-10-18,DELIVERED
5285,12,471,2024-11-21,2024-12-21,DELIVERED
5286,15,17,2023-09-11,2023-10-14,DELAYED
5287,4,223,2025-07-23,2025-08-16,DELIVERED
5288,16,280,2025-07-13,2025-08-19,DELIVERED
5289,1,337,2023-02-09,2023-03-03,DELIVERED
5290,2,161,2023-09-16,2023-10-10,DELIVERED
5291,15,344,2024-05-10,2024-06-04,DELIVERED
5292,9,92,2023-01-12,2023-02-18,DELIVERED
5293,5,498,2025-10-14,2025-10-19,DELIVERED
5294,13,264,2024-03-22,2024-04-30,DELIVERED
5295,6,194,2024-09-02,2024-09-13,DELIVERED
5296,4,227,2025-05-03,2025-05-08,DELAYED
5297,1,146,2025-11-19,2025-12-18,IN_TRANSIT
5298,19,199,2026-10-01,2026-10-06,DELIVERED
5299,17,209,2023-09-23,2023-10-08,DELIVERED
5300,5,283,2025-08-23,2025-09-23,DELIVERED
5301,17,276,2026-09-13,2026-09-19,DELIVERED
5302,17,222,2023-04-06,2023-04-15,DELIVERED
5303,15,9,2023-05-09,2023-06-14,DELIVERED
5304,12,417,2025-03-04,2025-03-20,DELIVERED
5305,15,373,2026-07-17,2026-08-06,DELIVERED
5306,3,138,2023-11-20,2023-12-05,DELIVERED
5307,20,289,2023-11-07,2023-11-15,DELIVERED
5308,13,418,2023-05-03,2023-06-08,DELAYED
5309,17,354,2026-03-04,2026-04-11,DELIVERED
5310,4,418,2023-04-16,2023-04-21,DELIVERED
5311,12,76,2024-07-17,2024-07-22,DELIVERED
5312,17,1,2023-10-07,2023-11-14,DELIVERED
5313,19,494,2025-09-29,2025-10-12,DELIVERED
5314,13,29,2026-02-23,2026-03-29,DELIVERED
5315,9,419,2024-10-04,2024-10-19,DELIVERED
5316,6,380,2026-01-03,2026-02-11,DELIVERED
5317,5,458,2025-01-19,2025-02-18,DELIVERED
5318,15,204,2026-01-18,2026-02-01,DELIVERED
5319,7,460,2023-11-13,2023-12-13,DELIVERED
5320,10,295,2024-07-12,2024-08-04,DELIVERED
5321,19,97,2024-05-14,2024-06-15,DELAYED
5322,4,111,2024-10-24,2024-11-17,DELIVERED
5323,6,379,2024-08-13,2024-09-18,DELIVERED
5324,7,420,2024-02-05,2024-03-07,DELIVERED
5325,18,31,2023-07-28,2023-08-10,DELIVERED
5326,14,255,2026-01-20,2026-02-20,DELIVERED
5327,20,301,2025-05-02,2025-05-17,IN_TRANSIT
5328,18,46,2024-12-23,2024-12-29,DELIVERED
5329,10,340,2024-09-24,2024-09-29,DELAYED
5330,19,177,2024-05-01,2024-05-30,DELIVERED
5331,8,63,2024-11-27,2024-12-27,DELIVERED
5332,13,346,2025-06-19,2025-07-04,DELAYED
5333,17,190,2024-09-07,2024-09-12,DELIVERED
5334,15,365,2023-02-16,2023-02-24,DELIVERED
5335,9,156,2026-04-02,2026-05-02,DELIVERED
5336,15,419,2023-07-01,2023-07-14,DELAYED
5337,7,124,2024-01-18,2024-02-17,DELIVERED
5338,17,233,2025-03-17,2025-04-19,DELIVERED
5339,7,141,2025-02-07,2025-03-15,DELIVERED
5340,15,212,2023-11-21,2023-12-09,DELIVERED
5341,5,449,2025-10-18,2025-11-25,DELAYED
5342,1,283,2024-11-17,2024-12-08,DELAYED
5343,7,131,2024-09-06,2024-10-02,DELIVERED
5344,7,307,2024-07-07,2024-07-24,DELIVERED
5345,12,64,2024-07-26,2024-08-10,DELIVERED
5346,10,140,2025-02-26,2025-03-11,DELIVERED
5347,9,394,2025-01-10,2025-02-15,DELIVERED
5348,3,440,2024-09-29,2024-10-09,DELAYED
5349,11,415,2024-07-14,2024-08-22,DELIVERED
5350,11,324,2025-09-29,2025-10-04,DELIVERED
5351,10,63,2026-05-13,2026-06-17,DELAYED
5352,7,153,2024-08-01,2024-08-14,DELIVERED
5353,18,362,2025-02-20,2025-03-20,DELIVERED
5354,9,446,2024-04-16,2024-04-26,DELIVERED
5355,12,144,2025-12-22,2025-12-31,IN_TRANSIT
5356,13,160,2024-08-26,2024-09-26,DELIVERED
