RECEIPT_ID,PO_LINE_ID,RECEIPT_DATE,QUANTITY_RECEIVED,WAREHOUSE_ID,DAYS_VARIANCE
10608,10608,2026-10-08,618.00,17,-4
10609,10609,2023-07-13,257.00,4,-1
10610,10610,2025-06-18,397.00,15,-1
10611,10611,2025-01-07,717.00,12,-2
10612,10612,2024-05-25,782.00,3,-1
10613,10613,2025-01-10,616.00,12,0
10614,10614,2023-06-29,533.00,5,-1
10615,10615,2025-04-01,64.00,6,-4
10616,10616,2025-09-20,512.00,21,-2
10617,10617,2025-04-29,49.00,19,-3
10618,10618,2025-05-21,189.00,21,-4
10619,10619,2026-06-14,158.00,12,2
10620,10620,2024-04-04,59.00,15,8
10621,10621,2023-03-06,268.00,20,0
10622,10622,2023-09-29,412.00,14,-2
10623,10623,2024-08-14,861.00,14,-4
10624,10624,2024-01-13,465.00,17,-5
10625,10625,2026-09-09,208.00,10,-1
10626,10626,2026-07-24,793.00,16,5
10627,10627,2025-08-08,30.00,17,-2
10628,10628,2024-12-01,574.00,22,-3
10629,10629,2023-06-22,93.00,21,0
10630,10630,2024-03-26,101.00,1,-1
10631,10631,2024-04-30,224.00,21,6
10632,10632,2023-03-06,575.00,20,0
10633,10633,2023-07-24,282.00,22,-5
10634,10634,2023-04-17,622.00,7,0
10635,10635,2024-10-24,396.00,4,-1
10636,10636,2023-08-17,527.00,7,-4
10637,10637,2026-08-27,126.00,13,-2
10638,10638,2023-06-17,770.00,13,-3
10639,10639,2023-05-18,708.00,10,-2
10640,10640,2023-06-19,131.00,20,-3
10641,10641,2025-04-12,549.00,11,-2
10642,10642,2023-10-30,891.00,8,2
10643,10643,2025-06-17,953.00,2,-1
10644,10644,2025-12-14,238.00,10,-2
10645,10645,2024-05-11,180.00,5,-2
10646,10646,2024-07-31,743.00,11,-1
10647,10647,2023-09-26,983.00,25,-4
10648,10648,2023-08-29,781.00,13,0
10649,10649,2026-10-12,632.00,3,-3
10650,10650,2026-09-02,309.00,6,10
10651,10651,2026-01-04,362.00,17,-5
10652,10652,2025-02-04,749.00,10,-2
10653,10653,2026-04-21,539.00,21,-5
10654,10654,2024-09-26,276.00,23,-4
10655,10655,2024-09-25,83.00,18,3
10656,10656,2025-08-25,336.00,12,-3
10657,10657,2024-03-26,382.00,22,-5
10658,10658,2026-10-09,116.00,18,0
10659,10659,2026-09-05,243.00,22,-1
10660,10660,2026-04-03,806.00,12,-4
10661,10661,2025-03-12,41.00,9,0
10662,10662,2025-09-28,350.00,4,5
10663,10663,2025-07-28,191.00,18,0
10664,10664,2023-05-29,179.00,2,0
10665,10665,2025-01-09,865.00,2,5
10666,10666,2023-08-27,223.00,20,-1
10667,10667,2025-03-22,821.00,15,-5
10668,10668,2025-09-18,233.00,13,0
10669,10669,2024-12-17,763.00,11,-2
10670,10670,2026-06-17,249.00,15,-4
10671,10671,2024-04-11,665.00,6,-5
10672,10672,2026-02-10,416.00,17,-4
10673,10673,2023-09-24,355.00,4,-1
10674,10674,2025-12-18,159.00,9,-5
10675,10675,2024-11-16,495.00,20,-5
10676,10676,2025-08-10,917.00,9,-3
10677,10677,2024-11-22,598.00,17,-1
10678,10678,2023-06-24,317.00,6,0
10679,10679,2023-07-13,584.00,16,-3
10680,10680,2025-02-09,104.00,12,0
10681,10681,2024-04-30,389.00,4,-4
10682,10682,2023-09-13,205.00,1,0
10683,10683,2026-08-18,137.00,5,-2
10684,10684,2024-08-31,695.00,6,8
10685,10685,2025-11-01,769.00,17,-5
10686,10686,2025-06-28,368.00,2,-2
10687,10687,2025-08-28,565.00,16,-3
10688,10688,2024-02-15,872.00,16,0
10689,10689,2023-07-01,227.00,14,-4
10690,10690,2026-01-27,111.00,4,-4
10691,10691,2023-08-23,325.00,23,-1
10692,10692,2024-10-15,948.00,14,-1
10693,10693,2024-06-25,591.00,12,0
10694,10694,2026-08-07,913.00,12,-2
10695,10695,2025-10-02,751.00,23,-4
10696,10696,2024-07-11,629.00,12,3
10697,10697,2023-12-15,826.00,16,-4
10698,10698,2024-08-12,127.00,2,5
10699,10699,2023-09-16,78.00,11,-2
10700,10700,2024-03-06,66.00,5,-4
10701,10701,2025-12-18,857.00,19,-4
10702,10702,2025-05-01,91.00,2,-2
10703,10703,2026-07-05,732.00,11,0
10704,10704,2024-03-17,166.00,10,-3
10705,10705,2026-01-28,416.00,19,-2
10706,10706,2024-02-26,28.00,19,-3
10707,10707,2023-12-08,914.00,1,-2
10708,10708,2025-10-02,460.00,13,5
10709,10709,2023-05-09,279.00,21,-3
10710,10710,2025-07-16,957.00,14,-3
10711,10711,2025-06-10,837.00,19,-3
10712,10712,2023-08-23,591.00,9,7
10713,10713,2023-08-11,10.00,6,-4
10714,10714,2025-05-29,833.00,20,-5
10715,10715,2023-11-30,150.00,12,-2
10716,10716,2026-04-02,725.00,4,-4
10717,10717,2023-03-23,295.00,6,-3
10718,10718,2026-02-10,241.00,9,-5
10719,10719,2026-08-13,838.00,14,7
10720,10720,2023-10-18,73.00,9,-1
10721,10721,2024-09-14,641.00,9,4
10722,10722,2026-06-10,665.00,13,0
10723,10723,2025-04-28,829.00,12,-2
10724,10724,2023-06-13,108.00,20,-2
10725,10725,2024-01-22,492.00,13,-2
10726,10726,2023-05-09,599.00,17,-4
10727,10727,2023-06-12,950.00,15,-4
10728,10728,2024-10-11,923.00,15,-1
10729,10729,2025-03-09,110.00,13,-4
10730,10730,2024-03-31,184.00,21,-5
10731,10731,2026-01-29,225.00,8,-3
10732,10732,2025-12-31,947.00,3,-4
10733,10733,2025-02-10,160.00,1,-3
10734,10734,2025-05-20,780.00,1,-1
10735,10735,2026-07-19,497.00,5,-4
10736,10736,2024-09-26,171.00,11,-3
10737,10737,2023-06-26,48.00,24,-2
10738,10738,2024-09-17,903.00,8,-1
10739,10739,2023-12-15,409.00,4,8
10740,10740,2024-10-17,141.00,11,-5
10741,10741,2024-08-22,645.00,25,5
10742,10742,2023-04-11,75.00,1,-3
10743,10743,2025-10-03,251.00,6,0
10744,10744,2026-03-11,599.00,2,-1
10745,10745,2026-02-14,657.00,12,-3
10746,10746,2025-06-26,519.00,10,-2
10747,10747,2023-11-13,951.00,19,-4
10748,10748,2026-01-06,912.00,15,0
10749,10749,2023-06-29,493.00,17,-5
10750,10750,2024-11-29,399.00,14,-5
10751,10751,2025-01-04,281.00,12,10
10752,10752,2025-06-03,879.00,7,-1
10753,10753,2024-08-04,550.00,9,-2
10754,10754,2026-02-28,277.00,11,0
10755,10755,2024-08-13,658.00,24,-2
10756,10756,2024-07-22,709.00,20,8
10757,10757,2023-07-04,108.00,8,-5
10758,10758,2024-04-28,267.00,3,10
10759,10759,2026-08-20,852.00,23,-3
10760,10760,2023-11-17,849.00,19,0
10761,10761,2023-06-06,201.00,2,-5
10762,10762,2025-09-10,650.00,6,-4
10763,10763,2024-02-05,205.00,21,-3
10764,10764,2024-02-03,700.00,17,-1
10765,10765,2023-11-01,45.00,23,-5
10766,10766,2024-07-20,331.00,21,-1
10767,10767,2023-05-31,43.00,24,-5
10768,10768,2024-09-07,903.00,23,0
10769,10769,2026-06-27,724.00,16,0
10770,10770,2023-12-26,39.00,15,-2
10771,10771,2026-09-23,448.00,17,-4
10772,10772,2025-02-17,37.00,8,0
10773,10773,2025-06-26,373.00,6,-1
10774,10774,2024-09-20,386.00,13,-1
10775,10775,2025-06-03,37.00,16,-5
10776,10776,2023-10-29,716.00,11,10
10777,10777,2026-08-12,171.00,17,-2
10778,10778,2023-11-02,999.00,16,-3
10779,10779,2023-04-25,165.00,14,-2
10780,10780,2024-12-16,319.00,7,0
10781,10781,2026-09-30,326.00,10,-3
10782,10782,2025-08-26,86.00,5,6
10783,10783,2024-10-28,775.00,7,-5
10784,10784,2025-09-07,163.00,7,0
10785,10785,2023-09-02,64.00,24,-2
10786,10786,2023-11-01,713.00,15,1
10787,10787,2026-04-15,172.00,4,-5
10788,10788,2023-03-27,549.00,4,-4
10789,10789,2025-11-10,375.00,24,8
10790,10790,2025-11-21,760.00,23,-1
10791,10791,2025-07-24,696.00,15,-5
10792,10792,2025-02-02,318.00,18,-5
10793,10793,2024-03-14,431.00,24,-1
10794,10794,2026-03-05,660.00,14,-4
10795,10795,2026-09-15,570.00,15,5
10796,10796,2023-07-06,713.00,25,-2
10797,10797,2024-10-02,329.00,19,-1
10798,10798,2024-12-07,850.00,3,-5
10799,10799,2024-12-01,990.00,9,0
10800,10800,2025-06-24,47.00,8,-1
10801,10801,2025-05-01,1.00,1,-3
10802,10802,2024-05-21,38.00,7,5
10803,10803,2026-06-06,235.00,1,-1
10804,10804,2023-07-11,400.00,7,0
10805,10805,2026-05-10,855.00,13,-1
10806,10806,2024-06-03,326.00,22,-4
10807,10807,2025-02-15,499.00,14,-4
10808,10808,2025-07-21,843.00,19,-3
10809,10809,2025-08-23,560.00,7,-5
10810,10810,2026-04-06,128.00,10,-3
10811,10811,2023-12-19,173.00,10,0
10812,10812,2024-09-03,140.00,2,-2
10813,10813,2023-08-21,103.00,24,-3
10814,10814,2025-01-26,556.00,14,0
10815,10815,2024-08-14,541.00,13,2
10816,10816,2025-02-14,123.00,15,-3
10817,10817,2023-06-14,89.00,15,-2
10818,10818,2024-11-21,588.00,1,-5
10819,10819,2023-07-04,879.00,2,-4
10820,10820,2024-09-14,230.00,11,-4
10821,10821,2025-09-20,30.00,7,-3
10822,10822,2024-10-09,924.00,15,-2
10823,10823,2024-09-19,375.00,5,-5
10824,10824,2026-03-23,945.00,18,-5
10825,10825,2023-07-22,854.00,7,-5
10826,10826,2026-06-09,848.00,24,-5
10827,10827,2024-01-20,551.00,8,6
10828,10828,2026-03-06,550.00,8,-5
10829,10829,2026-10-29,301.00,23,0
10830,10830,2026-02-17,379.00,17,-3
10831,10831,2025-08-29,47.00,18,-4
10832,10832,2024-03-01,828.00,12,0
10833,10833,2025-08-24,176.00,23,-3
10834,10834,2025-12-29,411.00,25,-3
10835,10835,2025-06-22,299.00,5,-4
10836,10836,2026-01-27,13.00,17,-4
10837,10837,2024-08-09,672.00,11,-2
10838,10838,2024-07-28,949.00,8,10
10839,10839,2023-07-28,551.00,21,-3
10840,10840,2023-03-03,856.00,19,-5
10841,10841,2024-12-08,915.00,1,8
10842,10842,2025-11-12,32.00,17,6
10843,10843,2025-05-30,706.00,13,8
10844,10844,2023-10-28,63.00,16,3
10845,10845,2026-10-21,190.00,25,0
10846,10846,2026-08-05,215.00,22,-1
10847,10847,2024-04-20,940.00,24,7
10848,10848,2024-06-14,386.00,17,-4
10849,10849,2025-11-27,98.00,25,0
10850,10850,2023-05-13,878.00,13,-2
10851,10851,2023-07-29,774.00,25,-2
10852,10852,2025-03-05,154.00,5,-4
10853,10853,2024-08-26,44.00,4,-2
10854,10854,2024-10-20,815.00,18,-1
10855,10855,2025-02-27,212.00,3,-2
10856,10856,2025-02-26,598.00,6,-2
10857,10857,2025-12-07,527.00,24,2
10858,10858,2023-11-01,992.00,22,0
10859,10859,2025-04-03,690.00,5,-3
10860,10860,2023-11-04,783.00,15,-5
10861,10861,2023-08-16,542.00,10,-3
10862,10862,2025-12-11,614.00,18,0
10863,10863,2026-04-22,804.00,12,-2
10864,10864,2026-03-08,280.00,19,0
10865,10865,2023-10-22,142.00,19,-3
10866,10866,2024-05-05,962.00,13,0
10867,10867,2025-11-28,862.00,20,-3
10868,10868,2025-04-10,617.00,18,0
10869,10869,2024-10-23,795.00,18,-2
10870,10870,2025-04-21,22.00,8,-1
10871,10871,2023-10-08,52.00,9,-3
10872,10872,2025-09-28,246.00,20,0
10873,10873,2023-02-22,400.00,2,-4
10874,10874,2025-01-26,344.00,15,-4
10875,10875,2025-08-14,810.00,14,-4
10876,10876,2025-02-12,383.00,13,-2
10877,10877,2025-03-10,804.00,13,-3
10878,10878,2023-12-08,666.00,5,-4
10879,10879,2023-09-28,648.00,16,-3
10880,10880,2026-08-25,712.00,15,-2
10881,10881,2025-08-23,136.00,5,-1
10882,10882,2024-12-05,657.00,25,-5
10883,10883,2024-03-07,99.00,13,9
10884,10884,2024-11-06,636.00,5,-1
10885,10885,2026-09-26,758.00,3,8
10886,10886,2024-09-15,353.00,25,-4
10887,10887,2026-02-04,127.00,13,0
10888,10888,2024-05-17,483.00,16,0
10889,10889,2025-11-23,539.00,14,2
10890,10890,2025-03-26,575.00,24,-3
10891,10891,2026-05-24,680.00,21,-2
10892,10892,2023-12-28,628.00,13,-1
10893,10893,2024-05-14,81.00,13,-4
10894,10894,2024-11-13,964.00,16,0
10895,10895,2024-09-28,885.00,6,-4
10896,10896,2026-03-06,97.00,23,-5
10897,10897,2025-06-18,452.00,15,-3
10898,10898,2023-04-09,159.00,16,6
10899,10899,2025-08-27,157.00,2,-1
10900,10900,2025-11-20,318.00,9,3
10901,10901,2026-05-26,953.00,7,-2
10902,10902,2025-06-03,862.00,8,-5
10903,10903,2025-08-04,438.00,12,0
10904,10904,2026-05-08,351.00,15,-5
10905,10905,2026-10-17,635.00,4,0
10906,10906,2025-02-06,235.00,2,0
10907,10907,2023-04-28,616.00,13,-2
10908,10908,2023-08-06,76.00,19,0
10909,10909,2024-06-22,163.00,1,0
10910,10910,2023-05-01,300.00,5,-3
10911,10911,2026-08-23,435.00,8,3
10912,10912,2024-07-06,844.00,25,1
10913,10913,2025-01-04,931.00,3,-3
10914,10914,2023-08-24,301.00,14,6
10915,10915,2024-09-24,234.00,24,0
10916,10916,2023-06-05,311.00,11,-2
10917,10917,2026-01-21,386.00,12,-3
10918,10918,2025-08-28,476.00,5,-4
10919,10919,2023-05-14,140.00,1,-1
10920,10920,2026-09-26,652.00,9,-2
10921,10921,2024-01-06,565.00,20,-1
10922,10922,2023-06-13,207.00,12,-2
10923,10923,2026-02-22,558.00,4,0
10924,10924,2025-11-14,623.00,14,6
10925,10925,2025-06-24,155.00,10,1
10926,10926,2023-12-03,566.00,14,-2
10927,10927,2024-12-07,97.00,1,-4
10928,10928,2024-04-10,672.00,18,-2
10929,10929,2023-07-04,176.00,16,-4
10930,10930,2023-10-22,133.00,19,-3
10931,10931,2024-11-22,493.00,19,0
10932,10932,2026-01-11,95.00,7,9
10933,10933,2025-10-01,621.00,5,-2
10934,10934,2026-09-04,723.00,19,-3
10935,10935,2024-12-02,265.00,11,9
10936,10936,2026-01-12,92.00,20,-1
10937,10937,2025-12-13,352.00,7,5
10938,10938,2023-08-20,861.00,9,-5
10939,10939,2024-04-09,236.00,24,-5
10940,10940,2026-10-04,792.00,2,-1
10941,10941,2025-07-21,429.00,13,-3
10942,10942,2024-03-06,27.00,21,-3
10943,10943,2025-04-26,512.00,22,-1
10944,10944,2026-07-21,737.00,1,-1
10945,10945,2025-11-21,795.00,9,6
10946,10946,2024-02-19,772.00,17,-3
10947,10947,2024-02-24,196.00,19,-5
10948,10948,2025-07-17,902.00,7,2
10949,10949,2024-03-27,834.00,17,6
10950,10950,2026-01-10,855.00,24,0
10951,10951,2025-01-15,998.00,24,-5
10952,10952,2025-01-07,916.00,1,-5
10953,10953,2026-08-31,606.00,8,0
10954,10954,2025-06-02,554.00,21,-5
10955,10955,2024-05-02,693.00,22,-1
10956,10956,2024-09-06,1.00,15,-5
10957,10957,2024-07-09,94.00,16,-1
10958,10958,2023-09-06,801.00,25,-4
10959,10959,2023-06-26,649.00,5,-5
10960,10960,2026-04-28,285.00,14,-4
10961,10961,2023-04-01,862.00,7,0
10962,10962,2026-07-09,773.00,18,-2
10963,10963,2025-11-12,915.00,14,-4
10964,10964,2023-05-22,309.00,16,-4
10965,10965,2026-11-09,99.00,9,5
10966,10966,2025-09-22,179.00,20,-2
10967,10967,2023-05-20,614.00,25,-2
10968,10968,2026-07-09,905.00,19,-3
10969,10969,2026-07-18,310.00,17,1
10970,10970,2026-07-26,66.00,21,-2
10971,10971,2025-04-28,313.00,18,-1
10972,10972,2026-05-27,46.00,7,-3
10973,10973,2023-10-22,567.00,1,4
10974,10974,2024-12-04,460.00,16,-1
10975,10975,2025-04-29,301.00,2,-1
10976,10976,2024-11-10,19.00,24,7
10977,10977,2025-11-01,919.00,5,-5
10978,10978,2023-02-28,135.00,7,-5
10979,10979,2023-10-26,304.00,2,0
10980,10980,2026-06-29,166.00,20,-4
10981,10981,2025-10-20,824.00,21,-4
10982,10982,2023-04-16,699.00,25,8
10983,10983,2025-01-17,274.00,14,0
10984,10984,2023-03-28,552.00,13,-2
10985,10985,2024-03-19,744.00,2,-3
10986,10986,2026-07-23,34.00,24,-4
10987,10987,2025-08-19,737.00,9,0
10988,10988,2024-03-10,526.00,22,-2
10989,10989,2023-10-05,432.00,23,-2
10990,10990,2023-11-10,413.00,19,-3
10991,10991,2026-04-12,388.00,20,0
10992,10992,2023-11-11,935.00,19,1
10993,10993,2025-02-24,914.00,21,-1
10994,10994,2024-07-16,236.00,5,-5
10995,10995,2025-05-29,126.00,22,0
10996,10996,2023-05-24,429.00,9,-5
10997,10997,2024-08-07,130.00,12,-5
10998,10998,2023-12-13,844.00,15,0
10999,10999,2026-10-10,652.00,5,-1
11000,11000,2023-02-12,711.00,14,0
11001,11001,2023-06-04,768.00,19,-2
11002,11002,2025-11-09,667.00,22,-2
11003,11003,2026-02-27,795.00,13,-1
11004,11004,2026-07-08,21.00,15,-1
11005,11005,2024-12-25,47.00,19,-3
11006,11006,2026-10-25,418.00,23,10
11007,11007,2026-04-23,928.00,23,0
11008,11008,2024-12-18,466.00,19,10
11009,11009,2024-04-24,460.00,23,4
11010,11010,2024-04-23,807.00,1,-1
11011,11011,2023-09-02,834.00,2,-1
11012,11012,2026-07-20,518.00,24,-2
11013,11013,2025-01-04,305.00,6,-3
11014,11014,2026-05-26,743.00,3,-1
11015,11015,2023-12-21,216.00,8,0
11016,11016,2025-05-23,729.00,16,-2
11017,11017,2023-08-31,221.00,11,-5
11018,11018,2025-01-25,263.00,9,0
11019,11019,2023-04-04,17.00,22,-3
11020,11020,2024-03-19,962.00,23,-5
11021,11021,2025-12-31,390.00,15,3
11022,11022,2024-02-25,186.00,25,-3
11023,11023,2025-08-10,627.00,23,-4
11024,11024,2025-07-26,691.00,1,-5
11025,11025,2024-08-05,927.00,3,-3
11026,11026,2026-10-27,1.00,9,-1
11027,11027,2024-01-06,694.00,21,-2
11028,11028,2025-11-06,740.00,21,-5
11029,11029,2026-05-13,594.00,15,8
11030,11030,2026-04-02,885.00,4,-2
11031,11031,2026-11-14,195.00,18,-4
11032,11032,2025-09-26,749.00,2,-1
11033,11033,2026-05-12,666.00,24,-4
11034,11034,2024-09-28,408.00,11,-5
11035,11035,2023-03-15,371.00,4,-2
11036,11036,2025-04-17,870.00,19,-3
11037,11037,2023-06-17,824.00,9,-3
11038,11038,2026-05-18,747.00,20,10
11039,11039,2023-05-17,619.00,24,-3
11040,11040,2026-10-14,330.00,24,-4
11041,11041,2026-09-03,459.00,6,-4
11042,11042,2026-09-23,691.00,13,2
11043,11043,2025-03-28,221.00,11,-3
11044,11044,2023-10-23,19.00,8,0
11045,11045,2025-12-02,294.00,20,0
11046,11046,2024-07-23,544.00,22,7
11047,11047,2025-07-07,1.00,24,-5
11048,11048,2025-04-23,106.00,14,-5
11049,11049,2025-04-20,385.00,15,9
11050,11050,2025-02-13,702.00,15,-3
11051,11051,2023-06-08,861.00,24,-4
11052,11052,2024-02-19,544.00,4,-2
11053,11053,2024-12-23,24.00,22,-2
11054,11054,2024-07-20,189.00,9,-4
11055,11055,2025-05-11,146.00,19,10
11056,11056,2026-02-12,179.00,4,0
11057,11057,2024-10-30,449.00,13,-5
11058,11058,2024-10-09,419.00,14,-5
11059,11059,2026-05-09,370.00,22,1
11060,11060,2024-05-23,836.00,15,-3
11061,11061,2025-03-29,607.00,20,0
11062,11062,2024-08-25,602.00,5,2
11063,11063,2023-07-02,903.00,16,-3
11064,11064,2025-07-21,653.00,13,0
11065,11065,2026-08-03,765.00,19,-3
11066,11066,2025-03-31,853.00,8,-1
11067,11067,2025-05-01,597.00,5,-2
11068,11068,2024-08-12,402.00,14,8
11069,11069,2025-07-02,273.00,10,-3
11070,11070,2025-07-03,732.00,10,-5
11071,11071,2025-02-10,712.00,4,6
11072,11072,2026-02-09,793.00,3,-2
11073,11073,2025-04-27,548.00,4,-3
11074,11074,2024-12-25,140.00,9,-3
11075,11075,2024-08-07,629.00,9,-1
11076,11076,2024-12-13,483.00,14,-4
11077,11077,2024-01-16,564.00,2,-2
11078,11078,2026-01-23,836.00,25,-1
11079,11079,2026-06-24,556.00,4,-4
11080,11080,2023-03-23,547.00,25,1
11081,11081,2025-09-11,654.00,9,-1
11082,11082,2026-03-23,797.00,21,0
11083,11083,2026-08-26,614.00,4,3
11084,11084,2026-02-26,559.00,11,-1
11085,11085,2023-07-03,208.00,14,0
11086,11086,2025-01-05,425.00,10,-2
11087,11087,2023-11-23,104.00,11,-3
11088,11088,2023-06-05,541.00,14,-3
11089,11089,2025-12-04,999.00,7,-1
11090,11090,2025-03-18,245.00,15,-2
11091,11091,2025-07-06,937.00,7,-2
11092,11092,2026-02-15,818.00,19,-2
11093,11093,2023-12-29,226.00,4,7
11094,11094,2025-02-12,569.00,2,-1
11095,11095,2023-04-29,519.00,12,-4
11096,11096,2025-07-12,795.00,16,-4
11097,11097,2024-12-10,256.00,19,-1
11098,11098,2024-07-11,398.00,10,-5
11099,11099,2025-02-15,602.00,10,-5
11100,11100,2023-04-05,168.00,20,-5
11101,11101,2024-06-06,95.00,9,-1
11102,11102,2024-04-22,359.00,15,-5
11103,11103,2023-04-30,823.00,18,-3
11104,11104,2026-08-01,627.00,21,-4
11105,11105,2023-11-01,340.00,21,-1
11106,11106,2025-05-13,456.00,3,-4
11107,11107,2023-10-07,490.00,17,-2
11108,11108,2026-07-01,804.00,13,-3
11109,11109,2026-01-20,86.00,23,-4
11110,11110,2025-08-03,622.00,7,-1
11111,11111,2026-07-12,921.00,3,-5
11112,11112,2024-01-07,989.00,23,-5
11113,11113,2023-02-17,614.00,10,4
11114,11114,2024-08-08,631.00,24,-3
11115,11115,2024-05-08,456.00,12,0
11116,11116,2025-03-10,120.00,17,-2
11117,11117,2025-10-24,57.00,5,0
11118,11118,2026-07-09,141.00,6,6
11119,11119,2023-05-21,649.00,24,8
11120,11120,2024-09-08,193.00,25,6
11121,11121,2026-01-05,622.00,18,-1
11122,11122,2026-10-04,95.00,2,-3
11123,11123,2025-03-10,94.00,20,-5
11124,11124,2025-11-10,602.00,3,-3
11125,11125,2023-06-01,500.00,23,-5
11126,11126,2024-01-23,97.00,8,0
11127,11127,2024-12-13,688.00,25,-4
11128,11128,2025-10-06,352.00,8,0
11129,11129,2024-08-29,99.00,16,-3
11130,11130,2026-09-13,123.00,18,-4
11131,11131,2023-06-29,166.00,12,-5
11132,11132,2025-05-18,126.00,14,-3
11133,11133,2024-03-07,845.00,2,-3
11134,11134,2026-10-07,848.00,11,-1
11135,11135,2025-01-26,958.00,15,0
11136,11136,2024-08-04,371.00,23,-1
11137,11137,2025-04-30,705.00,14,-5
11138,11138,2026-08-12,633.00,21,0
11139,11139,2026-01-16,30.00,4,-1
11140,11140,2024-05-19,33.00,8,-5
11141,11141,2023-12-10,720.00,11,-3
11142,11142,2026-05-18,610.00,14,-3
11143,11143,2023-09-16,145.00,7,-4
11144,11144,2025-10-15,633.00,17,-5
11145,11145,2024-07-23,10.00,6,-2
11146,11146,2023-12-01,360.00,7,0
11147,11147,2023-06-05,557.00,11,-1
11148,11148,2025-09-21,171.00,6,0
11149,11149,2026-08-12,359.00,6,6
11150,11150,2025-04-29,508.00,13,1
11151,11151,2023-07-20,436.00,9,1
11152,11152,2024-03-06,719.00,23,-5
11153,11153,2026-08-08,964.00,18,-4
11154,11154,2025-06-01,307.00,15,0
11155,11155,2023-09-21,284.00,7,-5
11156,11156,2024-03-17,385.00,17,0
11157,11157,2024-07-17,539.00,19,-5
11158,11158,2024-11-08,239.00,10,-2
11159,11159,2025-10-29,702.00,24,-4
11160,11160,2024-07-04,167.00,24,-3
11161,11161,2025-09-02,374.00,12,-5
11162,11162,2025-02-24,107.00,25,-1
11163,11163,2025-10-20,260.00,9,0
11164,11164,2025-10-17,809.00,9,0
11165,11165,2024-12-12,995.00,8,-2
11166,11166,2026-06-09,302.00,11,-4
11167,11167,2023-08-28,513.00,3,4
11168,11168,2023-04-10,246.00,1,6
11169,11169,2023-12-10,841.00,21,7
11170,11170,2024-03-07,179.00,5,-2
11171,11171,2024-02-02,311.00,9,-3
11172,11172,2023-12-11,292.00,22,0
11173,11173,2023-08-09,215.00,8,-3
11174,11174,2024-05-13,742.00,5,-1
11175,11175,2024-06-22,237.00,22,-5
11176,11176,2023-12-11,120.00,14,-2
11177,11177,2023-08-22,983.00,3,-5
11178,11178,2024-10-02,137.00,13,-3
11179,11179,2024-03-01,717.00,25,-1
11180,11180,2023-08-11,708.00,10,0
11181,11181,2023-04-08,249.00,19,0
11182,11182,2025-03-14,911.00,8,-5
11183,11183,2023-12-09,876.00,22,-5
11184,11184,2024-10-10,703.00,8,-2
11185,11185,2023-10-27,437.00,15,9
11186,11186,2024-07-20,149.00,10,-2
11187,11187,2024-12-24,533.00,23,-5
11188,11188,2025-08-18,886.00,23,5
11189,11189,2024-07-19,33.00,13,-1
11190,11190,2025-06-14,118.00,21,-1
11191,11191,2026-11-16,798.00,2,0
11192,11192,2024-01-28,660.00,12,-2
11193,11193,2025-09-12,509.00,22,-3
11194,11194,2025-09-16,907.00,14,-5
11195,11195,2026-08-29,908.00,16,7
11196,11196,2023-06-29,937.00,16,-3
11197,11197,2026-03-04,34.00,7,-3
11198,11198,2026-08-16,34.00,16,-3
11199,11199,2023-07-20,474.00,9,-2
11200,11200,2024-03-26,222.00,12,-2
11201,11201,2026-10-18,63.00,15,-4
11202,11202,2024-08-11,234.00,5,-2
11203,11203,2024-07-03,245.00,13,-2
11204,11204,2023-08-21,225.00,19,-1
11205,11205,2025-11-13,814.00,9,1
11206,11206,2024-06-28,713.00,3,7
11207,11207,2026-04-27,805.00,3,-4
11208,11208,2026-02-23,116.00,17,0
11209,11209,2026-10-21,1.00,4,-3
11210,11210,2023-09-06,290.00,16,-4
11211,11211,2023-06-07,54.00,14,-4
11212,11212,2024-03-03,402.00,5,0
11213,11213,2024-11-16,401.00,7,-3
11214,11214,2023-06-26,42.00,15,-1
11215,11215,2026-11-06,893.00,12,-1
11216,11216,2024-09-13,107.00,22,-2
11217,11217,2026-06-15,875.00,1,0
11218,11218,2026-10-12,93.00,25,3
11219,11219,2024-12-10,150.00,3,-2
11220,11220,2025-10-13,146.00,18,10
11221,11221,2024-04-02,877.00,22,-2
11222,11222,2023-07-19,83.00,17,0
11223,11223,2024-04-30,666.00,22,0
11224,11224,2024-04-17,432.00,2,7
11225,11225,2026-04-02,413.00,23,-5
11226,11226,2025-04-05,910.00,14,8
11227,11227,2024-08-02,859.00,11,-1
11228,11228,2026-10-21,867.00,15,-2
11229,11229,2024-12-24,686.00,13,-3
11230,11230,2026-06-13,183.00,21,-5
11231,11231,2026-03-11,821.00,18,-1
11232,11232,2023-05-09,936.00,23,10
11233,11233,2024-02-09,420.00,2,-4
11234,11234,2024-12-09,251.00,19,-5
11235,11235,2023-08-25,860.00,6,0
11236,11236,2023-04-07,143.00,11,-4
11237,11237,2025-05-31,498.00,7,-3
11238,11238,2023-08-29,380.00,4,-3
11239,11239,2023-09-25,860.00,25,-3
11240,11240,2026-10-11,627.00,6,0
11241,11241,2023-08-11,770.00,20,10
11242,11242,2025-10-16,640.00,24,1
11243,11243,2025-11-17,201.00,7,-2
11244,11244,2024-03-21,705.00,3,-3
11245,11245,2023-11-13,70.00,21,-5
