PO_LINE_ID,PO_ID,PART_ID,QUANTITY,UNIT_PRICE,PROMISE_DATE
4842,1614,3066,251.00,251.01,2024-09-21
4843,1615,10854,723.00,277.48,2024-04-15
4844,1615,25667,747.00,491.73,2026-05-11
4845,1615,2859,219.00,178.81,2024-07-01
4846,1616,2507,711.00,226.08,2025-05-14
4847,1616,15027,390.00,95.83,2024-03-13
4848,1616,27368,581.00,273.42,2023-03-30
4849,1617,15887,754.00,19.86,2025-12-15
4850,1617,8163,550.00,148.11,2025-09-04
4851,1617,25185,116.00,344.50,2024-02-08
4852,1618,21546,957.00,494.29,2025-03-16
4853,1618,22271,279.00,311.88,2024-01-03
4854,1618,3782,99.00,332.09,2023-09-22
4855,1619,9346,438.00,174.89,2023-04-26
4856,1619,25203,897.00,68.69,2023-07-29
4857,1619,4481,839.00,111.90,2023-06-23
4858,1620,26449,219.00,446.74,2025-01-18
4859,1620,13551,693.00,16.61,2026-08-13
4860,1620,14305,567.00,339.04,2024-10-17
4861,1621,24226,214.00,445.55,2024-12-18
4862,1621,25454,67.00,466.81,2024-03-24
4863,1621,21116,186.00,448.28,2026-06-25
4864,1622,15267,744.00,377.36,2025-10-16
4865,1622,19178,684.00,61.38,2025-07-26
4866,1622,12250,372.00,263.59,2023-12-18
4867,1623,7918,42.00,499.05,2023-10-23
4868,1623,13010,683.00,147.94,2025-10-07
4869,1623,24094,717.00,150.24,2024-07-22
4870,1624,19507,302.00,163.52,2024-09-28
4871,1624,14545,215.00,296.77,2025-09-01
4872,1624,3023,90.00,146.72,2025-05-29
4873,1625,17878,782.00,393.29,2025-08-06
4874,1625,11013,491.00,408.82,2025-12-02
4875,1625,5891,33.00,306.24,2025-03-02
4876,1626,2933,86.00,22.29,2023-09-07
4877,1626,14028,160.00,53.27,2023-04-24
4878,1626,22174,48.00,261.63,2025-05-28
4879,1627,29747,502.00,158.85,2024-08-05
4880,1627,22782,173.00,497.73,2025-06-04
4881,1627,25227,464.00,258.43,2024-02-17
4882,1628,26428,32.00,112.64,2025-01-12
4883,1628,7776,344.00,468.74,2024-04-09
4884,1628,17650,637.00,54.79,2025-03-22
4885,1629,7043,811.00,120.38,2023-12-21
4886,1629,7739,830.00,392.14,2024-02-28
4887,1629,7824,465.00,353.96,2023-10-23
4888,1630,7205,705.00,246.60,2024-01-07
4889,1630,17589,640.00,141.28,2024-08-22
4890,1630,20373,83.00,1.15,2025-04-01
4891,1631,6135,716.00,71.64,2026-04-26
4892,1631,113,296.00,237.16,2024-09-15
4893,1631,9528,591.00,118.16,2024-04-28
4894,1632,14350,507.00,169.93,2024-06-05
4895,1632,4787,879.00,498.51,2026-09-14
4896,1632,22409,961.00,79.38,2024-08-15
4897,1633,22778,13.00,131.62,2026-03-25
4898,1633,8924,615.00,66.32,2023-08-04
4899,1633,28153,781.00,221.58,2024-11-09
4900,1634,12814,970.00,326.79,2026-09-07
4901,1634,26176,443.00,375.53,2023-12-13
4902,1634,4931,84.00,30.16,2025-03-03
4903,1635,14082,869.00,351.22,2023-11-30
4904,1635,25337,940.00,497.36,2026-03-20
4905,1635,1683,932.00,372.53,2024-08-18
4906,1636,10311,263.00,135.32,2025-08-25
4907,1636,11115,752.00,384.90,2026-01-09
4908,1636,12156,497.00,134.56,2024-11-16
4909,1637,554,288.00,117.70,2025-11-03
4910,1637,12731,471.00,417.47,2025-02-02
4911,1637,5075,836.00,264.11,2023-08-15
4912,1638,14251,654.00,83.40,2025-01-19
4913,1638,10724,106.00,207.10,2023-04-06
4914,1638,28336,541.00,40.62,2025-12-14
4915,1639,15338,606.00,424.73,2024-05-12
4916,1639,3092,41.00,16.94,2023-12-11
4917,1639,181,481.00,274.03,2024-09-25
4918,1640,7659,415.00,336.44,2023-03-09
4919,1640,28227,245.00,291.39,2023-03-21
4920,1640,10749,906.00,446.41,2025-03-05
4921,1641,23321,402.00,43.14,2024-02-25
4922,1641,12959,11.00,259.75,2024-12-12
4923,1641,14607,667.00,249.35,2023-07-29
4924,1642,3278,975.00,156.87,2023-07-28
4925,1642,7113,551.00,85.13,2025-08-07
4926,1642,9714,693.00,212.27,2025-06-17
4927,1643,21911,881.00,189.65,2023-07-29
4928,1643,905,718.00,243.32,2024-11-06
4929,1643,7769,763.00,442.33,2025-08-26
4930,1644,26091,413.00,99.57,2024-02-05
4931,1644,6036,86.00,288.50,2026-05-06
4932,1644,6406,417.00,7.13,2025-01-15
4933,1645,15472,43.00,375.10,2023-09-02
4934,1645,10324,981.00,2.10,2025-11-19
4935,1645,17282,944.00,446.09,2023-07-12
4936,1646,29052,416.00,193.20,2024-06-04
4937,1646,22388,996.00,322.95,2024-10-09
4938,1646,16837,815.00,4.49,2024-03-29
4939,1647,10215,511.00,491.44,2024-05-23
4940,1647,24393,351.00,7.07,2026-10-22
4941,1647,5871,232.00,477.08,2025-11-10
4942,1648,23199,567.00,374.62,2023-02-03
4943,1648,13730,259.00,438.88,2023-06-24
4944,1648,23103,147.00,44.12,2024-12-24
4945,1649,24474,33.00,36.63,2025-10-30
4946,1649,18895,481.00,208.29,2023-12-15
4947,1649,16184,541.00,216.93,2024-06-05
4948,1650,12448,151.00,211.60,2026-07-25
4949,1650,4261,515.00,155.78,2024-08-20
4950,1650,16598,353.00,199.81,2026-09-18
4951,1651,601,326.00,121.10,2023-12-03
4952,1651,19511,463.00,495.11,2026-09-17
4953,1651,29225,774.00,394.43,2025-01-29
4954,1652,14347,210.00,206.61,2023-04-16
4955,1652,2699,195.00,107.14,2026-07-23
4956,1652,10923,811.00,357.91,2024-01-06
4957,1653,4730,187.00,454.73,2023-07-16
4958,1653,9178,959.00,312.36,2025-06-29
4959,1653,26645,699.00,112.79,2024-04-19
4960,1654,21502,742.00,395.58,2025-04-29
4961,1654,29766,666.00,65.86,2024-03-17
4962,1654,11164,467.00,205.43,2024-09-14
4963,1655,303,47.00,121.82,2026-10-18
4964,1655,17541,747.00,494.42,2023-04-16
4965,1655,14661,645.00,384.19,2024-10-05
4966,1656,13522,269.00,305.77,2026-07-09
4967,1656,11927,971.00,401.40,2026-06-07
4968,1656,5084,593.00,374.64,2026-09-07
4969,1657,20453,521.00,199.02,2024-05-20
4970,1657,25837,390.00,498.13,2024-12-28
4971,1657,12680,189.00,208.05,2025-08-11
4972,1658,11196,888.00,254.76,2024-02-17
4973,1658,2991,19.00,125.07,2024-02-13
4974,1658,5496,966.00,239.10,2025-01-07
4975,1659,28723,813.00,115.53,2025-04-17
4976,1659,25663,949.00,144.57,2025-02-21
4977,1659,27334,596.00,209.53,2026-05-16
4978,1660,13688,18.00,203.62,2026-08-17
4979,1660,6749,72.00,115.08,2025-12-08
4980,1660,15162,30.00,149.64,2023-08-07
4981,1661,3871,546.00,172.77,2023-12-20
4982,1661,29870,708.00,485.63,2025-02-08
4983,1661,5132,814.00,471.75,2024-11-06
4984,1662,18625,819.00,84.87,2024-01-25
4985,1662,4141,843.00,29.33,2025-08-21
4986,1662,12793,341.00,368.01,2023-06-14
4987,1663,8985,692.00,436.52,2023-04-03
4988,1663,29478,728.00,408.03,2026-04-19
4989,1663,7129,372.00,474.37,2024-05-01
4990,1664,20856,927.00,475.30,2023-07-12
4991,1664,28161,156.00,158.22,2025-01-19
4992,1664,29094,460.00,33.05,2023-05-06
4993,1665,20732,232.00,227.45,2026-07-29
4994,1665,7350,650.00,392.80,2025-05-03
4995,1665,18315,229.00,307.19,2025-12-04
4996,1666,21982,854.00,204.75,2025-04-22
4997,1666,730,54.00,61.67,2026-08-04
4998,1666,27656,980.00,237.63,2024-04-18
4999,1667,2616,344.00,199.61,2025-06-19
5000,1667,3769,93.00,377.09,2023-04-10
5001,1667,5334,488.00,110.14,2025-10-24
5002,1668,4489,259.00,146.25,2025-02-24
5003,1668,8588,225.00,240.49,2025-07-03
5004,1668,9968,903.00,331.19,2025-03-28
5005,1669,7791,255.00,409.03,2024-09-10
5006,1669,23790,428.00,291.45,2025-03-25
5007,1669,408,550.00,107.99,2025-06-10
5008,1670,10275,782.00,413.16,2026-05-02
5009,1670,8267,769.00,126.44,2025-11-28
5010,1670,22105,650.00,421.66,2025-08-03
5011,1671,2911,271.00,445.80,2025-07-18
5012,1671,5277,50.00,29.15,2025-04-03
5013,1671,7687,192.00,398.49,2023-05-25
5014,1672,23553,929.00,155.24,2026-02-03
5015,1672,3895,366.00,385.84,2024-10-21
5016,1672,3001,442.00,447.05,2024-11-01
5017,1673,24131,113.00,382.06,2024-03-30
5018,1673,14382,666.00,360.29,2025-05-03
5019,1673,22166,765.00,480.14,2024-02-09
5020,1674,16323,858.00,426.48,2024-07-13
5021,1674,17573,939.00,361.34,2024-02-17
5022,1674,6687,539.00,389.30,2026-05-05
5023,1675,4898,783.00,357.24,2026-05-28
5024,1675,26084,40.00,50.62,2025-02-02
5025,1675,14960,725.00,467.92,2026-02-05
5026,1676,8938,207.00,23.21,2024-08-09
5027,1676,3518,287.00,456.89,2026-05-09
5028,1676,22653,52.00,214.33,2025-09-05
5029,1677,25454,520.00,117.19,2024-08-17
5030,1677,25046,128.00,287.98,2025-12-19
5031,1677,28503,404.00,4.07,2025-08-23
5032,1678,7316,844.00,383.18,2026-07-26
5033,1678,5911,759.00,254.83,2024-04-13
5034,1678,24224,549.00,331.90,2024-09-14
5035,1679,16911,388.00,134.18,2024-04-10
5036,1679,14223,967.00,130.10,2023-10-28
5037,1679,9057,316.00,232.80,2023-06-22
5038,1680,18452,204.00,160.42,2024-08-25
5039,1680,15254,110.00,45.97,2024-03-12
5040,1680,24052,606.00,406.37,2023-12-01
5041,1681,20175,461.00,348.35,2026-08-25
5042,1681,29361,424.00,500.30,2026-03-28
5043,1681,29061,552.00,410.64,2024-12-07
5044,1682,22242,987.00,344.85,2024-05-18
5045,1682,608,413.00,123.65,2025-08-26
5046,1682,23232,237.00,209.67,2024-03-15
5047,1683,5725,849.00,254.65,2024-03-02
5048,1683,27625,838.00,270.12,2023-09-30
5049,1683,4663,336.00,183.76,2024-03-18
5050,1684,14398,63.00,252.75,2023-12-12
5051,1684,2303,507.00,267.35,2025-10-17
5052,1684,9548,404.00,408.40,2025-02-10
5053,1685,8747,583.00,412.22,2023-04-05
5054,1685,16933,924.00,20.52,2023-10-18
5055,1685,16616,877.00,478.20,2023-12-08
5056,1686,12268,80.00,89.13,2025-08-30
5057,1686,3871,157.00,197.88,2024-02-11
5058,1686,22537,332.00,491.23,2024-08-07
5059,1687,26711,791.00,89.35,2023-10-01
5060,1687,6190,338.00,192.30,2023-12-24
5061,1687,6125,931.00,391.54,2025-05-07
5062,1688,19892,581.00,471.88,2023-12-14
5063,1688,16448,480.00,125.97,2026-05-23
5064,1688,21258,201.00,29.67,2023-03-31
5065,1689,1763,223.00,134.68,2024-02-14
5066,1689,2351,102.00,175.75,2026-09-07
5067,1689,14121,161.00,328.22,2023-11-30
5068,1690,4535,234.00,261.35,2025-04-27
5069,1690,2172,377.00,467.66,2026-03-17
5070,1690,6264,712.00,392.77,2026-05-23
5071,1691,2366,365.00,197.63,2025-10-07
5072,1691,29026,251.00,272.78,2023-12-21
5073,1691,17208,165.00,27.90,2023-11-16
5074,1692,4390,586.00,398.70,2024-11-23
5075,1692,13952,801.00,107.90,2026-03-28
5076,1692,24209,445.00,163.43,2024-06-12
5077,1693,12376,224.00,240.53,2025-10-04
5078,1693,26005,949.00,471.00,2025-05-22
5079,1693,26746,379.00,467.49,2025-12-15
5080,1694,15387,439.00,44.06,2024-05-30
5081,1694,28969,390.00,220.43,2023-05-09
5082,1694,6669,138.00,305.89,2023-06-03
5083,1695,2299,716.00,191.86,2023-08-13
5084,1695,25072,272.00,221.24,2025-11-18
5085,1695,6190,621.00,438.39,2023-04-06
5086,1696,3570,368.00,232.67,2025-02-21
5087,1696,19147,373.00,181.33,2025-10-16
5088,1696,18858,845.00,367.40,2025-09-13
5089,1697,5325,407.00,407.32,2025-08-24
5090,1697,5092,905.00,178.43,2024-03-10
5091,1697,24805,263.00,464.64,2026-04-08
5092,1698,19043,209.00,6.95,2025-03-22
5093,1698,22692,374.00,197.49,2026-07-15
5094,1698,29827,52.00,391.43,2023-09-22
5095,1699,536,513.00,397.45,2025-06-03
5096,1699,12142,256.00,89.81,2023-03-19
5097,1699,22047,654.00,303.18,2025-01-07
5098,1700,18833,505.00,238.65,2025-05-24
5099,1700,1339,611.00,291.49,2025-06-24
5100,1700,27123,662.00,119.56,2026-08-30
5101,1701,14713,746.00,141.46,2023-06-17
5102,1701,27293,33.00,158.38,2024-09-01
5103,1701,8579,914.00,439.43,2026-02-15
5104,1702,25306,304.00,52.40,2024-03-26
5105,1702,8894,109.00,95.45,2025-11-26
5106,1702,28877,274.00,56.89,2026-07-02
5107,1703,1445,957.00,290.81,2026-06-04
5108,1703,7273,250.00,445.20,2026-09-16
5109,1703,5684,413.00,266.37,2024-01-14
5110,1704,15583,283.00,261.52,2026-09-24
5111,1704,408,170.00,91.78,2024-01-16
5112,1704,3336,562.00,482.66,2026-04-25
5113,1705,2258,27.00,342.64,2023-05-17
5114,1705,9534,898.00,142.55,2025-10-16
5115,1705,2186,824.00,222.89,2026-05-29
5116,1706,23962,625.00,225.65,2025-08-28
5117,1706,24981,779.00,137.67,2026-07-12
5118,1706,22800,470.00,226.95,2025-02-02
5119,1707,11117,209.00,471.34,2025-09-28
5120,1707,23723,496.00,32.37,2023-03-19
5121,1707,1803,737.00,25.45,2025-03-15
5122,1708,17031,794.00,189.07,2026-09-09
5123,1708,20195,369.00,28.94,2026-02-24
5124,1708,29832,203.00,293.48,2023-12-19
5125,1709,13807,233.00,88.79,2024-09-28
5126,1709,23981,657.00,406.92,2025-11-12
5127,1709,5767,558.00,416.27,2025-07-24
5128,1710,25365,391.00,315.12,2025-03-07
5129,1710,16491,898.00,39.04,2023-07-16
5130,1710,12864,764.00,197.01,2026-03-04
5131,1711,19828,207.00,194.34,2023-09-24
5132,1711,2721,264.00,6.78,2024-11-05
5133,1711,15394,690.00,184.45,2024-10-28
5134,1712,4515,608.00,340.74,2023-03-16
5135,1712,25654,966.00,57.37,2023-05-07
5136,1712,8377,426.00,298.19,2023-03-24
5137,1713,13521,561.00,121.84,2026-03-24
5138,1713,21403,740.00,262.34,2024-03-20
5139,1713,16496,482.00,159.28,2025-12-08
5140,1714,27907,415.00,231.90,2025-05-09
5141,1714,14034,753.00,36.27,2024-01-13
5142,1714,26525,371.00,420.35,2023-03-17
5143,1715,4681,136.00,457.87,2023-12-11
5144,1715,10934,544.00,43.55,2023-05-08
5145,1715,24829,933.00,423.53,2024-06-28
5146,1716,15785,299.00,404.98,2023-05-11
5147,1716,22210,631.00,270.48,2024-01-05
5148,1716,16338,60.00,381.64,2025-05-06
5149,1717,3821,42.00,286.28,2023-03-24
5150,1717,10882,949.00,395.70,2023-09-27
5151,1717,16059,805.00,149.09,2023-03-02
5152,1718,11608,116.00,123.92,2023-06-12
5153,1718,25895,902.00,117.58,2023-12-18
5154,1718,25649,879.00,124.39,2023-03-13
5155,1719,25059,909.00,462.16,2023-04-22
5156,1719,20657,347.00,1.81,2024-09-22
5157,1719,25274,804.00,316.71,2026-09-28
5158,1720,11459,967.00,49.35,2024-04-08
5159,1720,27113,368.00,307.16,2025-04-08
5160,1720,14621,722.00,116.75,2024-07-08
5161,1721,9935,842.00,92.88,2023-10-04
5162,1721,13309,953.00,497.04,2025-11-09
5163,1721,1205,937.00,138.08,2026-08-03
5164,1722,7965,359.00,49.37,2024-06-19
5165,1722,4069,962.00,363.18,2025-11-06
5166,1722,5063,758.00,331.73,2024-10-17
5167,1723,9130,92.00,272.04,2023-04-19
5168,1723,19311,721.00,135.41,2023-12-28
5169,1723,19436,932.00,362.79,2025-10-23
5170,1724,29763,880.00,314.30,2026-06-13
5171,1724,28195,928.00,244.40,2026-02-11
5172,1724,13330,529.00,373.51,2024-02-05
5173,1725,17515,234.00,381.82,2026-01-23
5174,1725,12773,756.00,173.34,2025-04-23
5175,1725,27194,588.00,307.32,2025-10-11
5176,1726,16454,373.00,497.87,2026-06-30
5177,1726,7272,37.00,291.07,2023-04-03
5178,1726,17067,651.00,326.35,2025-04-08
5179,1727,26844,762.00,30.58,2025-05-04
5180,1727,26786,901.00,453.41,2025-10-23
5181,1727,20366,252.00,464.36,2024-08-15
5182,1728,20075,155.00,129.00,2023-09-06
5183,1728,5286,717.00,451.99,2026-05-15
5184,1728,27112,745.00,377.38,2025-06-30
5185,1729,28028,487.00,256.85,2024-05-22
5186,1729,6543,209.00,141.05,2024-08-13
5187,1729,5807,104.00,389.09,2026-07-04
5188,1730,8318,915.00,22.46,2026-04-28
5189,1730,26881,986.00,297.24,2023-04-24
5190,1730,12573,385.00,428.08,2026-06-30
5191,1731,11329,112.00,16.42,2024-01-19
5192,1731,12405,571.00,24.15,2024-03-08
5193,1731,13647,50.00,340.31,2024-09-20
5194,1732,3745,181.00,386.58,2024-06-21
5195,1732,25414,143.00,254.38,2026-10-08
5196,1732,18677,425.00,297.24,2026-04-08
5197,1733,4595,997.00,252.22,2025-04-14
5198,1733,28301,283.00,409.10,2026-10-09
5199,1733,20670,365.00,79.16,2026-05-27
5200,1734,25732,709.00,355.69,2024-08-04
5201,1734,23176,428.00,57.68,2025-09-25
5202,1734,27115,248.00,161.99,2025-09-01
5203,1735,3373,52.00,407.54,2026-02-22
5204,1735,6831,772.00,126.71,2023-06-25
5205,1735,24785,809.00,361.94,2023-07-15
5206,1736,8393,711.00,370.08,2025-08-05
5207,1736,15284,623.00,73.14,2025-03-25
5208,1736,27191,265.00,290.48,2024-12-22
5209,1737,26839,535.00,270.44,2024-07-23
5210,1737,12966,880.00,340.19,2024-05-23
5211,1737,3987,383.00,156.95,2025-08-27
5212,1738,28655,967.00,206.37,2024-02-24
5213,1738,26238,796.00,40.83,2024-01-09
5214,1738,18551,192.00,137.64,2023-11-14
5215,1739,12875,418.00,85.27,2024-10-04
5216,1739,27819,788.00,2.13,2023-06-05
5217,1739,21101,862.00,63.17,2024-06-11
5218,1740,3338,958.00,248.86,2025-05-06
5219,1740,12748,362.00,228.12,2023-06-06
5220,1740,12677,199.00,28.32,2026-10-26
5221,1741,23144,79.00,212.44,2023-07-20
5222,1741,4616,602.00,241.02,2024-10-21
5223,1741,19519,790.00,147.97,2025-05-24
5224,1742,22829,197.00,386.29,2024-10-30
5225,1742,18229,316.00,123.91,2025-10-28
5226,1742,28743,902.00,472.56,2023-03-16
5227,1743,494,665.00,341.76,2023-03-10
5228,1743,29903,901.00,31.22,2025-04-13
5229,1743,27934,953.00,145.26,2026-03-21
5230,1744,18617,584.00,232.69,2023-12-15
5231,1744,24701,592.00,370.77,2025-03-14
5232,1744,8227,829.00,244.30,2024-12-20
5233,1745,25338,226.00,56.57,2025-09-20
5234,1745,24843,484.00,245.65,2025-09-11
5235,1745,26879,853.00,94.05,2025-12-21
5236,1746,14139,356.00,259.81,2024-12-02
5237,1746,6696,59.00,6.83,2023-04-29
5238,1746,3062,580.00,464.89,2024-06-30
5239,1747,4757,193.00,171.90,2026-07-09
5240,1747,23084,132.00,482.94,2023-12-06
5241,1747,1586,364.00,218.80,2024-08-10
5242,1748,15571,10.00,368.83,2024-12-13
5243,1748,14115,399.00,184.11,2026-01-27
5244,1748,13855,127.00,298.50,2023-12-22
5245,1749,8822,247.00,268.15,2025-04-18
5246,1749,26364,830.00,44.83,2024-06-25
5247,1749,25129,342.00,461.07,2025-01-06
5248,1750,22160,537.00,300.92,2023-12-12
5249,1750,21676,925.00,187.16,2026-10-22
5250,1750,25599,631.00,385.27,2025-12-03
5251,1751,915,606.00,116.85,2025-09-13
5252,1751,21068,141.00,43.47,2025-02-05
5253,1751,19492,643.00,93.87,2024-09-27
5254,1752,12378,952.00,335.78,2026-03-15
5255,1752,7496,501.00,108.01,2024-04-07
5256,1752,16537,427.00,342.17,2024-08-12
5257,1753,15543,932.00,8.99,2025-04-27
5258,1753,3906,722.00,439.12,2023-11-19
5259,1753,8102,994.00,241.39,2024-05-25
5260,1754,6878,975.00,421.97,2025-08-06
5261,1754,52,767.00,324.02,2026-10-15
5262,1754,26587,270.00,97.77,2023-05-10
5263,1755,1102,104.00,53.81,2024-10-12
5264,1755,4105,501.00,451.90,2026-07-26
5265,1755,24340,603.00,143.08,2025-10-02
5266,1756,18504,585.00,322.26,2024-04-12
5267,1756,764,304.00,331.62,2024-03-15
5268,1756,13892,824.00,66.89,2024-06-01
5269,1757,3547,751.00,184.87,2023-03-16
5270,1757,7057,926.00,339.90,2025-08-24
5271,1757,9233,884.00,286.77,2024-03-19
5272,1758,22802,739.00,467.76,2025-12-22
5273,1758,7383,414.00,19.48,2026-04-10
5274,1758,16917,49.00,21.57,2023-11-11
5275,1759,23239,990.00,210.86,2024-09-25
5276,1759,2936,963.00,149.91,2024-01-27
5277,1759,21482,640.00,394.72,2026-09-05
5278,1760,10149,953.00,354.11,2024-01-08
5279,1760,28347,835.00,400.87,2026-10-02
5280,1760,2068,377.00,291.88,2023-07-28
5281,1761,14418,142.00,20.58,2023-09-24
5282,1761,23758,457.00,220.00,2023-10-05
5283,1761,1475,421.00,386.93,2024-06-13
5284,1762,22135,573.00,347.17,2024-12-27
5285,1762,16372,330.00,457.20,2025-07-14
5286,1762,18415,16.00,395.43,2023-06-18
5287,1763,28964,362.00,241.34,2024-04-17
5288,1763,26056,719.00,132.44,2026-02-23
5289,1763,25961,866.00,468.29,2023-11-11
5290,1764,17582,370.00,98.58,2026-10-07
5291,1764,22875,673.00,24.55,2023-05-23
5292,1764,28509,621.00,312.91,2025-02-27
5293,1765,19185,227.00,232.97,2025-09-30
5294,1765,813,683.00,222.96,2024-06-14
5295,1765,16246,773.00,15.20,2023-11-11
5296,1766,15184,56.00,236.73,2026-06-09
5297,1766,2981,695.00,296.73,2023-09-16
5298,1766,14559,278.00,354.39,2026-03-15
5299,1767,25877,468.00,13.45,2025-06-27
5300,1767,10865,632.00,202.65,2023-10-25
5301,1767,23577,195.00,62.41,2025-08-17
5302,1768,21017,441.00,327.95,2024-11-13
5303,1768,20495,18.00,445.28,2024-08-02
5304,1768,14132,786.00,455.23,2025-10-30
5305,1769,6255,432.00,414.33,2024-04-18
5306,1769,15103,27.00,0.83,2025-04-16
5307,1769,13700,768.00,385.10,2026-01-10
5308,1770,2113,827.00,9.22,2025-02-25
5309,1770,28017,923.00,162.18,2023-05-04
5310,1770,16804,847.00,231.65,2026-06-07
5311,1771,892,445.00,134.13,2024-10-24
5312,1771,27377,620.00,28.59,2024-01-11
5313,1771,22039,223.00,337.02,2025-06-23
5314,1772,10933,738.00,1.59,2024-05-16
5315,1772,23089,338.00,113.82,2026-09-23
5316,1772,10826,79.00,47.38,2026-09-09
5317,1773,27725,977.00,119.09,2026-02-06
5318,1773,10735,373.00,51.23,2025-09-25
5319,1773,8627,819.00,231.76,2024-04-19
5320,1774,27150,314.00,259.48,2025-02-23
5321,1774,19399,686.00,194.89,2024-02-07
5322,1774,2184,760.00,210.62,2024-03-28
5323,1775,21066,308.00,288.70,2024-05-23
5324,1775,1287,269.00,353.30,2023-10-25
5325,1775,4958,420.00,257.08,2024-07-24
5326,1776,29894,834.00,411.85,2026-04-28
5327,1776,23540,310.00,425.32,2026-07-18
5328,1776,6918,715.00,72.12,2023-12-04
5329,1777,21450,209.00,305.82,2025-04-25
5330,1777,28919,336.00,61.36,2024-05-19
5331,1777,16708,212.00,452.36,2026-06-21
5332,1778,28273,95.00,242.60,2025-03-31
5333,1778,23697,519.00,312.35,2024-04-26
5334,1778,5515,574.00,464.86,2026-07-03
5335,1779,28349,975.00,84.27,2025-06-30
5336,1779,28295,938.00,326.31,2024-06-22
5337,1779,28907,413.00,17.22,2023-02-26
5338,1780,28217,162.00,475.76,2026-05-02
5339,1780,21607,880.00,227.58,2026-09-12
5340,1780,19875,311.00,272.34,2026-08-02
5341,1781,10725,18.00,480.31,2026-09-25
5342,1781,24461,832.00,422.46,2026-05-26
5343,1781,7707,880.00,22.64,2023-12-26
5344,1782,1707,526.00,258.93,2023-04-14
5345,1782,13152,63.00,351.92,2024-10-30
5346,1782,15350,579.00,430.77,2023-10-13
5347,1783,17329,343.00,290.00,2025-07-02
5348,1783,2303,529.00,131.87,2026-07-09
5349,1783,22031,824.00,453.00,2023-03-28
5350,1784,14731,73.00,38.62,2025-09-17
5351,1784,550,982.00,212.18,2026-02-24
5352,1784,8767,562.00,225.48,2026-01-22
5353,1785,22378,211.00,123.71,2023-03-03
5354,1785,1249,835.00,180.41,2024-07-08
5355,1785,15212,543.00,132.56,2026-01-23
5356,1786,4953,719.00,143.03,2026-03-31
5357,1786,2749,94.00,34.58,2025-06-17
5358,1786,24232,553.00,303.72,2024-07-28
5359,1787,3305,757.00,332.09,2025-12-09
5360,1787,8213,392.00,192.50,2025-04-24
5361,1787,29710,740.00,438.03,2023-07-02
5362,1788,11665,267.00,438.89,2024-07-05
5363,1788,4092,898.00,48.52,2024-08-01
5364,1788,9124,494.00,240.56,2026-02-10
5365,1789,29028,724.00,487.67,2025-04-26
5366,1789,28522,686.00,494.87,2023-12-10
5367,1789,23186,641.00,74.36,2023-08-20
5368,1790,9304,193.00,298.82,2025-02-20
5369,1790,9618,94.00,158.32,2026-01-13
5370,1790,14846,428.00,74.38,2023-12-05
5371,1791,13384,337.00,277.22,2025-10-29
5372,1791,24774,457.00,461.62,2026-11-11
5373,1791,28918,793.00,401.45,2023-04-08
5374,1792,20501,294.00,63.85,2025-08-17
5375,1792,14119,115.00,394.12,2025-04-20
5376,1792,20485,222.00,414.99,2024-12-05
5377,1793,15522,661.00,456.65,2026-05-31
