APPROVAL_ID,SUPPLIER_ID,SITE_ID,PART_ID,APPROVAL_DATE,STATUS
4303,23,661,15658,2025-08-11,APPROVED
4304,198,165,16074,2024-09-26,APPROVED
4305,294,921,6891,2024-07-16,APPROVED
4306,38,563,27902,2024-10-08,APPROVED
4307,353,431,12195,2024-11-10,APPROVED
4308,105,321,26152,2024-05-18,APPROVED
4309,185,476,17085,2024-10-18,APPROVED
4310,419,1005,2769,2023-06-13,APPROVED
4311,314,295,3154,2024-03-10,APPROVED
4312,31,333,22453,2024-12-04,APPROVED
4313,186,113,12002,2024-01-07,APPROVED
4314,199,469,25830,2023-08-11,APPROVED
4315,458,87,9935,2023-01-28,APPROVED
4316,330,664,27748,2025-07-23,APPROVED
4317,480,139,2180,2024-03-14,APPROVED
4318,362,499,21137,2023-04-03,APPROVED
4319,355,1079,22096,2024-10-05,APPROVED
4320,164,379,26758,2025-07-03,APPROVED
4321,346,1094,3111,2024-05-07,APPROVED
4322,463,72,9790,2025-05-23,APPROVED
4323,20,277,20278,2024-09-24,APPROVED
4324,227,471,4050,2025-09-26,APPROVED
4325,41,82,24678,2024-12-10,APPROVED
4326,278,710,16035,2024-11-15,APPROVED
4327,246,523,15707,2025-06-21,APPROVED
4328,497,169,3555,2023-11-30,APPROVED
4329,161,239,24064,2023-06-01,APPROVED
4330,425,82,9880,2023-10-05,APPROVED
4331,198,583,21605,2023-08-14,APPROVED
4332,433,1004,1908,2025-08-22,APPROVED
4333,434,438,15020,2023-11-06,APPROVED
4334,241,1054,21205,2023-09-04,APPROVED
4335,48,391,25074,2023-04-21,APPROVED
4336,434,1022,29393,2024-09-05,APPROVED
4337,92,1048,8402,2025-09-23,APPROVED
4338,444,113,27765,2025-08-17,APPROVED
4339,96,939,1753,2023-01-13,APPROVED
4340,84,141,2691,2024-08-10,APPROVED
4341,176,989,12450,2023-01-16,APPROVED
4342,191,286,15382,2025-05-13,APPROVED
4343,371,718,20407,2024-02-06,APPROVED
4344,48,331,22969,2025-07-17,APPROVED
4345,499,460,10413,2023-05-26,APPROVED
4346,448,667,26002,2023-08-08,APPROVED
4347,103,898,5852,2023-09-07,APPROVED
4348,487,443,6309,2023-04-11,APPROVED
4349,341,356,8661,2024-02-08,APPROVED
4350,472,868,7981,2024-06-27,APPROVED
4351,370,873,17762,2023-04-18,APPROVED
4352,293,949,29489,2024-09-13,APPROVED
4353,361,29,18474,2024-12-13,APPROVED
4354,323,418,7260,2025-08-06,APPROVED
4355,128,788,7806,2024-07-29,APPROVED
4356,351,377,9570,2024-06-02,APPROVED
4357,238,366,6751,2025-05-11,APPROVED
4358,365,818,1980,2023-09-02,APPROVED
4359,487,852,4848,2023-01-14,APPROVED
4360,449,386,19164,2023-05-24,APPROVED
4361,334,1044,21795,2024-04-07,APPROVED
4362,120,667,16075,2024-02-12,APPROVED
4363,112,448,3316,2023-04-08,APPROVED
4364,470,787,21955,2023-06-14,APPROVED
4365,365,1100,4038,2024-05-13,APPROVED
4366,323,299,23522,2023-11-11,APPROVED
4367,242,715,1293,2025-04-28,APPROVED
4368,406,642,18616,2024-09-01,APPROVED
4369,456,174,29405,2024-09-18,APPROVED
4370,18,581,19261,2023-04-28,APPROVED
4371,101,1064,15285,2023-11-26,APPROVED
4372,157,658,14992,2023-12-25,APPROVED
4373,112,864,1692,2023-08-01,APPROVED
4374,95,180,2591,2024-08-18,APPROVED
4375,485,346,20930,2025-05-09,APPROVED
4376,162,425,18459,2024-10-02,APPROVED
4377,338,863,15827,2023-07-04,APPROVED
4378,71,1194,21742,2024-08-10,APPROVED
4379,293,693,23030,2025-02-19,APPROVED
4380,443,145,1776,2025-02-09,APPROVED
4381,417,35,28632,2025-02-23,APPROVED
4382,320,676,19430,2023-02-24,APPROVED
4383,467,813,14668,2025-03-23,APPROVED
4384,168,623,19834,2025-07-16,APPROVED
4385,421,1081,24550,2025-08-13,APPROVED
4386,89,798,23018,2025-04-20,APPROVED
4387,209,972,11520,2023-01-25,APPROVED
4388,328,483,1129,2023-05-31,APPROVED
4389,484,77,340,2024-04-17,APPROVED
4390,286,960,3204,2025-08-16,APPROVED
4391,91,982,7601,2023-12-18,APPROVED
4392,13,157,6329,2024-11-01,APPROVED
4393,432,86,20795,2025-01-16,APPROVED
4394,85,999,19578,2023-02-20,APPROVED
4395,106,294,28372,2023-07-15,APPROVED
4396,33,420,13012,2025-09-14,APPROVED
4397,309,922,17742,2024-05-13,APPROVED
4398,451,365,27680,2024-03-14,APPROVED
4399,218,590,23211,2023-06-04,APPROVED
4400,56,1141,6797,2023-08-18,APPROVED
4401,149,858,743,2023-04-04,APPROVED
4402,339,569,14788,2023-12-22,APPROVED
4403,309,67,289,2023-10-18,APPROVED
4404,154,178,11640,2023-10-06,APPROVED
4405,111,1046,16977,2023-05-22,APPROVED
4406,167,380,23618,2023-03-20,APPROVED
4407,258,52,22381,2024-08-07,APPROVED
4408,173,392,16861,2024-11-08,APPROVED
4409,75,409,4447,2023-04-16,APPROVED
4410,410,607,17828,2023-07-11,APPROVED
4411,415,947,2150,2024-03-23,APPROVED
4412,197,1011,16535,2023-01-17,APPROVED
4413,248,908,10172,2023-03-10,APPROVED
4414,369,89,12777,2023-07-12,APPROVED
4415,35,780,20781,2023-10-13,APPROVED
4416,126,424,8423,2023-06-13,APPROVED
4417,168,923,3125,2024-07-31,APPROVED
4418,69,794,2808,2023-08-08,APPROVED
4419,385,293,6412,2023-12-18,APPROVED
4420,58,377,28061,2024-07-03,APPROVED
4421,311,124,28717,2024-10-19,APPROVED
4422,89,707,29201,2023-03-06,APPROVED
4423,416,1099,11902,2023-01-19,APPROVED
4424,263,1003,18020,2025-07-20,APPROVED
4425,455,840,16652,2025-07-23,APPROVED
4426,99,232,25839,2023-10-31,APPROVED
4427,444,1131,20478,2023-01-24,APPROVED
4428,454,854,402,2023-08-05,APPROVED
4429,107,686,14963,2024-10-06,APPROVED
4430,141,17,15149,2024-07-29,APPROVED
4431,187,937,25921,2023-03-11,APPROVED
4432,351,155,9141,2024-04-23,APPROVED
4433,323,543,13094,2023-02-06,APPROVED
4434,422,978,12881,2025-04-23,APPROVED
4435,339,1083,3395,2024-01-13,APPROVED
4436,401,409,5932,2024-02-03,APPROVED
4437,51,249,7379,2024-03-24,APPROVED
4438,129,800,24566,2023-01-31,APPROVED
4439,445,979,4296,2023-12-14,APPROVED
4440,52,377,4662,2023-09-30,APPROVED
4441,81,36,20265,2025-05-17,APPROVED
4442,232,449,26705,2023-07-28,APPROVED
4443,35,599,14019,2025-07-23,APPROVED
4444,397,892,14460,2024-08-29,APPROVED
4445,136,932,20022,2023-11-15,APPROVED
4446,219,1028,5651,2023-01-02,APPROVED
4447,363,867,15669,2024-03-18,APPROVED
4448,369,1100,12502,2023-03-15,APPROVED
4449,132,366,20493,2024-06-23,APPROVED
4450,393,1094,28437,2025-07-19,APPROVED
4451,351,675,17351,2024-04-26,APPROVED
4452,419,1166,1417,2024-08-30,APPROVED
4453,480,1137,12962,2023-05-24,APPROVED
4454,252,613,20070,2025-08-13,APPROVED
4455,155,641,1301,2023-02-27,APPROVED
4456,467,938,1858,2024-02-14,APPROVED
4457,89,100,22083,2023-10-09,APPROVED
4458,105,411,21002,2023-07-09,APPROVED
4459,336,16,21242,2025-08-26,APPROVED
4460,274,1019,17064,2025-05-28,APPROVED
4461,327,1134,12410,2023-04-15,APPROVED
4462,53,462,11621,2024-09-20,APPROVED
4463,387,904,25353,2024-06-06,APPROVED
4464,93,643,23541,2025-03-25,APPROVED
4465,124,213,19940,2024-07-05,APPROVED
4466,41,753,19738,2023-08-01,APPROVED
4467,82,326,28113,2025-05-04,APPROVED
4468,188,797,12362,2023-07-21,APPROVED
4469,54,474,19812,2023-04-19,APPROVED
4470,24,980,4180,2025-05-15,APPROVED
4471,111,400,27049,2024-03-01,APPROVED
4472,298,281,22378,2023-10-09,APPROVED
4473,56,1053,11650,2025-04-08,APPROVED
4474,208,77,11575,2025-04-22,APPROVED
4475,248,297,27249,2023-04-16,APPROVED
4476,483,1107,8390,2023-07-13,APPROVED
4477,346,666,4582,2023-04-26,APPROVED
4478,170,747,4074,2025-04-19,APPROVED
4479,219,264,16980,2025-04-20,APPROVED
4480,282,119,28831,2023-02-16,APPROVED
4481,11,806,5644,2023-06-08,APPROVED
4482,442,1158,25039,2024-09-20,APPROVED
4483,228,623,24253,2025-08-30,APPROVED
4484,367,745,406,2025-08-20,APPROVED
4485,230,596,27997,2023-08-29,APPROVED
4486,444,1096,4732,2023-08-16,APPROVED
4487,459,949,25273,2024-02-23,APPROVED
4488,443,65,18069,2024-07-02,APPROVED
4489,449,1115,6426,2025-08-25,APPROVED
4490,135,277,20995,2023-09-09,APPROVED
4491,368,155,13469,2023-07-21,APPROVED
4492,319,247,25399,2024-02-18,APPROVED
4493,279,428,12792,2023-07-17,APPROVED
4494,456,141,15034,2023-03-09,APPROVED
4495,53,236,19493,2023-03-10,APPROVED
4496,453,1066,23835,2023-05-08,APPROVED
4497,217,484,4799,2024-01-22,APPROVED
4498,381,78,25727,2024-10-01,APPROVED
4499,199,558,20301,2025-05-11,APPROVED
4500,115,145,26455,2024-08-23,APPROVED
4501,296,1046,27485,2025-08-03,APPROVED
4502,352,404,24616,2023-03-20,APPROVED
4503,436,859,6865,2023-02-04,APPROVED
4504,244,288,16968,2023-03-03,APPROVED
4505,277,1163,1730,2025-03-02,APPROVED
4506,157,1036,13359,2023-07-26,APPROVED
4507,98,632,7948,2025-01-09,APPROVED
4508,486,543,19961,2023-05-05,APPROVED
4509,280,1174,16596,2024-10-05,APPROVED
4510,144,607,12614,2023-10-10,APPROVED
4511,284,124,5139,2023-11-21,APPROVED
4512,183,989,16511,2025-08-01,APPROVED
4513,168,119,10002,2024-10-12,APPROVED
4514,385,232,26251,2024-09-27,APPROVED
4515,78,600,8310,2025-01-06,APPROVED
4516,478,442,25545,2025-02-12,APPROVED
4517,170,579,3878,2023-10-14,APPROVED
4518,55,516,10774,2024-03-08,APPROVED
4519,293,585,13755,2024-03-19,APPROVED
4520,308,975,5814,2024-10-10,APPROVED
4521,482,1102,11731,2023-03-09,APPROVED
4522,296,297,16502,2024-06-28,APPROVED
4523,160,771,20035,2023-03-04,APPROVED
4524,464,802,16955,2023-08-18,APPROVED
4525,399,396,21639,2023-07-13,APPROVED
4526,255,75,23648,2025-08-30,APPROVED
4527,460,739,28284,2023-06-09,APPROVED
4528,74,626,11931,2023-06-14,APPROVED
4529,345,929,1497,2023-10-01,APPROVED
4530,309,807,20634,2023-08-23,APPROVED
4531,224,1027,10335,2024-03-19,APPROVED
4532,485,848,17139,2023-07-30,APPROVED
4533,381,52,6069,2025-09-02,APPROVED
4534,464,377,14008,2023-05-17,APPROVED
4535,35,1040,22971,2024-12-29,APPROVED
4536,116,684,7395,2024-11-09,APPROVED
4537,484,1073,23616,2025-03-03,APPROVED
4538,478,553,11196,2023-06-11,APPROVED
4539,407,758,5843,2023-05-27,APPROVED
4540,115,535,7465,2023-03-14,APPROVED
4541,370,43,4975,2024-02-07,APPROVED
4542,195,172,8796,2024-08-31,APPROVED
4543,254,1101,25503,2025-04-20,APPROVED
4544,59,838,27189,2024-06-20,APPROVED
4545,125,227,1376,2024-04-09,APPROVED
4546,72,498,6096,2024-07-15,APPROVED
4547,240,116,4687,2023-01-16,APPROVED
4548,394,20,15267,2024-07-08,APPROVED
4549,278,386,16093,2023-04-12,APPROVED
4550,500,387,21448,2024-06-18,APPROVED
4551,34,968,17781,2025-02-25,APPROVED
4552,461,829,11407,2025-04-26,APPROVED
4553,370,692,20256,2024-01-26,APPROVED
4554,190,940,23001,2024-08-08,APPROVED
4555,22,299,1078,2023-12-08,APPROVED
4556,13,467,7890,2023-02-02,APPROVED
4557,318,866,13125,2023-12-22,APPROVED
4558,92,432,13566,2024-09-17,APPROVED
4559,476,108,27200,2023-03-18,APPROVED
4560,159,1114,25994,2023-06-20,APPROVED
4561,328,1178,15232,2023-06-02,APPROVED
4562,68,963,24749,2024-06-20,APPROVED
4563,478,730,14633,2024-05-13,APPROVED
4564,246,524,18243,2024-11-08,APPROVED
4565,109,457,1321,2024-07-08,APPROVED
4566,334,414,14332,2025-02-19,APPROVED
4567,227,1073,199,2025-07-11,APPROVED
4568,204,1127,28561,2024-03-12,APPROVED
4569,359,6,11477,2023-06-08,APPROVED
4570,389,80,29107,2025-03-25,APPROVED
4571,199,11,6725,2023-02-22,APPROVED
4572,131,542,27862,2024-08-27,APPROVED
4573,442,936,13203,2024-09-20,APPROVED
4574,333,50,17968,2023-05-27,APPROVED
4575,292,73,18812,2023-07-03,APPROVED
4576,338,516,28632,2025-01-01,APPROVED
4577,279,676,17176,2023-03-27,APPROVED
4578,224,576,3998,2024-08-17,APPROVED
4579,160,1088,12842,2025-08-16,APPROVED
4580,187,363,6490,2023-07-15,APPROVED
4581,458,1044,15119,2025-09-18,APPROVED
4582,3,1148,19166,2023-08-18,APPROVED
4583,94,190,17897,2025-05-20,APPROVED
4584,450,955,24126,2024-08-09,APPROVED
4585,114,566,7330,2024-03-22,APPROVED
4586,271,1053,17392,2023-06-24,APPROVED
4587,20,624,4989,2024-10-18,APPROVED
4588,477,522,7275,2023-08-18,APPROVED
4589,300,822,25207,2025-06-27,APPROVED
4590,7,1115,26620,2024-01-29,APPROVED
4591,105,562,25892,2024-12-11,APPROVED
4592,38,282,2220,2024-10-09,APPROVED
4593,444,372,8503,2024-09-03,APPROVED
4594,373,239,24038,2024-05-10,APPROVED
4595,152,705,22861,2025-04-19,APPROVED
4596,34,895,14472,2023-12-22,APPROVED
4597,245,1165,12078,2024-10-17,APPROVED
4598,198,509,26260,2023-12-18,APPROVED
4599,487,722,5354,2024-04-12,APPROVED
4600,494,64,6231,2025-07-25,APPROVED
4601,163,811,11501,2024-02-11,APPROVED
4602,480,812,4662,2024-06-15,APPROVED
4603,328,409,13629,2024-02-09,APPROVED
4604,460,115,20558,2025-03-28,APPROVED
4605,250,284,10910,2025-05-01,APPROVED
4606,2,85,14493,2023-11-21,APPROVED
4607,437,392,15518,2024-07-26,APPROVED
4608,280,582,17538,2024-03-12,APPROVED
4609,368,1028,24571,2024-12-18,APPROVED
4610,198,555,22192,2024-12-28,APPROVED
4611,151,1134,26553,2025-06-14,APPROVED
4612,75,733,19264,2023-11-21,APPROVED
4613,485,837,27622,2024-12-19,APPROVED
4614,67,349,28323,2023-10-27,APPROVED
4615,424,135,20082,2024-06-19,APPROVED
4616,29,1173,21644,2024-05-18,APPROVED
4617,372,941,16973,2025-06-06,APPROVED
4618,393,465,20510,2023-12-22,APPROVED
4619,402,313,17858,2025-06-29,APPROVED
4620,134,977,27043,2024-02-28,APPROVED
4621,18,1078,4619,2023-12-22,APPROVED
4622,286,290,24059,2023-12-03,APPROVED
4623,86,806,21457,2024-11-28,APPROVED
4624,165,376,15800,2024-04-13,APPROVED
4625,465,312,10322,2025-07-05,APPROVED
4626,90,206,19393,2023-04-12,APPROVED
4627,383,1061,12571,2023-08-25,APPROVED
4628,233,551,9451,2024-07-31,APPROVED
4629,490,747,11294,2024-10-14,APPROVED
4630,297,628,3347,2023-11-07,APPROVED
4631,277,839,18116,2023-04-02,APPROVED
4632,94,789,15779,2023-12-12,APPROVED
4633,355,130,2466,2025-08-24,APPROVED
4634,134,6,13583,2023-01-30,APPROVED
4635,282,711,6136,2023-12-23,APPROVED
4636,411,197,24185,2023-06-17,APPROVED
4637,151,114,18208,2025-09-18,APPROVED
4638,394,469,28113,2025-07-31,APPROVED
4639,350,368,6183,2024-03-19,APPROVED
4640,11,591,23464,2024-06-22,APPROVED
4641,394,1052,23155,2025-03-18,APPROVED
4642,110,1083,25466,2024-05-27,APPROVED
4643,165,1058,26447,2024-12-29,APPROVED
4644,331,754,9982,2024-11-12,APPROVED
4645,438,1167,23663,2024-10-16,APPROVED
4646,111,990,17183,2023-10-20,APPROVED
4647,312,1090,2695,2023-07-19,APPROVED
4648,282,1005,29621,2023-07-21,APPROVED
4649,68,743,9736,2023-06-18,APPROVED
4650,381,580,17871,2024-10-31,APPROVED
4651,378,1143,15729,2023-05-02,APPROVED
4652,399,72,29495,2025-02-08,APPROVED
4653,343,196,14215,2024-01-30,APPROVED
4654,80,542,19365,2025-02-03,APPROVED
4655,473,797,26588,2025-07-23,APPROVED
4656,303,48,21012,2024-05-09,APPROVED
4657,270,339,22872,2024-09-16,APPROVED
4658,430,411,29165,2024-03-12,APPROVED
4659,8,443,29191,2024-04-24,APPROVED
4660,27,174,15630,2023-06-18,APPROVED
4661,396,502,18029,2025-09-15,APPROVED
4662,20,1088,8857,2025-05-30,APPROVED
4663,391,888,15194,2024-08-07,APPROVED
4664,436,607,14739,2023-10-12,APPROVED
4665,222,223,4987,2023-09-29,APPROVED
4666,119,404,14097,2024-08-31,APPROVED
4667,237,1022,29064,2025-06-19,APPROVED
4668,305,1074,22278,2024-05-04,APPROVED
4669,157,773,18632,2024-01-25,APPROVED
4670,240,750,17684,2024-11-06,APPROVED
4671,198,298,10246,2023-06-14,APPROVED
4672,47,863,22753,2023-03-25,APPROVED
4673,367,433,6706,2023-11-01,APPROVED
4674,51,430,7139,2023-12-13,APPROVED
4675,98,12,2914,2023-12-23,APPROVED
4676,351,978,23269,2024-10-20,APPROVED
4677,132,348,20542,2025-03-01,APPROVED
4678,71,442,5578,2025-06-17,APPROVED
4679,50,972,27418,2024-10-03,APPROVED
4680,290,514,25845,2023-06-25,APPROVED
4681,188,44,21048,2023-04-28,APPROVED
4682,148,824,12650,2024-10-13,APPROVED
4683,458,500,24387,2024-12-02,APPROVED
4684,82,146,17453,2024-11-08,APPROVED
4685,213,7,5803,2023-05-20,APPROVED
4686,61,96,22321,2024-05-15,APPROVED
4687,127,106,9238,2024-02-13,APPROVED
4688,55,1077,9500,2024-05-16,APPROVED
4689,415,615,23957,2023-12-01,APPROVED
4690,340,222,9180,2023-06-21,APPROVED
4691,279,542,25448,2023-12-06,APPROVED
4692,116,403,25367,2025-01-03,APPROVED
4693,191,435,3105,2024-10-16,APPROVED
4694,383,836,19116,2024-05-11,APPROVED
4695,338,904,1197,2024-09-04,APPROVED
4696,197,904,17545,2024-10-12,APPROVED
4697,280,977,14209,2024-02-19,APPROVED
4698,150,1045,28501,2023-07-02,APPROVED
4699,257,751,2078,2025-08-12,APPROVED
4700,64,1095,3484,2023-08-12,APPROVED
4701,158,129,696,2024-09-13,APPROVED
4702,417,636,19421,2023-12-11,APPROVED
4703,78,827,400,2023-05-08,APPROVED
4704,285,693,9797,2023-06-28,APPROVED
4705,214,457,834,2025-08-02,APPROVED
4706,408,819,14610,2023-07-23,APPROVED
4707,484,47,13970,2023-11-02,APPROVED
4708,386,1103,6646,2024-02-10,APPROVED
4709,376,140,24167,2024-02-16,APPROVED
4710,454,938,22442,2023-08-25,APPROVED
4711,6,869,8782,2024-06-02,APPROVED
4712,418,1132,4407,2023-01-19,APPROVED
4713,67,318,21181,2024-10-22,APPROVED
4714,283,989,8683,2025-06-24,APPROVED
4715,270,960,9208,2025-09-08,APPROVED
4716,7,448,14578,2024-01-14,APPROVED
4717,465,528,14378,2024-09-02,APPROVED
4718,311,270,16387,2023-02-24,APPROVED
4719,150,648,17251,2023-01-07,APPROVED
4720,432,1008,25699,2025-08-20,APPROVED
4721,277,681,21393,2025-05-13,APPROVED
4722,399,1000,27633,2023-12-26,APPROVED
4723,406,142,12323,2024-02-27,APPROVED
4724,205,466,527,2023-11-16,APPROVED
4725,143,599,1713,2023-03-18,APPROVED
4726,170,165,1409,2023-08-28,APPROVED
4727,206,310,5756,2023-11-23,APPROVED
4728,450,1101,15400,2025-03-08,APPROVED
4729,142,678,29926,2024-04-22,APPROVED
4730,195,414,26260,2023-02-07,APPROVED
4731,97,671,28410,2023-05-12,APPROVED
4732,274,541,14775,2024-03-17,APPROVED
4733,475,84,28936,2025-08-09,APPROVED
4734,271,1105,9796,2024-12-16,APPROVED
4735,194,363,22924,2023-04-25,APPROVED
4736,413,176,6691,2023-01-21,APPROVED
4737,97,1191,11517,2023-11-10,APPROVED
4738,100,1035,14159,2023-12-01,APPROVED
4739,276,643,2531,2024-06-25,APPROVED
4740,35,928,1588,2024-06-27,APPROVED
4741,432,235,6211,2025-09-19,APPROVED
4742,86,599,15294,2024-11-16,APPROVED
4743,477,540,4468,2025-04-07,APPROVED
4744,214,234,29337,2023-10-22,APPROVED
4745,2,711,4707,2023-04-17,APPROVED
4746,129,1091,5431,2024-07-12,APPROVED
4747,317,527,9492,2024-04-06,APPROVED
4748,190,40,20916,2024-03-18,APPROVED
4749,350,100,24202,2024-10-31,APPROVED
4750,113,677,7644,2024-06-06,APPROVED
4751,221,126,9158,2024-01-03,APPROVED
4752,6,211,11791,2024-09-23,APPROVED
4753,253,625,2765,2025-08-08,APPROVED
4754,286,799,11808,2023-07-04,APPROVED
4755,95,848,24891,2023-09-22,APPROVED
4756,483,423,13228,2023-12-28,APPROVED
4757,408,480,12275,2023-09-05,APPROVED
4758,291,619,19249,2024-02-25,APPROVED
4759,406,545,7082,2023-11-18,APPROVED
4760,258,206,13903,2025-03-05,APPROVED
4761,201,488,29101,2024-01-05,APPROVED
4762,95,754,15490,2023-01-07,APPROVED
4763,49,77,17237,2025-03-15,APPROVED
4764,450,738,2429,2025-06-03,APPROVED
4765,282,136,3343,2025-04-30,APPROVED
4766,118,1186,25963,2023-06-04,APPROVED
4767,104,883,5810,2023-12-30,APPROVED
4768,312,50,24656,2023-08-27,APPROVED
4769,288,628,20694,2024-08-04,APPROVED
4770,433,308,28165,2024-04-09,APPROVED
4771,365,27,15014,2025-05-03,APPROVED
4772,466,15,22221,2024-10-25,APPROVED
4773,129,626,11312,2023-06-03,APPROVED
4774,265,411,7645,2025-06-28,APPROVED
4775,174,1172,2033,2025-01-18,APPROVED
4776,418,261,455,2023-01-06,APPROVED
4777,22,81,10219,2024-05-28,APPROVED
4778,287,338,19403,2024-06-21,APPROVED
4779,263,1095,29078,2025-05-28,APPROVED
4780,156,319,25017,2025-09-21,APPROVED
4781,176,71,5505,2023-04-10,APPROVED
4782,268,930,28152,2023-11-14,APPROVED
4783,451,130,11062,2025-03-25,APPROVED
4784,90,1045,19608,2023-05-17,APPROVED
4785,204,139,25698,2023-03-07,APPROVED
4786,5,850,29323,2024-01-20,APPROVED
4787,468,77,17034,2023-07-11,APPROVED
4788,190,74,25078,2025-02-19,APPROVED
4789,313,1104,21509,2023-05-07,APPROVED
4790,362,210,18803,2024-04-21,APPROVED
4791,349,751,5864,2023-11-21,APPROVED
4792,479,1101,19811,2023-09-18,APPROVED
4793,449,370,2029,2025-01-24,APPROVED
4794,450,287,22644,2023-08-02,APPROVED
4795,9,846,2125,2023-10-12,APPROVED
4796,15,377,16692,2024-07-26,APPROVED
4797,200,796,12823,2025-06-12,APPROVED
4798,57,998,19599,2023-03-23,APPROVED
4799,96,600,6441,2023-02-22,APPROVED
4800,338,296,376,2023-02-25,APPROVED
4801,151,452,9584,2024-07-26,APPROVED
4802,287,451,18611,2024-02-17,APPROVED
4803,302,1142,19591,2024-07-09,APPROVED
4804,178,1069,27032,2025-04-16,APPROVED
4805,347,685,28631,2024-08-10,APPROVED
4806,343,276,17060,2024-04-14,APPROVED
4807,443,84,2494,2024-09-28,APPROVED
4808,63,161,12362,2025-04-26,APPROVED
4809,228,373,29621,2025-03-10,APPROVED
4810,385,1049,12005,2023-07-02,APPROVED
4811,267,636,2221,2024-09-17,APPROVED
4812,188,1022,25340,2024-03-30,APPROVED
4813,179,1,22971,2025-02-07,APPROVED
4814,294,655,11080,2025-06-24,APPROVED
4815,413,140,6289,2025-01-28,APPROVED
4816,303,139,28281,2025-06-19,APPROVED
4817,489,320,13943,2025-08-15,APPROVED
4818,147,724,26565,2023-12-21,APPROVED
4819,127,442,29310,2024-11-08,APPROVED
4820,481,309,20397,2025-02-18,APPROVED
4821,278,71,16773,2023-01-04,APPROVED
4822,161,694,5558,2023-03-09,APPROVED
4823,252,1127,19827,2024-12-21,APPROVED
4824,376,713,5600,2023-10-30,APPROVED
4825,54,1127,8974,2025-06-14,APPROVED
4826,93,930,16071,2023-04-22,APPROVED
4827,318,972,11835,2023-02-08,APPROVED
4828,43,112,29954,2024-10-31,APPROVED
4829,298,1043,3119,2024-09-06,APPROVED
4830,236,926,1105,2024-02-23,APPROVED
4831,19,1152,28679,2024-06-24,APPROVED
4832,302,618,27256,2024-10-15,APPROVED
4833,245,840,18894,2025-07-30,APPROVED
4834,66,629,15168,2024-06-22,APPROVED
4835,471,433,1770,2025-06-09,APPROVED
4836,293,877,595,2024-02-05,APPROVED
4837,225,40,12363,2024-05-26,APPROVED
4838,317,740,28478,2023-04-10,APPROVED
4839,277,1171,1538,2025-09-23,APPROVED
4840,291,40,2835,2023-05-04,APPROVED
4841,319,866,14455,2024-01-26,APPROVED
4842,66,902,25052,2024-02-06,APPROVED
4843,354,924,17699,2025-06-12,APPROVED
4844,167,978,19124,2025-03-06,APPROVED
4845,359,1170,27832,2024-01-10,APPROVED
4846,7,132,12559,2023-02-25,APPROVED
4847,27,921,9534,2024-09-21,APPROVED
4848,368,1022,7293,2025-05-18,APPROVED
4849,387,265,21937,2025-08-08,APPROVED
4850,163,31,4762,2024-01-17,APPROVED
4851,185,137,14401,2025-08-16,APPROVED
4852,46,648,29380,2023-08-05,APPROVED
4853,271,30,1139,2023-01-05,APPROVED
4854,282,270,3160,2023-03-10,APPROVED
4855,346,129,17440,2025-06-22,APPROVED
4856,203,438,6820,2023-01-16,APPROVED
4857,481,110,1141,2024-10-19,APPROVED
4858,449,540,14625,2024-04-01,APPROVED
4859,51,564,11612,2023-09-16,APPROVED
4860,305,948,13855,2023-08-10,APPROVED
4861,226,1075,24506,2024-09-29,APPROVED
4862,454,298,26632,2024-06-05,APPROVED
4863,116,237,14779,2025-06-01,APPROVED
4864,267,795,7687,2025-03-14,APPROVED
4865,178,495,26089,2023-05-31,APPROVED
4866,250,723,26310,2023-07-07,APPROVED
4867,418,1143,9856,2024-11-14,APPROVED
4868,10,344,14745,2023-01-04,APPROVED
