ORDER_ID,ORDER_NUMBER,CUSTOMER_ID,ORDER_DATE,PLANT_ID,STATUS
1723,SO-0001723,8,2023-01-04,7,PARTIAL
1724,SO-0001724,54,2023-05-12,6,PARTIAL
1725,SO-0001725,49,2025-08-31,7,SHIPPED
1726,SO-0001726,63,2025-10-17,2,PARTIAL
1727,SO-0001727,71,2023-09-19,2,SHIPPED
1728,SO-0001728,32,2025-05-19,5,SHIPPED
1729,SO-0001729,19,2026-04-10,4,OPEN
1730,SO-0001730,29,2025-10-30,11,SHIPPED
1731,SO-0001731,24,2024-10-17,7,PARTIAL
1732,SO-0001732,70,2023-09-09,1,SHIPPED
1733,SO-0001733,27,2024-09-05,11,SHIPPED
1734,SO-0001734,51,2024-10-11,11,PARTIAL
1735,SO-0001735,56,2025-10-14,2,SHIPPED
1736,SO-0001736,9,2024-08-11,1,SHIPPED
1737,SO-0001737,66,2025-03-30,8,OPEN
1738,SO-0001738,23,2025-11-27,6,SHIPPED
1739,SO-0001739,47,2025-08-24,6,SHIPPED
1740,SO-0001740,1,2024-11-18,5,SHIPPED
1741,SO-0001741,52,2023-07-10,3,SHIPPED
1742,SO-0001742,14,2023-01-18,11,PARTIAL
1743,SO-0001743,39,2024-05-31,4,SHIPPED
1744,SO-0001744,44,2023-07-18,2,SHIPPED
1745,SO-0001745,45,2024-10-06,10,SHIPPED
1746,SO-0001746,29,2023-12-26,7,SHIPPED
1747,SO-0001747,16,2023-04-17,2,SHIPPED
1748,SO-0001748,51,2023-07-01,12,SHIPPED
1749,SO-0001749,45,2023-05-28,6,OPEN
1750,SO-0001750,78,2025-07-20,11,SHIPPED
1751,SO-0001751,15,2023-12-08,7,SHIPPED
1752,SO-0001752,37,2023-02-06,9,SHIPPED
1753,SO-0001753,7,2025-06-10,6,OPEN
1754,SO-0001754,43,2026-03-11,8,SHIPPED
1755,SO-0001755,61,2025-09-17,4,PARTIAL
1756,SO-0001756,18,2023-01-10,3,OPEN
1757,SO-0001757,57,2024-01-22,12,PARTIAL
1758,SO-0001758,72,2026-01-27,12,PARTIAL
1759,SO-0001759,24,2024-12-30,12,OPEN
1760,SO-0001760,1,2026-04-03,10,SHIPPED
1761,SO-0001761,69,2024-09-26,1,SHIPPED
1762,SO-0001762,20,2025-11-02,12,PARTIAL
1763,SO-0001763,40,2024-06-13,12,SHIPPED
1764,SO-0001764,71,2026-04-26,7,SHIPPED
1765,SO-0001765,3,2024-05-16,2,SHIPPED
1766,SO-0001766,18,2026-07-03,11,SHIPPED
1767,SO-0001767,54,2026-08-10,9,OPEN
1768,SO-0001768,53,2023-02-04,2,SHIPPED
1769,SO-0001769,74,2026-07-09,6,SHIPPED
1770,SO-0001770,11,2024-05-28,5,SHIPPED
1771,SO-0001771,61,2024-10-17,9,PARTIAL
1772,SO-0001772,9,2026-01-09,3,SHIPPED
1773,SO-0001773,66,2025-07-17,11,OPEN
1774,SO-0001774,44,2026-04-10,8,PARTIAL
1775,SO-0001775,59,2025-03-16,10,OPEN
1776,SO-0001776,67,2026-06-26,9,SHIPPED
1777,SO-0001777,14,2026-06-17,10,OPEN
1778,SO-0001778,14,2023-01-21,2,SHIPPED
1779,SO-0001779,74,2026-05-25,6,PARTIAL
1780,SO-0001780,70,2026-03-14,7,SHIPPED
1781,SO-0001781,8,2024-05-15,3,SHIPPED
1782,SO-0001782,58,2023-10-28,3,SHIPPED
1783,SO-0001783,29,2026-01-04,4,OPEN
1784,SO-0001784,55,2024-11-19,7,OPEN
1785,SO-0001785,29,2023-03-19,9,OPEN
1786,SO-0001786,55,2026-09-14,5,SHIPPED
1787,SO-0001787,43,2023-06-15,4,SHIPPED
1788,SO-0001788,14,2024-04-19,11,SHIPPED
1789,SO-0001789,22,2024-12-31,4,OPEN
1790,SO-0001790,53,2024-04-10,3,SHIPPED
1791,SO-0001791,55,2025-11-15,5,SHIPPED
1792,SO-0001792,57,2026-05-02,3,OPEN
1793,SO-0001793,76,2023-04-02,2,SHIPPED
1794,SO-0001794,55,2023-11-06,12,SHIPPED
1795,SO-0001795,17,2024-08-30,11,PARTIAL
1796,SO-0001796,38,2023-12-25,3,OPEN
1797,SO-0001797,80,2026-04-11,6,SHIPPED
1798,SO-0001798,63,2023-12-31,8,SHIPPED
1799,SO-0001799,69,2026-08-09,2,PARTIAL
1800,SO-0001800,5,2026-07-15,8,PARTIAL
1801,SO-0001801,79,2023-11-07,7,PARTIAL
1802,SO-0001802,79,2026-04-15,7,SHIPPED
1803,SO-0001803,8,2024-03-19,2,SHIPPED
1804,SO-0001804,61,2026-01-16,10,OPEN
1805,SO-0001805,45,2023-10-02,5,PARTIAL
1806,SO-0001806,60,2024-12-04,7,SHIPPED
1807,SO-0001807,53,2026-06-22,3,SHIPPED
1808,SO-0001808,21,2023-12-02,2,PARTIAL
1809,SO-0001809,39,2024-10-30,2,SHIPPED
1810,SO-0001810,48,2026-03-25,12,PARTIAL
1811,SO-0001811,1,2023-03-20,7,OPEN
1812,SO-0001812,66,2026-05-31,10,PARTIAL
1813,SO-0001813,23,2024-11-08,9,SHIPPED
1814,SO-0001814,72,2023-05-23,10,SHIPPED
1815,SO-0001815,10,2026-03-20,3,SHIPPED
1816,SO-0001816,42,2023-11-20,5,SHIPPED
1817,SO-0001817,5,2025-01-03,5,SHIPPED
1818,SO-0001818,16,2024-12-28,6,PARTIAL
1819,SO-0001819,61,2025-05-12,7,OPEN
1820,SO-0001820,39,2025-05-03,2,PARTIAL
1821,SO-0001821,57,2024-01-29,10,SHIPPED
1822,SO-0001822,14,2026-02-15,5,SHIPPED
1823,SO-0001823,66,2026-09-03,3,OPEN
1824,SO-0001824,49,2025-12-16,11,PARTIAL
1825,SO-0001825,44,2023-02-05,4,SHIPPED
1826,SO-0001826,33,2024-03-30,10,SHIPPED
1827,SO-0001827,70,2026-09-27,2,OPEN
1828,SO-0001828,52,2026-07-19,3,SHIPPED
1829,SO-0001829,64,2025-06-17,1,SHIPPED
1830,SO-0001830,25,2023-02-21,9,SHIPPED
1831,SO-0001831,5,2025-05-05,11,OPEN
1832,SO-0001832,3,2023-04-24,9,SHIPPED
1833,SO-0001833,25,2025-03-08,12,OPEN
1834,SO-0001834,58,2023-06-18,10,SHIPPED
1835,SO-0001835,21,2023-11-06,9,SHIPPED
1836,SO-0001836,13,2026-02-13,10,SHIPPED
1837,SO-0001837,64,2025-09-25,9,OPEN
1838,SO-0001838,34,2024-07-16,10,SHIPPED
1839,SO-0001839,17,2023-07-12,5,PARTIAL
1840,SO-0001840,13,2025-03-06,6,SHIPPED
1841,SO-0001841,22,2023-11-19,4,OPEN
1842,SO-0001842,48,2025-05-15,9,SHIPPED
1843,SO-0001843,42,2023-08-09,5,PARTIAL
1844,SO-0001844,23,2024-07-26,9,SHIPPED
1845,SO-0001845,15,2026-05-19,4,SHIPPED
1846,SO-0001846,23,2024-12-09,2,OPEN
1847,SO-0001847,55,2024-05-24,5,OPEN
1848,SO-0001848,80,2025-02-28,5,OPEN
1849,SO-0001849,44,2024-01-31,1,SHIPPED
1850,SO-0001850,22,2026-03-12,2,SHIPPED
1851,SO-0001851,39,2026-05-16,2,SHIPPED
1852,SO-0001852,50,2023-12-16,7,SHIPPED
1853,SO-0001853,40,2024-11-19,6,SHIPPED
1854,SO-0001854,65,2025-05-01,5,SHIPPED
1855,SO-0001855,43,2024-11-03,9,OPEN
1856,SO-0001856,60,2024-09-22,12,OPEN
1857,SO-0001857,1,2025-04-05,2,SHIPPED
1858,SO-0001858,8,2025-12-11,2,SHIPPED
1859,SO-0001859,69,2023-01-02,9,SHIPPED
1860,SO-0001860,7,2023-06-26,3,SHIPPED
1861,SO-0001861,53,2024-05-20,2,SHIPPED
1862,SO-0001862,50,2023-08-27,2,PARTIAL
1863,SO-0001863,67,2025-06-22,5,OPEN
1864,SO-0001864,66,2025-10-18,6,PARTIAL
1865,SO-0001865,58,2023-02-25,8,PARTIAL
1866,SO-0001866,42,2026-02-16,6,OPEN
1867,SO-0001867,8,2023-12-03,7,SHIPPED
1868,SO-0001868,16,2025-05-10,3,PARTIAL
1869,SO-0001869,21,2023-07-18,2,OPEN
1870,SO-0001870,76,2024-08-28,4,SHIPPED
1871,SO-0001871,20,2025-12-16,8,SHIPPED
1872,SO-0001872,2,2024-03-29,2,SHIPPED
1873,SO-0001873,34,2023-12-20,12,PARTIAL
1874,SO-0001874,13,2023-08-18,11,SHIPPED
1875,SO-0001875,8,2025-09-16,11,SHIPPED
1876,SO-0001876,52,2023-06-22,9,SHIPPED
1877,SO-0001877,55,2023-06-18,7,OPEN
1878,SO-0001878,21,2026-08-03,12,OPEN
1879,SO-0001879,66,2026-05-26,6,SHIPPED
1880,SO-0001880,46,2025-08-17,9,OPEN
1881,SO-0001881,5,2024-02-05,9,SHIPPED
1882,SO-0001882,24,2025-12-05,9,SHIPPED
1883,SO-0001883,5,2025-03-16,4,SHIPPED
1884,SO-0001884,9,2026-09-24,4,SHIPPED
1885,SO-0001885,12,2023-12-21,8,OPEN
1886,SO-0001886,37,2026-06-07,4,OPEN
1887,SO-0001887,65,2024-01-21,7,OPEN
1888,SO-0001888,34,2024-08-31,12,PARTIAL
1889,SO-0001889,23,2025-02-25,4,SHIPPED
1890,SO-0001890,1,2023-06-07,9,SHIPPED
1891,SO-0001891,27,2025-11-23,10,SHIPPED
1892,SO-0001892,62,2023-03-13,6,SHIPPED
1893,SO-0001893,72,2026-03-24,9,OPEN
1894,SO-0001894,78,2024-10-25,4,PARTIAL
1895,SO-0001895,63,2026-09-25,8,PARTIAL
1896,SO-0001896,35,2025-10-21,9,SHIPPED
1897,SO-0001897,79,2023-02-21,5,PARTIAL
1898,SO-0001898,8,2023-01-14,7,SHIPPED
1899,SO-0001899,37,2025-07-14,11,SHIPPED
1900,SO-0001900,33,2023-09-20,9,OPEN
1901,SO-0001901,13,2023-11-19,4,SHIPPED
1902,SO-0001902,53,2025-07-07,12,SHIPPED
1903,SO-0001903,13,2024-06-03,12,PARTIAL
1904,SO-0001904,2,2025-10-17,9,SHIPPED
1905,SO-0001905,67,2025-01-05,11,SHIPPED
1906,SO-0001906,52,2025-02-09,11,OPEN
1907,SO-0001907,53,2025-11-08,1,OPEN
1908,SO-0001908,57,2025-08-13,1,SHIPPED
1909,SO-0001909,79,2024-08-23,7,SHIPPED
1910,SO-0001910,25,2025-01-20,11,PARTIAL
1911,SO-0001911,31,2024-09-09,7,SHIPPED
1912,SO-0001912,8,2025-07-02,7,PARTIAL
1913,SO-0001913,23,2025-09-30,1,OPEN
1914,SO-0001914,10,2025-03-18,9,OPEN
1915,SO-0001915,16,2023-08-07,5,SHIPPED
1916,SO-0001916,46,2025-08-21,11,SHIPPED
1917,SO-0001917,25,2023-11-15,3,OPEN
1918,SO-0001918,5,2025-01-19,1,SHIPPED
1919,SO-0001919,71,2026-10-01,2,SHIPPED
1920,SO-0001920,73,2024-09-30,6,PARTIAL
1921,SO-0001921,13,2024-04-15,7,SHIPPED
1922,SO-0001922,14,2026-01-19,1,PARTIAL
1923,SO-0001923,53,2023-04-13,5,SHIPPED
1924,SO-0001924,48,2024-08-18,3,SHIPPED
1925,SO-0001925,9,2025-05-20,7,SHIPPED
1926,SO-0001926,63,2026-07-04,3,OPEN
1927,SO-0001927,18,2023-04-12,5,PARTIAL
1928,SO-0001928,4,2024-04-29,10,SHIPPED
1929,SO-0001929,74,2026-01-21,10,PARTIAL
1930,SO-0001930,60,2023-02-17,10,OPEN
1931,SO-0001931,58,2025-10-17,5,OPEN
1932,SO-0001932,12,2023-10-28,5,OPEN
1933,SO-0001933,3,2025-02-23,6,PARTIAL
1934,SO-0001934,64,2025-02-26,6,OPEN
1935,SO-0001935,73,2023-12-26,7,OPEN
1936,SO-0001936,52,2024-07-10,1,SHIPPED
1937,SO-0001937,1,2023-05-23,11,SHIPPED
1938,SO-0001938,56,2024-03-07,7,OPEN
1939,SO-0001939,55,2023-07-15,11,SHIPPED
1940,SO-0001940,37,2025-01-12,2,SHIPPED
1941,SO-0001941,2,2026-09-11,3,SHIPPED
1942,SO-0001942,37,2025-06-06,9,SHIPPED
1943,SO-0001943,50,2024-09-27,6,PARTIAL
1944,SO-0001944,25,2026-04-23,1,SHIPPED
1945,SO-0001945,51,2023-06-28,10,SHIPPED
1946,SO-0001946,16,2023-08-21,7,SHIPPED
1947,SO-0001947,23,2023-11-11,2,OPEN
1948,SO-0001948,78,2026-01-08,2,PARTIAL
1949,SO-0001949,18,2023-12-26,4,SHIPPED
1950,SO-0001950,78,2024-08-18,6,SHIPPED
1951,SO-0001951,74,2025-01-30,2,SHIPPED
1952,SO-0001952,62,2023-04-07,2,SHIPPED
1953,SO-0001953,63,2026-08-17,4,SHIPPED
1954,SO-0001954,18,2023-11-08,1,OPEN
1955,SO-0001955,48,2024-01-25,4,PARTIAL
1956,SO-0001956,40,2026-09-15,6,SHIPPED
1957,SO-0001957,76,2023-08-29,6,SHIPPED
1958,SO-0001958,60,2023-08-15,5,SHIPPED
1959,SO-0001959,66,2023-09-24,5,SHIPPED
1960,SO-0001960,40,2025-02-10,8,SHIPPED
1961,SO-0001961,51,2023-02-09,3,SHIPPED
1962,SO-0001962,34,2024-10-05,5,SHIPPED
1963,SO-0001963,38,2026-09-26,1,PARTIAL
1964,SO-0001964,18,2026-02-03,10,SHIPPED
1965,SO-0001965,42,2026-05-01,6,SHIPPED
1966,SO-0001966,55,2024-07-13,7,OPEN
1967,SO-0001967,36,2026-09-26,10,PARTIAL
1968,SO-0001968,60,2025-12-18,9,SHIPPED
1969,SO-0001969,35,2023-03-07,10,SHIPPED
1970,SO-0001970,37,2025-03-09,8,PARTIAL
1971,SO-0001971,65,2024-01-26,7,SHIPPED
1972,SO-0001972,37,2024-06-02,6,SHIPPED
1973,SO-0001973,21,2024-02-06,3,OPEN
1974,SO-0001974,19,2023-10-27,3,SHIPPED
1975,SO-0001975,19,2024-07-25,1,SHIPPED
1976,SO-0001976,36,2025-01-02,8,SHIPPED
1977,SO-0001977,40,2023-06-11,7,SHIPPED
1978,SO-0001978,1,2023-01-16,5,SHIPPED
1979,SO-0001979,55,2023-04-02,6,SHIPPED
1980,SO-0001980,42,2024-02-23,9,OPEN
1981,SO-0001981,47,2024-04-09,2,SHIPPED
1982,SO-0001982,8,2024-02-17,1,SHIPPED
1983,SO-0001983,66,2026-09-24,9,SHIPPED
1984,SO-0001984,46,2026-07-17,5,OPEN
1985,SO-0001985,2,2025-02-27,11,SHIPPED
1986,SO-0001986,7,2024-01-09,11,SHIPPED
1987,SO-0001987,75,2024-11-26,12,SHIPPED
1988,SO-0001988,34,2023-12-08,6,SHIPPED
1989,SO-0001989,41,2024-01-26,9,SHIPPED
1990,SO-0001990,75,2026-02-04,12,SHIPPED
1991,SO-0001991,26,2023-09-17,6,SHIPPED
1992,SO-0001992,14,2026-08-07,2,SHIPPED
1993,SO-0001993,65,2023-08-06,7,SHIPPED
1994,SO-0001994,35,2025-11-07,3,PARTIAL
1995,SO-0001995,32,2025-07-01,4,SHIPPED
1996,SO-0001996,34,2023-07-22,2,SHIPPED
1997,SO-0001997,34,2024-04-02,4,SHIPPED
1998,SO-0001998,24,2023-02-02,3,SHIPPED
1999,SO-0001999,4,2025-01-22,9,OPEN
2000,SO-0002000,59,2025-01-07,8,SHIPPED
2001,SO-0002001,65,2026-02-04,12,SHIPPED
2002,SO-0002002,48,2025-11-16,6,SHIPPED
2003,SO-0002003,69,2025-10-20,6,PARTIAL
2004,SO-0002004,62,2025-09-09,11,SHIPPED
2005,SO-0002005,39,2026-04-07,4,SHIPPED
2006,SO-0002006,43,2026-07-06,4,SHIPPED
2007,SO-0002007,26,2026-02-15,7,OPEN
2008,SO-0002008,67,2024-08-10,8,SHIPPED
2009,SO-0002009,73,2025-06-12,7,PARTIAL
2010,SO-0002010,40,2023-10-06,11,SHIPPED
2011,SO-0002011,14,2023-07-26,2,SHIPPED
2012,SO-0002012,39,2024-08-11,3,SHIPPED
2013,SO-0002013,14,2024-04-24,4,PARTIAL
2014,SO-0002014,69,2025-04-27,7,SHIPPED
2015,SO-0002015,65,2026-08-16,9,SHIPPED
2016,SO-0002016,20,2024-10-17,8,SHIPPED
2017,SO-0002017,23,2023-04-26,4,OPEN
2018,SO-0002018,52,2025-01-12,5,SHIPPED
2019,SO-0002019,63,2025-06-07,8,OPEN
2020,SO-0002020,21,2024-11-09,9,OPEN
2021,SO-0002021,70,2024-11-18,1,SHIPPED
2022,SO-0002022,60,2026-01-24,7,PARTIAL
2023,SO-0002023,37,2023-04-11,8,SHIPPED
2024,SO-0002024,51,2026-06-01,1,SHIPPED
2025,SO-0002025,3,2023-02-01,11,PARTIAL
2026,SO-0002026,40,2025-09-24,1,SHIPPED
2027,SO-0002027,45,2026-04-17,3,SHIPPED
2028,SO-0002028,68,2023-05-02,5,PARTIAL
2029,SO-0002029,48,2023-01-05,6,SHIPPED
2030,SO-0002030,10,2026-05-18,2,SHIPPED
2031,SO-0002031,9,2023-10-20,1,SHIPPED
2032,SO-0002032,17,2023-03-11,10,SHIPPED
2033,SO-0002033,11,2023-01-08,6,OPEN
2034,SO-0002034,44,2025-05-03,4,SHIPPED
2035,SO-0002035,38,2023-10-01,2,PARTIAL
2036,SO-0002036,61,2024-04-06,10,SHIPPED
2037,SO-0002037,15,2023-07-28,12,SHIPPED
2038,SO-0002038,78,2024-03-07,3,PARTIAL
2039,SO-0002039,75,2025-08-26,6,SHIPPED
2040,SO-0002040,35,2023-05-03,2,SHIPPED
2041,SO-0002041,73,2024-01-12,5,SHIPPED
2042,SO-0002042,67,2025-07-01,10,PARTIAL
2043,SO-0002043,33,2025-07-30,1,PARTIAL
2044,SO-0002044,46,2025-05-29,11,OPEN
2045,SO-0002045,38,2025-11-30,3,OPEN
2046,SO-0002046,67,2025-05-03,2,SHIPPED
2047,SO-0002047,30,2023-09-28,5,OPEN
2048,SO-0002048,28,2025-10-18,7,SHIPPED
2049,SO-0002049,58,2023-04-07,8,OPEN
2050,SO-0002050,7,2026-02-27,8,SHIPPED
2051,SO-0002051,49,2025-09-10,9,PARTIAL
2052,SO-0002052,11,2025-06-16,6,OPEN
2053,SO-0002053,70,2026-06-03,12,SHIPPED
2054,SO-0002054,62,2024-10-25,10,SHIPPED
2055,SO-0002055,16,2024-10-20,7,SHIPPED
2056,SO-0002056,58,2025-05-05,4,SHIPPED
2057,SO-0002057,26,2026-05-06,4,SHIPPED
2058,SO-0002058,51,2023-12-27,3,SHIPPED
2059,SO-0002059,36,2023-03-19,5,PARTIAL
2060,SO-0002060,4,2026-07-17,5,SHIPPED
2061,SO-0002061,55,2025-09-27,7,OPEN
2062,SO-0002062,42,2025-03-24,8,SHIPPED
2063,SO-0002063,48,2025-10-21,10,SHIPPED
2064,SO-0002064,22,2024-11-26,11,PARTIAL
2065,SO-0002065,2,2024-09-20,11,SHIPPED
2066,SO-0002066,47,2025-08-05,11,OPEN
2067,SO-0002067,56,2024-07-09,8,SHIPPED
2068,SO-0002068,48,2025-02-11,8,SHIPPED
2069,SO-0002069,12,2023-07-04,9,SHIPPED
2070,SO-0002070,6,2023-12-03,6,SHIPPED
2071,SO-0002071,21,2023-03-24,11,OPEN
2072,SO-0002072,64,2023-07-11,5,SHIPPED
2073,SO-0002073,48,2025-11-30,4,PARTIAL
2074,SO-0002074,50,2024-01-26,4,SHIPPED
2075,SO-0002075,55,2025-05-12,8,OPEN
2076,SO-0002076,37,2025-01-03,7,OPEN
2077,SO-0002077,44,2026-07-04,11,OPEN
2078,SO-0002078,37,2026-07-05,11,PARTIAL
2079,SO-0002079,33,2026-08-22,9,SHIPPED
2080,SO-0002080,23,2026-07-27,7,SHIPPED
2081,SO-0002081,20,2026-09-24,2,PARTIAL
2082,SO-0002082,20,2023-08-22,7,SHIPPED
2083,SO-0002083,65,2025-08-25,8,SHIPPED
2084,SO-0002084,70,2023-08-07,2,SHIPPED
2085,SO-0002085,18,2023-01-18,1,SHIPPED
2086,SO-0002086,45,2023-08-18,6,SHIPPED
2087,SO-0002087,44,2023-08-27,9,SHIPPED
2088,SO-0002088,5,2024-10-09,10,OPEN
2089,SO-0002089,44,2023-10-28,10,SHIPPED
2090,SO-0002090,72,2025-03-31,10,SHIPPED
2091,SO-0002091,38,2026-04-28,6,SHIPPED
2092,SO-0002092,51,2025-06-02,10,OPEN
2093,SO-0002093,15,2023-05-04,10,SHIPPED
2094,SO-0002094,2,2026-03-14,5,PARTIAL
2095,SO-0002095,72,2024-02-17,8,SHIPPED
2096,SO-0002096,63,2025-06-06,1,PARTIAL
2097,SO-0002097,47,2025-10-15,1,OPEN
2098,SO-0002098,63,2024-01-26,6,SHIPPED
2099,SO-0002099,17,2024-07-04,11,SHIPPED
2100,SO-0002100,34,2025-10-13,7,OPEN
2101,SO-0002101,4,2025-02-20,12,PARTIAL
2102,SO-0002102,21,2023-06-06,1,PARTIAL
2103,SO-0002103,55,2026-08-09,2,SHIPPED
2104,SO-0002104,15,2025-11-28,8,SHIPPED
2105,SO-0002105,78,2023-07-01,2,PARTIAL
2106,SO-0002106,20,2023-10-19,2,SHIPPED
2107,SO-0002107,73,2024-03-20,3,SHIPPED
2108,SO-0002108,71,2025-08-08,12,SHIPPED
2109,SO-0002109,71,2025-04-14,1,PARTIAL
2110,SO-0002110,44,2025-08-15,5,SHIPPED
2111,SO-0002111,75,2024-10-26,6,PARTIAL
2112,SO-0002112,37,2023-06-18,8,SHIPPED
2113,SO-0002113,78,2025-12-12,6,PARTIAL
2114,SO-0002114,50,2024-09-01,7,SHIPPED
2115,SO-0002115,40,2025-12-12,11,SHIPPED
2116,SO-0002116,66,2025-07-25,5,PARTIAL
2117,SO-0002117,53,2023-01-17,12,SHIPPED
2118,SO-0002118,32,2024-07-20,9,SHIPPED
2119,SO-0002119,34,2025-03-04,12,PARTIAL
2120,SO-0002120,61,2026-05-25,8,SHIPPED
2121,SO-0002121,27,2023-08-04,3,OPEN
2122,SO-0002122,46,2024-08-20,11,SHIPPED
2123,SO-0002123,71,2023-04-22,7,SHIPPED
2124,SO-0002124,46,2024-03-04,9,SHIPPED
2125,SO-0002125,54,2026-04-02,8,SHIPPED
2126,SO-0002126,22,2024-03-28,6,OPEN
2127,SO-0002127,51,2026-02-09,10,SHIPPED
2128,SO-0002128,51,2025-06-15,6,OPEN
2129,SO-0002129,61,2024-09-10,5,SHIPPED
2130,SO-0002130,18,2025-10-07,3,SHIPPED
2131,SO-0002131,10,2025-06-05,4,SHIPPED
2132,SO-0002132,42,2023-12-30,3,SHIPPED
2133,SO-0002133,31,2023-03-29,6,OPEN
2134,SO-0002134,65,2025-06-29,4,SHIPPED
2135,SO-0002135,41,2023-01-13,9,OPEN
2136,SO-0002136,76,2026-01-20,12,SHIPPED
2137,SO-0002137,17,2026-09-05,3,SHIPPED
2138,SO-0002138,10,2026-07-31,9,PARTIAL
2139,SO-0002139,69,2024-05-04,4,SHIPPED
2140,SO-0002140,10,2026-06-09,10,SHIPPED
2141,SO-0002141,63,2024-09-12,8,SHIPPED
2142,SO-0002142,44,2024-03-22,5,SHIPPED
2143,SO-0002143,80,2026-07-03,8,SHIPPED
2144,SO-0002144,37,2025-08-12,4,OPEN
2145,SO-0002145,66,2024-04-01,4,SHIPPED
2146,SO-0002146,63,2024-11-28,5,SHIPPED
2147,SO-0002147,39,2024-01-21,4,PARTIAL
2148,SO-0002148,77,2024-02-17,12,OPEN
2149,SO-0002149,20,2023-08-29,6,SHIPPED
2150,SO-0002150,71,2024-01-25,1,OPEN
2151,SO-0002151,57,2024-11-06,6,SHIPPED
2152,SO-0002152,53,2023-08-22,7,SHIPPED
2153,SO-0002153,31,2023-12-19,8,OPEN
2154,SO-0002154,37,2026-09-29,1,OPEN
2155,SO-0002155,73,2026-07-25,12,PARTIAL
2156,SO-0002156,49,2024-11-13,7,SHIPPED
2157,SO-0002157,59,2026-06-10,12,OPEN
2158,SO-0002158,62,2023-01-15,1,SHIPPED
2159,SO-0002159,9,2026-08-21,5,OPEN
2160,SO-0002160,9,2023-10-07,3,SHIPPED
2161,SO-0002161,22,2025-02-18,4,SHIPPED
2162,SO-0002162,2,2026-07-25,2,SHIPPED
2163,SO-0002163,54,2023-05-01,12,SHIPPED
2164,SO-0002164,16,2025-11-16,11,OPEN
2165,SO-0002165,45,2026-01-18,2,SHIPPED
2166,SO-0002166,26,2024-06-26,4,SHIPPED
2167,SO-0002167,72,2023-08-17,8,SHIPPED
2168,SO-0002168,80,2024-10-09,4,SHIPPED
2169,SO-0002169,72,2024-12-06,8,PARTIAL
2170,SO-0002170,72,2025-04-15,12,SHIPPED
2171,SO-0002171,27,2024-05-02,5,PARTIAL
2172,SO-0002172,53,2024-08-12,6,SHIPPED
2173,SO-0002173,79,2025-02-16,7,SHIPPED
2174,SO-0002174,30,2026-09-17,3,OPEN
2175,SO-0002175,15,2024-07-30,12,OPEN
2176,SO-0002176,40,2025-11-19,10,OPEN
2177,SO-0002177,47,2023-06-01,11,PARTIAL
2178,SO-0002178,20,2024-09-08,5,SHIPPED
2179,SO-0002179,14,2023-12-31,10,SHIPPED
2180,SO-0002180,55,2023-10-05,10,SHIPPED
2181,SO-0002181,46,2023-07-29,2,PARTIAL
2182,SO-0002182,32,2026-09-13,9,PARTIAL
2183,SO-0002183,63,2026-09-17,2,SHIPPED
2184,SO-0002184,44,2025-06-02,4,SHIPPED
2185,SO-0002185,41,2025-03-23,10,SHIPPED
2186,SO-0002186,14,2023-12-11,12,SHIPPED
2187,SO-0002187,37,2025-10-23,10,SHIPPED
2188,SO-0002188,15,2024-09-14,1,PARTIAL
2189,SO-0002189,40,2024-05-06,10,SHIPPED
2190,SO-0002190,29,2026-06-17,4,OPEN
2191,SO-0002191,70,2025-12-09,7,OPEN
2192,SO-0002192,17,2025-02-02,1,SHIPPED
2193,SO-0002193,34,2025-07-25,9,SHIPPED
2194,SO-0002194,42,2024-12-27,5,SHIPPED
2195,SO-0002195,33,2024-07-01,1,SHIPPED
2196,SO-0002196,25,2023-03-10,3,PARTIAL
2197,SO-0002197,78,2024-07-02,6,OPEN
2198,SO-0002198,36,2025-10-29,5,SHIPPED
2199,SO-0002199,47,2025-12-22,8,PARTIAL
2200,SO-0002200,64,2026-05-21,4,SHIPPED
2201,SO-0002201,8,2024-01-03,2,OPEN
2202,SO-0002202,40,2025-12-04,10,SHIPPED
2203,SO-0002203,45,2024-01-02,7,OPEN
2204,SO-0002204,7,2026-03-26,8,SHIPPED
2205,SO-0002205,53,2023-11-23,8,SHIPPED
2206,SO-0002206,60,2025-06-29,7,OPEN
2207,SO-0002207,35,2023-07-30,3,SHIPPED
2208,SO-0002208,3,2026-05-16,3,SHIPPED
2209,SO-0002209,76,2024-03-03,8,OPEN
2210,SO-0002210,4,2025-06-28,7,SHIPPED
2211,SO-0002211,60,2025-10-04,9,PARTIAL
2212,SO-0002212,17,2024-01-17,4,PARTIAL
2213,SO-0002213,55,2026-09-11,4,SHIPPED
2214,SO-0002214,24,2025-08-18,10,SHIPPED
2215,SO-0002215,10,2024-12-10,10,OPEN
2216,SO-0002216,36,2024-07-23,6,SHIPPED
2217,SO-0002217,61,2023-06-14,1,OPEN
2218,SO-0002218,60,2023-04-16,10,OPEN
2219,SO-0002219,67,2024-12-03,12,SHIPPED
2220,SO-0002220,76,2026-05-12,6,SHIPPED
2221,SO-0002221,59,2024-10-10,5,SHIPPED
2222,SO-0002222,15,2026-08-22,7,SHIPPED
2223,SO-0002223,75,2023-05-10,5,SHIPPED
2224,SO-0002224,13,2024-09-20,5,PARTIAL
2225,SO-0002225,16,2026-06-12,8,SHIPPED
2226,SO-0002226,18,2024-11-27,8,SHIPPED
2227,SO-0002227,8,2025-06-13,6,SHIPPED
