BOM_LINE_ID,BOM_ID,PART_ID,QUANTITY_PER,FIND_NUMBER
3917,392,22944,4.0000,7
3918,392,9679,7.0000,8
3919,392,22864,11.0000,9
3920,392,14284,10.0000,10
3921,393,9615,9.0000,1
3922,393,19996,1.0000,2
3923,393,21900,8.0000,3
3924,393,15129,10.0000,4
3925,393,25768,12.0000,5
3926,393,18545,20.0000,6
3927,393,6983,15.0000,7
3928,393,5074,10.0000,8
3929,393,12020,18.0000,9
3930,393,5469,10.0000,10
3931,394,7011,20.0000,1
3932,394,10831,3.0000,2
3933,394,16937,12.0000,3
3934,394,1922,4.0000,4
3935,394,21885,19.0000,5
3936,394,8201,18.0000,6
3937,394,3701,12.0000,7
3938,394,21132,20.0000,8
3939,394,5592,15.0000,9
3940,394,12287,10.0000,10
3941,395,2903,12.0000,1
3942,395,12565,17.0000,2
3943,395,8927,19.0000,3
3944,395,5151,1.0000,4
3945,395,20252,15.0000,5
3946,395,5086,4.0000,6
3947,395,18726,17.0000,7
3948,395,8190,15.0000,8
3949,395,25451,8.0000,9
3950,395,23438,13.0000,10
3951,396,15049,8.0000,1
3952,396,17950,19.0000,2
3953,396,27565,19.0000,3
3954,396,8756,13.0000,4
3955,396,5913,5.0000,5
3956,396,20843,1.0000,6
3957,396,17322,8.0000,7
3958,396,10426,2.0000,8
3959,396,20544,19.0000,9
3960,396,7909,17.0000,10
3961,397,10447,9.0000,1
3962,397,7551,2.0000,2
3963,397,24782,2.0000,3
3964,397,29748,18.0000,4
3965,397,19051,3.0000,5
3966,397,23592,3.0000,6
3967,397,10487,18.0000,7
3968,397,17629,3.0000,8
3969,397,29690,17.0000,9
3970,397,9977,19.0000,10
3971,398,19514,16.0000,1
3972,398,1736,4.0000,2
3973,398,4374,9.0000,3
3974,398,4136,12.0000,4
3975,398,7468,11.0000,5
3976,398,511,11.0000,6
3977,398,25310,18.0000,7
3978,398,21260,5.0000,8
3979,398,163,16.0000,9
3980,398,19817,11.0000,10
3981,399,9414,18.0000,1
3982,399,20837,19.0000,2
3983,399,16206,1.0000,3
3984,399,20531,10.0000,4
3985,399,20646,18.0000,5
3986,399,28854,20.0000,6
3987,399,5198,9.0000,7
3988,399,12645,15.0000,8
3989,399,20609,12.0000,9
3990,399,4141,19.0000,10
3991,400,19227,19.0000,1
3992,400,25799,8.0000,2
3993,400,23939,7.0000,3
3994,400,14450,10.0000,4
3995,400,23233,19.0000,5
3996,400,27343,4.0000,6
3997,400,15131,10.0000,7
3998,400,6527,4.0000,8
3999,400,2784,15.0000,9
4000,400,6603,7.0000,10
4001,401,29891,11.0000,1
4002,401,16030,6.0000,2
4003,401,1221,11.0000,3
4004,401,27735,11.0000,4
4005,401,23558,11.0000,5
4006,401,24094,17.0000,6
4007,401,13854,5.0000,7
4008,401,10481,18.0000,8
4009,401,28678,12.0000,9
4010,401,16319,5.0000,10
4011,402,26321,13.0000,1
4012,402,16531,7.0000,2
4013,402,20518,13.0000,3
4014,402,17475,17.0000,4
4015,402,15746,7.0000,5
4016,402,1484,1.0000,6
4017,402,10992,17.0000,7
4018,402,1927,1.0000,8
4019,402,13151,17.0000,9
4020,402,24174,1.0000,10
4021,403,29182,13.0000,1
4022,403,9562,9.0000,2
4023,403,2764,11.0000,3
4024,403,29454,7.0000,4
4025,403,18706,5.0000,5
4026,403,3380,8.0000,6
4027,403,1482,7.0000,7
4028,403,15370,6.0000,8
4029,403,6466,1.0000,9
4030,403,29378,12.0000,10
4031,404,11187,5.0000,1
4032,404,10259,16.0000,2
4033,404,26014,9.0000,3
4034,404,20272,14.0000,4
4035,404,19104,6.0000,5
4036,404,22556,17.0000,6
4037,404,12063,14.0000,7
4038,404,29830,19.0000,8
4039,404,15769,1.0000,9
4040,404,28410,1.0000,10
4041,405,8327,3.0000,1
4042,405,17124,20.0000,2
4043,405,822,2.0000,3
4044,405,15115,9.0000,4
4045,405,24489,18.0000,5
4046,405,23921,11.0000,6
4047,405,22666,2.0000,7
4048,405,2531,17.0000,8
4049,405,11343,3.0000,9
4050,405,10518,9.0000,10
4051,406,16639,7.0000,1
4052,406,19621,18.0000,2
4053,406,2629,8.0000,3
4054,406,158,4.0000,4
4055,406,4435,11.0000,5
4056,406,25787,8.0000,6
4057,406,20820,9.0000,7
4058,406,18335,11.0000,8
4059,406,9128,13.0000,9
4060,406,10071,12.0000,10
4061,407,2235,4.0000,1
4062,407,14102,7.0000,2
4063,407,14320,19.0000,3
4064,407,6222,10.0000,4
4065,407,25552,8.0000,5
4066,407,17070,5.0000,6
4067,407,14283,9.0000,7
4068,407,9661,8.0000,8
4069,407,17203,7.0000,9
4070,407,2446,12.0000,10
4071,408,20707,20.0000,1
4072,408,6287,14.0000,2
4073,408,9369,6.0000,3
4074,408,4450,13.0000,4
4075,408,26192,19.0000,5
4076,408,21047,1.0000,6
4077,408,16893,9.0000,7
4078,408,28675,16.0000,8
4079,408,18734,17.0000,9
4080,408,15597,18.0000,10
4081,409,30000,11.0000,1
4082,409,27611,14.0000,2
4083,409,24497,20.0000,3
4084,409,5457,13.0000,4
4085,409,26764,2.0000,5
4086,409,19141,18.0000,6
4087,409,13297,10.0000,7
4088,409,5963,20.0000,8
4089,409,82,20.0000,9
4090,409,3214,16.0000,10
4091,410,19559,13.0000,1
4092,410,5671,18.0000,2
4093,410,27669,9.0000,3
4094,410,11053,14.0000,4
4095,410,1958,6.0000,5
4096,410,18397,18.0000,6
4097,410,13410,12.0000,7
4098,410,29776,20.0000,8
4099,410,6748,3.0000,9
4100,410,6284,10.0000,10
4101,411,4372,12.0000,1
4102,411,3552,8.0000,2
4103,411,13721,8.0000,3
4104,411,24698,9.0000,4
4105,411,28394,9.0000,5
4106,411,10727,9.0000,6
4107,411,7412,20.0000,7
4108,411,12174,12.0000,8
4109,411,26401,6.0000,9
4110,411,26580,15.0000,10
4111,412,24472,5.0000,1
4112,412,23035,1.0000,2
4113,412,2052,17.0000,3
4114,412,21,20.0000,4
4115,412,27087,14.0000,5
4116,412,24538,11.0000,6
4117,412,20067,4.0000,7
4118,412,5523,4.0000,8
4119,412,5578,20.0000,9
4120,412,2171,15.0000,10
4121,413,3002,1.0000,1
4122,413,27965,15.0000,2
4123,413,22666,12.0000,3
4124,413,23997,4.0000,4
4125,413,13887,6.0000,5
4126,413,25493,20.0000,6
4127,413,13204,13.0000,7
4128,413,20114,1.0000,8
4129,413,5944,18.0000,9
4130,413,20297,14.0000,10
4131,414,16004,15.0000,1
4132,414,16738,5.0000,2
4133,414,4351,15.0000,3
4134,414,17560,8.0000,4
4135,414,21622,17.0000,5
4136,414,7153,11.0000,6
4137,414,29780,7.0000,7
4138,414,29709,13.0000,8
4139,414,25201,3.0000,9
4140,414,2396,4.0000,10
4141,415,22603,19.0000,1
4142,415,2387,14.0000,2
4143,415,22955,13.0000,3
4144,415,27514,16.0000,4
4145,415,7316,20.0000,5
4146,415,10988,5.0000,6
4147,415,2306,13.0000,7
4148,415,1877,16.0000,8
4149,415,9565,13.0000,9
4150,415,15789,11.0000,10
4151,416,22884,3.0000,1
4152,416,14424,17.0000,2
4153,416,16750,19.0000,3
4154,416,848,6.0000,4
4155,416,8470,4.0000,5
4156,416,17255,13.0000,6
4157,416,29360,9.0000,7
4158,416,153,18.0000,8
4159,416,6388,12.0000,9
4160,416,12407,20.0000,10
4161,417,668,4.0000,1
4162,417,11579,5.0000,2
4163,417,21207,8.0000,3
4164,417,20371,14.0000,4
4165,417,8584,2.0000,5
4166,417,19584,19.0000,6
4167,417,22083,11.0000,7
4168,417,8933,7.0000,8
4169,417,23708,14.0000,9
4170,417,13647,3.0000,10
4171,418,10767,9.0000,1
4172,418,21653,5.0000,2
4173,418,1739,16.0000,3
4174,418,10968,11.0000,4
4175,418,28782,20.0000,5
4176,418,25553,5.0000,6
4177,418,14458,11.0000,7
4178,418,29672,19.0000,8
4179,418,7543,2.0000,9
4180,418,27177,10.0000,10
4181,419,11857,1.0000,1
4182,419,21279,19.0000,2
4183,419,18396,9.0000,3
4184,419,21990,12.0000,4
4185,419,25159,13.0000,5
4186,419,10187,10.0000,6
4187,419,7071,4.0000,7
4188,419,555,8.0000,8
4189,419,14005,5.0000,9
4190,419,17896,3.0000,10
4191,420,29949,9.0000,1
4192,420,8507,11.0000,2
4193,420,22737,17.0000,3
4194,420,17975,17.0000,4
4195,420,3044,19.0000,5
4196,420,26882,5.0000,6
4197,420,12479,4.0000,7
4198,420,18224,16.0000,8
4199,420,13979,14.0000,9
4200,420,21778,11.0000,10
4201,421,22032,8.0000,1
4202,421,10094,18.0000,2
4203,421,2699,6.0000,3
4204,421,23277,3.0000,4
4205,421,8054,15.0000,5
4206,421,24986,16.0000,6
4207,421,4738,13.0000,7
4208,421,13587,13.0000,8
4209,421,4472,14.0000,9
4210,421,15490,3.0000,10
4211,422,9483,16.0000,1
4212,422,2063,5.0000,2
4213,422,27096,12.0000,3
4214,422,25623,1.0000,4
4215,422,6378,6.0000,5
4216,422,2497,10.0000,6
4217,422,19611,10.0000,7
4218,422,19269,10.0000,8
4219,422,22323,19.0000,9
4220,422,28353,2.0000,10
4221,423,13050,17.0000,1
4222,423,19311,6.0000,2
4223,423,17057,11.0000,3
4224,423,2482,13.0000,4
4225,423,9544,13.0000,5
4226,423,14293,6.0000,6
4227,423,26062,7.0000,7
4228,423,15176,17.0000,8
4229,423,8647,19.0000,9
4230,423,19964,4.0000,10
4231,424,20534,11.0000,1
4232,424,6634,1.0000,2
4233,424,7525,10.0000,3
4234,424,24836,20.0000,4
4235,424,19991,11.0000,5
4236,424,27997,17.0000,6
4237,424,22131,12.0000,7
4238,424,11426,2.0000,8
4239,424,19010,14.0000,9
4240,424,13965,2.0000,10
4241,425,20430,10.0000,1
4242,425,715,17.0000,2
4243,425,8191,18.0000,3
4244,425,23859,12.0000,4
4245,425,21147,3.0000,5
4246,425,14691,9.0000,6
4247,425,2892,16.0000,7
4248,425,9542,6.0000,8
4249,425,13059,1.0000,9
4250,425,8758,3.0000,10
4251,426,8853,16.0000,1
4252,426,18658,2.0000,2
4253,426,5884,16.0000,3
4254,426,18096,19.0000,4
4255,426,25172,10.0000,5
4256,426,16810,6.0000,6
4257,426,17922,1.0000,7
4258,426,20361,1.0000,8
4259,426,12896,15.0000,9
4260,426,1251,16.0000,10
4261,427,12246,3.0000,1
4262,427,6923,2.0000,2
4263,427,14041,15.0000,3
4264,427,27278,19.0000,4
4265,427,17007,16.0000,5
4266,427,23571,15.0000,6
4267,427,18688,19.0000,7
4268,427,27644,20.0000,8
4269,427,23782,14.0000,9
4270,427,19565,9.0000,10
4271,428,7974,4.0000,1
4272,428,8845,14.0000,2
4273,428,24878,17.0000,3
4274,428,636,13.0000,4
4275,428,11681,10.0000,5
4276,428,20767,11.0000,6
4277,428,2416,9.0000,7
4278,428,2941,9.0000,8
4279,428,22210,16.0000,9
4280,428,14956,10.0000,10
4281,429,11494,19.0000,1
4282,429,11188,7.0000,2
4283,429,20850,6.0000,3
4284,429,22199,3.0000,4
4285,429,20365,1.0000,5
4286,429,3470,12.0000,6
4287,429,6271,12.0000,7
4288,429,29112,17.0000,8
4289,429,24668,10.0000,9
4290,429,2900,13.0000,10
4291,430,18609,3.0000,1
4292,430,28248,11.0000,2
4293,430,19295,8.0000,3
4294,430,2898,19.0000,4
4295,430,19209,10.0000,5
4296,430,4774,5.0000,6
4297,430,5279,3.0000,7
4298,430,15545,5.0000,8
4299,430,7632,15.0000,9
4300,430,19476,14.0000,10
4301,431,9490,4.0000,1
4302,431,1568,13.0000,2
4303,431,20523,1.0000,3
4304,431,15198,5.0000,4
4305,431,3794,1.0000,5
4306,431,3038,3.0000,6
4307,431,19353,11.0000,7
4308,431,10605,1.0000,8
4309,431,24685,16.0000,9
4310,431,7919,5.0000,10
4311,432,2314,15.0000,1
4312,432,10531,13.0000,2
4313,432,22186,13.0000,3
4314,432,29699,9.0000,4
4315,432,17458,7.0000,5
4316,432,5330,4.0000,6
4317,432,12980,19.0000,7
4318,432,18362,19.0000,8
4319,432,21855,19.0000,9
4320,432,13664,19.0000,10
4321,433,24846,14.0000,1
4322,433,27963,12.0000,2
4323,433,9520,17.0000,3
4324,433,21727,11.0000,4
4325,433,28041,2.0000,5
4326,433,25778,10.0000,6
4327,433,16746,3.0000,7
4328,433,22497,9.0000,8
4329,433,3161,19.0000,9
4330,433,14925,2.0000,10
4331,434,20698,3.0000,1
4332,434,20933,4.0000,2
4333,434,21934,18.0000,3
4334,434,6241,14.0000,4
4335,434,9548,11.0000,5
4336,434,3934,2.0000,6
4337,434,9592,8.0000,7
4338,434,944,13.0000,8
4339,434,23596,19.0000,9
4340,434,2584,1.0000,10
4341,435,21676,9.0000,1
4342,435,691,6.0000,2
4343,435,23871,18.0000,3
4344,435,23048,11.0000,4
4345,435,23499,20.0000,5
4346,435,16948,7.0000,6
4347,435,21603,18.0000,7
4348,435,6987,3.0000,8
4349,435,6841,16.0000,9
4350,435,972,8.0000,10
4351,436,6370,13.0000,1
4352,436,15793,9.0000,2
4353,436,4361,9.0000,3
4354,436,25323,18.0000,4
4355,436,9628,8.0000,5
4356,436,22851,17.0000,6
4357,436,15238,6.0000,7
4358,436,20365,18.0000,8
4359,436,987,12.0000,9
4360,436,25449,6.0000,10
4361,437,25334,4.0000,1
4362,437,10620,7.0000,2
4363,437,7612,8.0000,3
4364,437,16970,7.0000,4
4365,437,28365,20.0000,5
4366,437,24323,19.0000,6
4367,437,1742,15.0000,7
4368,437,14406,2.0000,8
4369,437,10456,14.0000,9
4370,437,1518,1.0000,10
4371,438,15601,4.0000,1
4372,438,12657,18.0000,2
4373,438,14612,4.0000,3
4374,438,21095,20.0000,4
4375,438,25485,6.0000,5
4376,438,6662,5.0000,6
4377,438,17838,3.0000,7
4378,438,19571,14.0000,8
4379,438,6293,13.0000,9
4380,438,3943,5.0000,10
4381,439,28917,15.0000,1
4382,439,14820,16.0000,2
4383,439,6967,13.0000,3
4384,439,1668,3.0000,4
4385,439,2421,1.0000,5
4386,439,21589,18.0000,6
4387,439,5709,12.0000,7
4388,439,18328,3.0000,8
4389,439,25484,17.0000,9
4390,439,15286,20.0000,10
4391,440,6091,2.0000,1
4392,440,23013,17.0000,2
4393,440,27932,6.0000,3
4394,440,24585,19.0000,4
4395,440,27606,14.0000,5
4396,440,23533,20.0000,6
4397,440,10809,2.0000,7
4398,440,5451,5.0000,8
4399,440,12718,10.0000,9
4400,440,24556,1.0000,10
4401,441,26149,18.0000,1
4402,441,7339,9.0000,2
4403,441,22309,7.0000,3
4404,441,12154,18.0000,4
4405,441,15111,6.0000,5
4406,441,11167,20.0000,6
4407,441,6758,12.0000,7
4408,441,6173,12.0000,8
4409,441,3575,9.0000,9
4410,441,11410,7.0000,10
4411,442,915,7.0000,1
4412,442,7697,11.0000,2
4413,442,248,8.0000,3
4414,442,19869,9.0000,4
4415,442,535,20.0000,5
4416,442,29126,4.0000,6
4417,442,21168,3.0000,7
4418,442,15569,14.0000,8
4419,442,7885,13.0000,9
4420,442,18558,17.0000,10
4421,443,21311,4.0000,1
4422,443,21589,7.0000,2
4423,443,20416,19.0000,3
4424,443,3263,3.0000,4
4425,443,2955,20.0000,5
4426,443,14099,12.0000,6
4427,443,26444,11.0000,7
4428,443,10454,14.0000,8
4429,443,23607,6.0000,9
4430,443,21641,17.0000,10
4431,444,23187,17.0000,1
4432,444,21851,15.0000,2
4433,444,22823,3.0000,3
4434,444,27422,18.0000,4
4435,444,839,3.0000,5
4436,444,15901,9.0000,6
4437,444,28051,9.0000,7
4438,444,15629,20.0000,8
4439,444,23445,19.0000,9
4440,444,1052,17.0000,10
4441,445,26581,16.0000,1
4442,445,1232,9.0000,2
4443,445,17535,19.0000,3
4444,445,1397,12.0000,4
4445,445,20136,12.0000,5
4446,445,5719,8.0000,6
4447,445,16363,7.0000,7
4448,445,27369,20.0000,8
4449,445,22132,6.0000,9
4450,445,17393,14.0000,10
4451,446,27351,15.0000,1
4452,446,5919,6.0000,2
4453,446,16480,17.0000,3
4454,446,11252,13.0000,4
4455,446,11155,1.0000,5
4456,446,7467,18.0000,6
4457,446,1089,20.0000,7
4458,446,15105,11.0000,8
4459,446,14336,16.0000,9
4460,446,16774,19.0000,10
4461,447,28327,14.0000,1
4462,447,7553,2.0000,2
4463,447,4887,4.0000,3
4464,447,2593,3.0000,4
4465,447,2624,13.0000,5
4466,447,6541,13.0000,6
4467,447,10082,6.0000,7
4468,447,17688,17.0000,8
4469,447,14054,14.0000,9
4470,447,18524,20.0000,10
4471,448,15611,20.0000,1
4472,448,18298,1.0000,2
4473,448,14056,13.0000,3
4474,448,12708,17.0000,4
4475,448,16248,17.0000,5
4476,448,5983,7.0000,6
4477,448,17846,6.0000,7
4478,448,26670,7.0000,8
4479,448,21219,4.0000,9
4480,448,9782,19.0000,10
4481,449,1011,6.0000,1
4482,449,4442,18.0000,2
4483,449,24228,3.0000,3
4484,449,8867,5.0000,4
4485,449,25730,16.0000,5
4486,449,3444,16.0000,6
4487,449,23459,9.0000,7
4488,449,6443,5.0000,8
4489,449,2949,15.0000,9
4490,449,6635,17.0000,10
4491,450,16868,15.0000,1
4492,450,1319,7.0000,2
4493,450,8779,8.0000,3
4494,450,21456,1.0000,4
4495,450,3553,16.0000,5
4496,450,19953,6.0000,6
4497,450,25217,4.0000,7
4498,450,11381,18.0000,8
4499,450,27699,18.0000,9
4500,450,29615,5.0000,10
4501,451,21296,6.0000,1
4502,451,12852,4.0000,2
4503,451,27436,19.0000,3
4504,451,3244,8.0000,4
4505,451,23277,3.0000,5
4506,451,26157,16.0000,6
4507,451,27598,12.0000,7
4508,451,24986,3.0000,8
4509,451,18280,14.0000,9
4510,451,26644,7.0000,10
4511,452,22284,4.0000,1
4512,452,23183,9.0000,2
4513,452,28168,19.0000,3
4514,452,26385,12.0000,4
4515,452,6078,20.0000,5
4516,452,12478,2.0000,6
4517,452,21170,19.0000,7
4518,452,55,16.0000,8
4519,452,2293,5.0000,9
4520,452,1808,15.0000,10
4521,453,482,2.0000,1
4522,453,29296,17.0000,2
4523,453,19160,11.0000,3
4524,453,19464,2.0000,4
4525,453,24399,16.0000,5
4526,453,1255,15.0000,6
4527,453,15460,19.0000,7
4528,453,2074,6.0000,8
4529,453,14845,9.0000,9
4530,453,24809,7.0000,10
4531,454,27724,7.0000,1
4532,454,485,8.0000,2
4533,454,15381,12.0000,3
4534,454,28464,17.0000,4
4535,454,14035,20.0000,5
4536,454,116,4.0000,6
4537,454,24484,13.0000,7
4538,454,5478,13.0000,8
4539,454,10907,18.0000,9
4540,454,9115,15.0000,10
4541,455,14370,3.0000,1
4542,455,13195,12.0000,2
4543,455,29754,1.0000,3
4544,455,14559,18.0000,4
4545,455,2625,7.0000,5
4546,455,17072,18.0000,6
4547,455,25740,16.0000,7
4548,455,23894,20.0000,8
4549,455,17778,6.0000,9
4550,455,23500,7.0000,10
4551,456,28034,8.0000,1
4552,456,3461,9.0000,2
4553,456,19370,12.0000,3
4554,456,26690,20.0000,4
4555,456,26522,19.0000,5
4556,456,3513,7.0000,6
4557,456,15318,6.0000,7
4558,456,3592,12.0000,8
4559,456,25476,8.0000,9
4560,456,1159,14.0000,10
4561,457,22828,18.0000,1
4562,457,12568,3.0000,2
4563,457,26478,10.0000,3
4564,457,25746,4.0000,4
4565,457,13609,17.0000,5
4566,457,11334,14.0000,6
4567,457,3727,13.0000,7
4568,457,25704,7.0000,8
4569,457,27859,6.0000,9
4570,457,10889,20.0000,10
4571,458,16199,11.0000,1
4572,458,4631,2.0000,2
4573,458,3442,16.0000,3
4574,458,24333,10.0000,4
4575,458,17292,13.0000,5
4576,458,5338,16.0000,6
4577,458,28779,16.0000,7
4578,458,12224,16.0000,8
4579,458,24660,8.0000,9
4580,458,15187,3.0000,10
4581,459,6458,4.0000,1
4582,459,8003,8.0000,2
4583,459,29594,10.0000,3
4584,459,29450,15.0000,4
4585,459,2114,6.0000,5
4586,459,8271,13.0000,6
4587,459,19520,4.0000,7
4588,459,21977,2.0000,8
4589,459,28800,2.0000,9
4590,459,4007,15.0000,10
4591,460,5605,2.0000,1
4592,460,28038,2.0000,2
4593,460,7444,12.0000,3
4594,460,25873,19.0000,4
4595,460,6152,5.0000,5
4596,460,18034,15.0000,6
4597,460,18245,5.0000,7
4598,460,27698,9.0000,8
4599,460,9487,2.0000,9
4600,460,18494,4.0000,10
4601,461,6163,11.0000,1
4602,461,11980,12.0000,2
4603,461,19328,9.0000,3
4604,461,4960,15.0000,4
4605,461,16750,4.0000,5
4606,461,12002,5.0000,6
4607,461,12937,12.0000,7
4608,461,23280,2.0000,8
4609,461,1868,8.0000,9
4610,461,10698,15.0000,10
4611,462,26151,14.0000,1
4612,462,29575,13.0000,2
4613,462,28485,17.0000,3
4614,462,2067,9.0000,4
4615,462,5924,15.0000,5
4616,462,13529,13.0000,6
4617,462,7372,1.0000,7
4618,462,15393,5.0000,8
4619,462,3902,13.0000,9
4620,462,15634,17.0000,10
4621,463,6518,18.0000,1
4622,463,18786,10.0000,2
4623,463,29586,6.0000,3
4624,463,11165,16.0000,4
4625,463,1965,12.0000,5
4626,463,19590,6.0000,6
4627,463,17883,1.0000,7
4628,463,13233,11.0000,8
4629,463,10990,7.0000,9
4630,463,6297,8.0000,10
4631,464,4277,19.0000,1
4632,464,7594,9.0000,2
4633,464,20855,10.0000,3
4634,464,24134,6.0000,4
4635,464,12782,11.0000,5
4636,464,25911,17.0000,6
4637,464,5651,14.0000,7
4638,464,9394,9.0000,8
4639,464,24350,8.0000,9
4640,464,5511,11.0000,10
4641,465,15394,12.0000,1
4642,465,9110,3.0000,2
4643,465,21165,18.0000,3
4644,465,15331,14.0000,4
4645,465,22438,7.0000,5
4646,465,7111,10.0000,6
4647,465,26812,10.0000,7
4648,465,15282,5.0000,8
4649,465,15568,3.0000,9
4650,465,17881,20.0000,10
4651,466,28878,3.0000,1
4652,466,16399,12.0000,2
4653,466,9343,16.0000,3
4654,466,6580,2.0000,4
4655,466,7973,17.0000,5
4656,466,24803,8.0000,6
4657,466,12770,19.0000,7
4658,466,4430,11.0000,8
4659,466,24008,3.0000,9
4660,466,10527,14.0000,10
4661,467,28896,2.0000,1
4662,467,10520,8.0000,2
4663,467,23891,8.0000,3
4664,467,22436,7.0000,4
4665,467,5722,3.0000,5
4666,467,2619,4.0000,6
4667,467,7737,2.0000,7
4668,467,3805,14.0000,8
4669,467,24157,13.0000,9
4670,467,26740,10.0000,10
4671,468,698,18.0000,1
4672,468,5547,3.0000,2
4673,468,18867,13.0000,3
4674,468,9551,10.0000,4
4675,468,8098,12.0000,5
4676,468,25851,18.0000,6
4677,468,24632,8.0000,7
4678,468,17571,2.0000,8
4679,468,1550,12.0000,9
4680,468,12290,14.0000,10
4681,469,4688,4.0000,1
4682,469,23648,4.0000,2
4683,469,5958,20.0000,3
4684,469,582,6.0000,4
4685,469,26713,7.0000,5
4686,469,561,16.0000,6
4687,469,8127,6.0000,7
4688,469,16055,17.0000,8
4689,469,12915,15.0000,9
4690,469,2340,2.0000,10
4691,470,4279,2.0000,1
4692,470,6116,3.0000,2
4693,470,15191,15.0000,3
4694,470,8883,16.0000,4
4695,470,838,4.0000,5
4696,470,21697,4.0000,6
4697,470,1780,17.0000,7
4698,470,16150,5.0000,8
4699,470,13257,11.0000,9
4700,470,7564,15.0000,10
4701,471,9158,9.0000,1
4702,471,24417,16.0000,2
4703,471,13578,7.0000,3
4704,471,24285,13.0000,4
4705,471,5714,17.0000,5
4706,471,22908,19.0000,6
4707,471,25984,7.0000,7
4708,471,4886,3.0000,8
4709,471,14376,20.0000,9
4710,471,19954,18.0000,10
4711,472,6506,9.0000,1
4712,472,418,12.0000,2
4713,472,10067,18.0000,3
4714,472,9283,9.0000,4
4715,472,17770,20.0000,5
4716,472,3507,8.0000,6
4717,472,965,8.0000,7
4718,472,12811,10.0000,8
4719,472,24650,8.0000,9
4720,472,8932,8.0000,10
4721,473,7777,1.0000,1
4722,473,19399,20.0000,2
4723,473,13406,2.0000,3
4724,473,20705,6.0000,4
4725,473,23643,19.0000,5
4726,473,15670,5.0000,6
4727,473,3206,10.0000,7
4728,473,12950,1.0000,8
4729,473,2642,18.0000,9
4730,473,20695,14.0000,10
4731,474,12597,11.0000,1
4732,474,20274,1.0000,2
4733,474,1975,4.0000,3
4734,474,19771,5.0000,4
4735,474,18694,3.0000,5
4736,474,18913,16.0000,6
4737,474,17597,11.0000,7
4738,474,18100,15.0000,8
4739,474,15276,3.0000,9
4740,474,29535,8.0000,10
4741,475,2932,15.0000,1
4742,475,18586,19.0000,2
4743,475,18477,20.0000,3
4744,475,22714,14.0000,4
4745,475,4002,11.0000,5
4746,475,129,11.0000,6
4747,475,22817,7.0000,7
4748,475,15690,20.0000,8
4749,475,29350,20.0000,9
4750,475,16113,17.0000,10
4751,476,14221,6.0000,1
4752,476,8506,11.0000,2
4753,476,15253,5.0000,3
4754,476,1286,19.0000,4
4755,476,29595,8.0000,5
4756,476,9983,3.0000,6
4757,476,13908,20.0000,7
4758,476,1791,19.0000,8
4759,476,23406,5.0000,9
4760,476,5258,6.0000,10
4761,477,201,8.0000,1
4762,477,3095,14.0000,2
4763,477,3049,17.0000,3
4764,477,1950,18.0000,4
4765,477,23282,16.0000,5
4766,477,25118,6.0000,6
4767,477,23604,3.0000,7
4768,477,19812,10.0000,8
4769,477,288,8.0000,9
4770,477,15433,8.0000,10
4771,478,9365,7.0000,1
4772,478,19466,15.0000,2
4773,478,3629,6.0000,3
4774,478,16265,11.0000,4
4775,478,2174,12.0000,5
4776,478,6418,1.0000,6
4777,478,8522,1.0000,7
4778,478,287,18.0000,8
4779,478,16763,15.0000,9
4780,478,20656,19.0000,10
4781,479,25176,11.0000,1
4782,479,8768,10.0000,2
4783,479,17951,10.0000,3
4784,479,20590,5.0000,4
4785,479,21704,19.0000,5
4786,479,3505,10.0000,6
4787,479,12468,17.0000,7
4788,479,7690,14.0000,8
4789,479,5313,4.0000,9
4790,479,10362,10.0000,10
4791,480,6349,11.0000,1
4792,480,21479,1.0000,2
4793,480,2449,10.0000,3
4794,480,24950,7.0000,4
4795,480,24009,6.0000,5
4796,480,5015,17.0000,6
4797,480,29700,16.0000,7
4798,480,26557,18.0000,8
4799,480,19096,20.0000,9
4800,480,17338,16.0000,10
4801,481,6651,12.0000,1
4802,481,2287,11.0000,2
4803,481,22302,2.0000,3
4804,481,13678,9.0000,4
4805,481,13847,5.0000,5
4806,481,27843,16.0000,6
4807,481,1943,4.0000,7
4808,481,2563,1.0000,8
4809,481,21728,13.0000,9
4810,481,14885,9.0000,10
4811,482,22767,16.0000,1
4812,482,5688,2.0000,2
4813,482,14679,1.0000,3
4814,482,5794,15.0000,4
4815,482,913,20.0000,5
4816,482,1303,19.0000,6
4817,482,13489,20.0000,7
4818,482,6147,4.0000,8
4819,482,2627,2.0000,9
4820,482,11981,9.0000,10
4821,483,16278,11.0000,1
4822,483,24161,14.0000,2
4823,483,2252,7.0000,3
4824,483,23876,13.0000,4
4825,483,19054,7.0000,5
4826,483,28093,10.0000,6
4827,483,14818,12.0000,7
4828,483,24543,12.0000,8
4829,483,3798,3.0000,9
4830,483,9236,6.0000,10
4831,484,24519,12.0000,1
4832,484,22802,18.0000,2
4833,484,16245,20.0000,3
4834,484,21566,9.0000,4
4835,484,24971,13.0000,5
4836,484,793,17.0000,6
4837,484,225,20.0000,7
4838,484,2817,20.0000,8
4839,484,18777,11.0000,9
