PART_ID,PART_NUMBER,PART_NAME,COMMODITY_ID,SUB_COMMODITY_ID,UOM_CODE,UNIT_COST_USD,WEIGHT_KG,LIFECYCLE_STATUS,IS_SYNTHETIC
1823,P-001823,SolderPaste-01823,2,4,EA,270.03,9.327,ACTIVE,True
1824,P-001824,MCU-01824,9,27,EA,209.52,8.509,ACTIVE,True
1825,P-001825,DRAM-01825,8,23,EA,50.10,5.164,ACTIVE,True
1826,P-001826,OpAmp-01826,9,27,EA,488.94,1.236,ACTIVE,True
1827,P-001827,Resistor-01827,6,16,EA,419.19,6.934,ACTIVE,True
1828,P-001828,Capacitor-01828,12,34,EA,280.25,4.299,ACTIVE,True
1829,P-001829,Inductor-01829,8,23,EA,489.77,9.028,ACTIVE,True
1830,P-001830,Connector-01830,5,14,EA,326.07,8.846,ACTIVE,True
1831,P-001831,PCB-01831,1,1,EA,41.05,4.860,ACTIVE,True
1832,P-001832,Enclosure-01832,7,21,EA,186.08,8.731,ACTIVE,True
1833,P-001833,Heatsink-01833,9,26,EA,398.66,6.204,ACTIVE,True
1834,P-001834,LED-01834,6,16,EA,334.05,8.224,ACTIVE,True
1835,P-001835,Converter-01835,5,14,EA,169.38,9.655,ACTIVE,True
1836,P-001836,TempSensor-01836,5,14,EA,321.77,7.736,ACTIVE,True
1837,P-001837,Cable-01837,12,36,EA,7.62,8.218,ACTIVE,True
1838,P-001838,Aluminum-01838,10,28,EA,330.25,9.227,ACTIVE,True
1839,P-001839,SolderPaste-01839,5,13,EA,458.26,9.425,ACTIVE,True
1840,P-001840,MCU-01840,9,26,EA,360.40,5.541,ACTIVE,True
1841,P-001841,DRAM-01841,2,6,EA,197.05,4.878,ACTIVE,True
1842,P-001842,OpAmp-01842,4,12,EA,17.01,4.327,ACTIVE,True
1843,P-001843,Resistor-01843,10,30,EA,497.41,7.089,ACTIVE,True
1844,P-001844,Capacitor-01844,11,33,EA,494.76,5.839,ACTIVE,True
1845,P-001845,Inductor-01845,11,32,EA,110.14,0.516,ACTIVE,True
1846,P-001846,Connector-01846,3,9,EA,433.09,9.111,ACTIVE,True
1847,P-001847,PCB-01847,11,31,EA,124.93,9.091,ACTIVE,True
1848,P-001848,Enclosure-01848,4,11,EA,76.61,0.224,ACTIVE,True
1849,P-001849,Heatsink-01849,8,24,EA,360.46,9.408,ACTIVE,True
1850,P-001850,LED-01850,6,16,EA,306.94,1.205,ACTIVE,True
1851,P-001851,Converter-01851,3,8,EA,493.75,0.099,ACTIVE,True
1852,P-001852,TempSensor-01852,6,17,EA,319.38,7.830,ACTIVE,True
1853,P-001853,Cable-01853,8,24,EA,432.57,3.960,ACTIVE,True
1854,P-001854,Aluminum-01854,9,27,EA,87.53,2.556,ACTIVE,True
1855,P-001855,SolderPaste-01855,11,32,EA,68.28,8.596,ACTIVE,True
1856,P-001856,MCU-01856,8,22,EA,478.78,5.053,ACTIVE,True
1857,P-001857,DRAM-01857,9,27,EA,363.06,2.875,ACTIVE,True
1858,P-001858,OpAmp-01858,12,36,EA,66.85,0.295,ACTIVE,True
1859,P-001859,Resistor-01859,5,13,EA,34.23,4.628,ACTIVE,True
1860,P-001860,Capacitor-01860,11,33,EA,272.50,9.478,ACTIVE,True
1861,P-001861,Inductor-01861,1,3,EA,496.18,0.697,ACTIVE,True
1862,P-001862,Connector-01862,10,29,EA,33.89,6.431,ACTIVE,True
1863,P-001863,PCB-01863,3,9,EA,205.94,2.142,ACTIVE,True
1864,P-001864,Enclosure-01864,6,17,EA,365.64,2.867,ACTIVE,True
1865,P-001865,Heatsink-01865,2,4,EA,417.90,2.781,ACTIVE,True
1866,P-001866,LED-01866,2,6,EA,326.15,0.483,ACTIVE,True
1867,P-001867,Converter-01867,4,11,EA,301.59,0.627,ACTIVE,True
1868,P-001868,TempSensor-01868,12,34,EA,83.26,0.546,ACTIVE,True
1869,P-001869,Cable-01869,9,26,EA,239.56,6.153,ACTIVE,True
1870,P-001870,Aluminum-01870,12,34,EA,206.88,8.238,ACTIVE,True
1871,P-001871,SolderPaste-01871,8,23,EA,428.86,0.513,ACTIVE,True
1872,P-001872,MCU-01872,10,28,EA,171.20,9.072,ACTIVE,True
1873,P-001873,DRAM-01873,6,16,EA,101.43,0.698,ACTIVE,True
1874,P-001874,OpAmp-01874,9,25,EA,138.99,2.468,ACTIVE,True
1875,P-001875,Resistor-01875,12,35,EA,131.41,6.905,ACTIVE,True
1876,P-001876,Capacitor-01876,4,10,EA,213.23,1.031,ACTIVE,True
1877,P-001877,Inductor-01877,7,19,EA,480.64,5.136,ACTIVE,True
1878,P-001878,Connector-01878,1,1,EA,102.46,2.645,ACTIVE,True
1879,P-001879,PCB-01879,10,29,EA,129.69,8.236,ACTIVE,True
1880,P-001880,Enclosure-01880,6,16,EA,386.33,5.420,ACTIVE,True
1881,P-001881,Heatsink-01881,5,15,EA,181.69,9.784,ACTIVE,True
1882,P-001882,LED-01882,8,22,EA,412.28,8.784,ACTIVE,True
1883,P-001883,Converter-01883,9,26,EA,172.12,1.549,EOL,True
1884,P-001884,TempSensor-01884,9,27,EA,17.72,1.386,ACTIVE,True
1885,P-001885,Cable-01885,12,34,EA,432.76,5.606,ACTIVE,True
1886,P-001886,Aluminum-01886,5,13,EA,266.67,8.676,ACTIVE,True
1887,P-001887,SolderPaste-01887,5,13,EA,0.68,0.557,ACTIVE,True
1888,P-001888,MCU-01888,2,5,EA,344.04,1.333,OBSOLETE,True
1889,P-001889,DRAM-01889,11,33,EA,369.61,3.198,NRND,True
1890,P-001890,OpAmp-01890,1,2,EA,102.94,6.184,ACTIVE,True
1891,P-001891,Resistor-01891,3,7,EA,121.30,6.773,ACTIVE,True
1892,P-001892,Capacitor-01892,2,5,EA,199.89,0.956,ACTIVE,True
1893,P-001893,Inductor-01893,8,22,EA,27.60,3.257,ACTIVE,True
1894,P-001894,Connector-01894,6,17,EA,236.84,2.377,ACTIVE,True
1895,P-001895,PCB-01895,3,9,EA,499.93,8.713,ACTIVE,True
1896,P-001896,Enclosure-01896,11,32,EA,116.37,0.517,ACTIVE,True
1897,P-001897,Heatsink-01897,7,21,EA,482.27,7.090,ACTIVE,True
1898,P-001898,LED-01898,4,10,EA,358.79,8.569,ACTIVE,True
1899,P-001899,Converter-01899,1,3,EA,370.41,3.941,ACTIVE,True
1900,P-001900,TempSensor-01900,9,27,EA,201.92,3.998,ACTIVE,True
1901,P-001901,Cable-01901,1,3,EA,396.68,0.978,ACTIVE,True
1902,P-001902,Aluminum-01902,1,2,EA,472.80,2.762,ACTIVE,True
1903,P-001903,SolderPaste-01903,5,14,EA,423.81,0.720,ACTIVE,True
1904,P-001904,MCU-01904,10,29,EA,283.87,1.300,ACTIVE,True
1905,P-001905,DRAM-01905,11,31,EA,178.83,6.526,ACTIVE,True
1906,P-001906,OpAmp-01906,12,35,EA,404.29,5.241,ACTIVE,True
1907,P-001907,Resistor-01907,9,26,EA,32.61,8.294,ACTIVE,True
1908,P-001908,Capacitor-01908,1,3,EA,245.39,2.033,ACTIVE,True
1909,P-001909,Inductor-01909,3,9,EA,80.95,5.787,ACTIVE,True
1910,P-001910,Connector-01910,9,27,EA,225.75,3.923,ACTIVE,True
1911,P-001911,PCB-01911,3,8,EA,201.07,2.982,ACTIVE,True
1912,P-001912,Enclosure-01912,12,36,EA,157.81,8.381,ACTIVE,True
1913,P-001913,Heatsink-01913,7,19,EA,175.77,5.381,ACTIVE,True
1914,P-001914,LED-01914,10,28,EA,406.33,5.674,OBSOLETE,True
1915,P-001915,Converter-01915,12,35,EA,283.47,9.148,ACTIVE,True
1916,P-001916,TempSensor-01916,10,28,EA,429.19,9.191,ACTIVE,True
1917,P-001917,Cable-01917,5,14,EA,320.73,0.469,ACTIVE,True
1918,P-001918,Aluminum-01918,5,14,EA,22.78,1.703,ACTIVE,True
1919,P-001919,SolderPaste-01919,11,33,EA,291.70,1.642,ACTIVE,True
1920,P-001920,MCU-01920,5,15,EA,32.03,5.890,ACTIVE,True
1921,P-001921,DRAM-01921,9,27,EA,295.69,4.347,ACTIVE,True
1922,P-001922,OpAmp-01922,10,30,EA,351.25,1.549,ACTIVE,True
1923,P-001923,Resistor-01923,9,25,EA,442.87,2.443,ACTIVE,True
1924,P-001924,Capacitor-01924,8,23,EA,484.23,6.190,ACTIVE,True
1925,P-001925,Inductor-01925,5,13,EA,489.55,8.056,ACTIVE,True
1926,P-001926,Connector-01926,3,8,EA,393.97,9.362,ACTIVE,True
1927,P-001927,PCB-01927,2,5,EA,327.90,9.044,ACTIVE,True
1928,P-001928,Enclosure-01928,4,12,EA,239.58,7.102,ACTIVE,True
1929,P-001929,Heatsink-01929,10,28,EA,210.02,1.751,ACTIVE,True
1930,P-001930,LED-01930,12,35,EA,435.05,5.566,ACTIVE,True
1931,P-001931,Converter-01931,6,16,EA,271.49,4.886,ACTIVE,True
1932,P-001932,TempSensor-01932,4,10,EA,299.26,9.337,ACTIVE,True
1933,P-001933,Cable-01933,3,9,EA,50.98,2.136,ACTIVE,True
1934,P-001934,Aluminum-01934,12,35,EA,193.35,2.231,ACTIVE,True
1935,P-001935,SolderPaste-01935,9,26,EA,485.45,0.518,ACTIVE,True
1936,P-001936,MCU-01936,4,12,EA,216.07,3.114,ACTIVE,True
1937,P-001937,DRAM-01937,5,15,EA,1.39,5.861,ACTIVE,True
1938,P-001938,OpAmp-01938,8,24,EA,70.15,8.319,ACTIVE,True
1939,P-001939,Resistor-01939,11,33,EA,239.54,8.364,ACTIVE,True
1940,P-001940,Capacitor-01940,9,27,EA,391.23,6.115,ACTIVE,True
1941,P-001941,Inductor-01941,2,5,EA,89.77,9.298,NRND,True
1942,P-001942,Connector-01942,1,3,EA,50.46,4.152,ACTIVE,True
1943,P-001943,PCB-01943,6,16,EA,200.37,2.405,ACTIVE,True
1944,P-001944,Enclosure-01944,5,15,EA,272.22,1.473,ACTIVE,True
1945,P-001945,Heatsink-01945,11,33,EA,322.43,7.908,ACTIVE,True
1946,P-001946,LED-01946,12,36,EA,410.42,6.771,ACTIVE,True
1947,P-001947,Converter-01947,11,33,EA,209.22,4.092,ACTIVE,True
1948,P-001948,TempSensor-01948,6,17,EA,430.08,5.569,ACTIVE,True
1949,P-001949,Cable-01949,2,5,EA,419.62,1.324,EOL,True
1950,P-001950,Aluminum-01950,2,4,EA,15.54,8.959,ACTIVE,True
1951,P-001951,SolderPaste-01951,2,6,EA,274.62,3.073,ACTIVE,True
1952,P-001952,MCU-01952,6,17,EA,7.76,8.115,ACTIVE,True
1953,P-001953,DRAM-01953,7,19,EA,188.97,4.831,ACTIVE,True
1954,P-001954,OpAmp-01954,6,18,EA,265.00,5.042,ACTIVE,True
1955,P-001955,Resistor-01955,4,11,EA,373.98,3.515,ACTIVE,True
1956,P-001956,Capacitor-01956,12,36,EA,227.94,8.288,ACTIVE,True
1957,P-001957,Inductor-01957,8,23,EA,396.45,9.765,ACTIVE,True
1958,P-001958,Connector-01958,4,11,EA,423.53,5.224,ACTIVE,True
1959,P-001959,PCB-01959,10,28,EA,198.48,3.020,ACTIVE,True
1960,P-001960,Enclosure-01960,4,10,EA,360.15,1.015,ACTIVE,True
1961,P-001961,Heatsink-01961,3,9,EA,322.17,6.969,ACTIVE,True
1962,P-001962,LED-01962,2,6,EA,466.21,9.702,ACTIVE,True
1963,P-001963,Converter-01963,6,18,EA,376.66,1.564,ACTIVE,True
1964,P-001964,TempSensor-01964,10,28,EA,345.90,9.354,ACTIVE,True
1965,P-001965,Cable-01965,6,18,EA,494.35,2.926,ACTIVE,True
1966,P-001966,Aluminum-01966,3,7,EA,304.58,6.292,ACTIVE,True
1967,P-001967,SolderPaste-01967,12,35,EA,182.33,2.120,ACTIVE,True
1968,P-001968,MCU-01968,8,24,EA,48.42,1.914,ACTIVE,True
1969,P-001969,DRAM-01969,7,21,EA,274.28,2.572,ACTIVE,True
1970,P-001970,OpAmp-01970,9,25,EA,250.51,3.794,ACTIVE,True
1971,P-001971,Resistor-01971,9,26,EA,378.06,1.364,ACTIVE,True
1972,P-001972,Capacitor-01972,9,26,EA,366.51,0.106,ACTIVE,True
1973,P-001973,Inductor-01973,9,27,EA,486.15,3.429,ACTIVE,True
1974,P-001974,Connector-01974,3,7,EA,13.45,0.215,ACTIVE,True
1975,P-001975,PCB-01975,11,33,EA,133.84,7.123,ACTIVE,True
1976,P-001976,Enclosure-01976,12,34,EA,168.67,1.930,ACTIVE,True
1977,P-001977,Heatsink-01977,8,22,EA,44.17,8.460,ACTIVE,True
1978,P-001978,LED-01978,9,26,EA,496.66,3.890,ACTIVE,True
1979,P-001979,Converter-01979,3,9,EA,268.69,4.936,ACTIVE,True
1980,P-001980,TempSensor-01980,6,17,EA,228.94,1.424,ACTIVE,True
1981,P-001981,Cable-01981,3,8,EA,381.61,5.205,ACTIVE,True
1982,P-001982,Aluminum-01982,12,36,EA,334.49,3.868,ACTIVE,True
1983,P-001983,SolderPaste-01983,6,18,EA,97.81,6.211,ACTIVE,True
1984,P-001984,MCU-01984,6,16,EA,48.99,6.014,ACTIVE,True
1985,P-001985,DRAM-01985,10,30,EA,376.43,9.839,ACTIVE,True
1986,P-001986,OpAmp-01986,11,33,EA,386.52,8.753,ACTIVE,True
1987,P-001987,Resistor-01987,7,21,EA,66.70,7.004,ACTIVE,True
1988,P-001988,Capacitor-01988,2,6,EA,212.77,1.734,ACTIVE,True
1989,P-001989,Inductor-01989,5,13,EA,138.08,3.408,ACTIVE,True
1990,P-001990,Connector-01990,7,20,EA,245.70,4.519,ACTIVE,True
1991,P-001991,PCB-01991,2,6,EA,477.58,1.885,ACTIVE,True
1992,P-001992,Enclosure-01992,2,5,EA,297.11,4.203,ACTIVE,True
1993,P-001993,Heatsink-01993,5,14,EA,340.43,3.982,ACTIVE,True
1994,P-001994,LED-01994,11,33,EA,235.16,5.170,ACTIVE,True
1995,P-001995,Converter-01995,12,34,EA,248.46,7.009,ACTIVE,True
1996,P-001996,TempSensor-01996,6,16,EA,34.76,1.705,NRND,True
1997,P-001997,Cable-01997,2,4,EA,15.19,9.025,NRND,True
1998,P-001998,Aluminum-01998,12,36,EA,448.57,5.466,ACTIVE,True
1999,P-001999,SolderPaste-01999,12,36,EA,386.76,6.144,ACTIVE,True
2000,P-002000,MCU-02000,11,33,EA,463.04,9.129,ACTIVE,True
2001,P-002001,DRAM-02001,5,13,EA,55.42,5.855,ACTIVE,True
2002,P-002002,OpAmp-02002,8,24,EA,494.22,9.237,ACTIVE,True
2003,P-002003,Resistor-02003,5,15,EA,92.79,3.675,ACTIVE,True
2004,P-002004,Capacitor-02004,10,28,EA,372.16,3.315,ACTIVE,True
2005,P-002005,Inductor-02005,3,7,EA,196.12,4.553,ACTIVE,True
2006,P-002006,Connector-02006,7,21,EA,203.15,2.831,ACTIVE,True
2007,P-002007,PCB-02007,6,17,EA,58.92,2.403,ACTIVE,True
2008,P-002008,Enclosure-02008,11,31,EA,26.91,0.732,ACTIVE,True
2009,P-002009,Heatsink-02009,1,2,EA,361.23,1.339,ACTIVE,True
2010,P-002010,LED-02010,4,11,EA,165.22,7.643,ACTIVE,True
2011,P-002011,Converter-02011,2,4,EA,157.55,1.425,ACTIVE,True
2012,P-002012,TempSensor-02012,7,21,EA,386.60,5.352,ACTIVE,True
2013,P-002013,Cable-02013,2,4,EA,407.91,0.755,ACTIVE,True
2014,P-002014,Aluminum-02014,1,1,EA,297.13,1.590,ACTIVE,True
2015,P-002015,SolderPaste-02015,1,1,EA,136.96,1.278,ACTIVE,True
2016,P-002016,MCU-02016,12,35,EA,82.12,1.511,ACTIVE,True
2017,P-002017,DRAM-02017,11,31,EA,257.73,9.345,ACTIVE,True
2018,P-002018,OpAmp-02018,4,12,EA,115.12,2.331,ACTIVE,True
2019,P-002019,Resistor-02019,11,31,EA,191.57,0.006,ACTIVE,True
2020,P-002020,Capacitor-02020,1,2,EA,391.01,1.783,ACTIVE,True
2021,P-002021,Inductor-02021,10,30,EA,69.83,3.832,ACTIVE,True
2022,P-002022,Connector-02022,12,34,EA,296.36,0.345,ACTIVE,True
2023,P-002023,PCB-02023,5,13,EA,243.77,4.940,ACTIVE,True
2024,P-002024,Enclosure-02024,7,20,EA,71.79,7.767,ACTIVE,True
2025,P-002025,Heatsink-02025,3,8,EA,1.05,0.325,ACTIVE,True
2026,P-002026,LED-02026,12,34,EA,464.75,6.515,ACTIVE,True
2027,P-002027,Converter-02027,5,15,EA,247.13,5.497,ACTIVE,True
2028,P-002028,TempSensor-02028,4,10,EA,461.14,9.569,ACTIVE,True
2029,P-002029,Cable-02029,12,36,EA,262.26,9.384,ACTIVE,True
2030,P-002030,Aluminum-02030,10,28,EA,183.09,5.979,NRND,True
2031,P-002031,SolderPaste-02031,1,2,EA,94.50,1.848,ACTIVE,True
2032,P-002032,MCU-02032,9,26,EA,428.94,9.896,ACTIVE,True
2033,P-002033,DRAM-02033,7,19,EA,364.44,2.025,ACTIVE,True
2034,P-002034,OpAmp-02034,4,10,EA,315.42,1.417,ACTIVE,True
2035,P-002035,Resistor-02035,6,16,EA,287.58,1.638,ACTIVE,True
2036,P-002036,Capacitor-02036,5,14,EA,457.72,5.090,ACTIVE,True
2037,P-002037,Inductor-02037,7,20,EA,15.47,0.447,ACTIVE,True
2038,P-002038,Connector-02038,2,6,EA,370.98,3.188,ACTIVE,True
2039,P-002039,PCB-02039,7,20,EA,322.38,7.930,ACTIVE,True
2040,P-002040,Enclosure-02040,7,20,EA,334.33,3.353,ACTIVE,True
2041,P-002041,Heatsink-02041,1,2,EA,69.14,2.557,ACTIVE,True
2042,P-002042,LED-02042,11,31,EA,409.73,5.872,ACTIVE,True
2043,P-002043,Converter-02043,1,2,EA,267.59,0.006,ACTIVE,True
2044,P-002044,TempSensor-02044,10,30,EA,465.91,1.751,ACTIVE,True
2045,P-002045,Cable-02045,6,16,EA,13.94,7.134,ACTIVE,True
2046,P-002046,Aluminum-02046,11,32,EA,134.81,3.811,ACTIVE,True
2047,P-002047,SolderPaste-02047,2,6,EA,290.87,7.220,ACTIVE,True
2048,P-002048,MCU-02048,4,12,EA,194.56,0.571,ACTIVE,True
2049,P-002049,DRAM-02049,2,4,EA,95.12,3.629,ACTIVE,True
2050,P-002050,OpAmp-02050,3,8,EA,16.77,8.017,ACTIVE,True
2051,P-002051,Resistor-02051,1,2,EA,266.58,2.256,ACTIVE,True
2052,P-002052,Capacitor-02052,7,21,EA,326.44,1.503,ACTIVE,True
2053,P-002053,Inductor-02053,6,16,EA,45.58,5.310,ACTIVE,True
2054,P-002054,Connector-02054,2,4,EA,46.35,0.099,ACTIVE,True
2055,P-002055,PCB-02055,8,24,EA,300.52,9.783,ACTIVE,True
2056,P-002056,Enclosure-02056,2,4,EA,455.76,0.439,ACTIVE,True
2057,P-002057,Heatsink-02057,2,6,EA,84.51,1.544,ACTIVE,True
2058,P-002058,LED-02058,7,21,EA,232.57,4.232,ACTIVE,True
2059,P-002059,Converter-02059,4,12,EA,174.45,0.959,ACTIVE,True
2060,P-002060,TempSensor-02060,8,23,EA,340.67,2.591,ACTIVE,True
2061,P-002061,Cable-02061,3,7,EA,313.16,7.975,ACTIVE,True
2062,P-002062,Aluminum-02062,10,30,EA,66.02,8.300,ACTIVE,True
2063,P-002063,SolderPaste-02063,12,36,EA,322.55,4.222,ACTIVE,True
2064,P-002064,MCU-02064,6,18,EA,174.39,7.885,ACTIVE,True
2065,P-002065,DRAM-02065,10,30,EA,306.39,4.991,ACTIVE,True
2066,P-002066,OpAmp-02066,7,19,EA,7.92,2.995,ACTIVE,True
2067,P-002067,Resistor-02067,4,10,EA,472.80,8.640,ACTIVE,True
2068,P-002068,Capacitor-02068,8,24,EA,300.05,9.350,ACTIVE,True
2069,P-002069,Inductor-02069,12,35,EA,73.90,2.764,ACTIVE,True
2070,P-002070,Connector-02070,10,28,EA,216.71,7.246,ACTIVE,True
2071,P-002071,PCB-02071,5,14,EA,74.73,7.308,ACTIVE,True
2072,P-002072,Enclosure-02072,12,35,EA,36.52,2.752,ACTIVE,True
2073,P-002073,Heatsink-02073,12,35,EA,17.84,8.328,ACTIVE,True
2074,P-002074,LED-02074,6,16,EA,147.72,3.996,ACTIVE,True
2075,P-002075,Converter-02075,7,21,EA,388.23,5.516,ACTIVE,True
2076,P-002076,TempSensor-02076,5,15,EA,387.23,4.381,ACTIVE,True
2077,P-002077,Cable-02077,4,10,EA,162.35,3.252,ACTIVE,True
2078,P-002078,Aluminum-02078,5,13,EA,49.69,7.144,ACTIVE,True
2079,P-002079,SolderPaste-02079,5,13,EA,127.91,0.828,ACTIVE,True
2080,P-002080,MCU-02080,3,7,EA,204.26,4.432,ACTIVE,True
2081,P-002081,DRAM-02081,4,10,EA,291.31,2.319,ACTIVE,True
2082,P-002082,OpAmp-02082,12,35,EA,215.12,1.979,ACTIVE,True
2083,P-002083,Resistor-02083,9,26,EA,492.10,6.940,ACTIVE,True
2084,P-002084,Capacitor-02084,2,6,EA,342.17,4.849,ACTIVE,True
2085,P-002085,Inductor-02085,6,18,EA,177.66,2.334,ACTIVE,True
2086,P-002086,Connector-02086,5,14,EA,404.65,6.439,ACTIVE,True
2087,P-002087,PCB-02087,12,36,EA,97.46,3.686,ACTIVE,True
2088,P-002088,Enclosure-02088,5,13,EA,287.14,9.128,ACTIVE,True
2089,P-002089,Heatsink-02089,4,12,EA,126.10,3.753,ACTIVE,True
2090,P-002090,LED-02090,12,35,EA,393.82,1.668,ACTIVE,True
2091,P-002091,Converter-02091,10,28,EA,251.62,3.091,ACTIVE,True
2092,P-002092,TempSensor-02092,11,33,EA,76.62,1.059,ACTIVE,True
2093,P-002093,Cable-02093,7,19,EA,56.69,9.772,ACTIVE,True
2094,P-002094,Aluminum-02094,6,18,EA,403.72,2.259,ACTIVE,True
2095,P-002095,SolderPaste-02095,12,35,EA,374.65,2.432,ACTIVE,True
2096,P-002096,MCU-02096,3,7,EA,451.09,6.166,ACTIVE,True
2097,P-002097,DRAM-02097,7,19,EA,405.66,2.898,ACTIVE,True
2098,P-002098,OpAmp-02098,7,20,EA,235.83,9.280,ACTIVE,True
2099,P-002099,Resistor-02099,5,14,EA,51.47,0.516,ACTIVE,True
2100,P-002100,Capacitor-02100,6,16,EA,269.20,5.962,ACTIVE,True
2101,P-002101,Inductor-02101,8,24,EA,142.97,0.067,ACTIVE,True
2102,P-002102,Connector-02102,5,13,EA,14.42,3.999,ACTIVE,True
2103,P-002103,PCB-02103,3,9,EA,391.48,3.804,ACTIVE,True
2104,P-002104,Enclosure-02104,11,33,EA,293.10,0.107,ACTIVE,True
2105,P-002105,Heatsink-02105,10,29,EA,324.02,5.045,ACTIVE,True
2106,P-002106,LED-02106,8,24,EA,118.03,2.288,ACTIVE,True
2107,P-002107,Converter-02107,9,26,EA,21.88,8.389,ACTIVE,True
2108,P-002108,TempSensor-02108,3,7,EA,404.45,1.257,ACTIVE,True
2109,P-002109,Cable-02109,3,7,EA,331.05,5.364,ACTIVE,True
2110,P-002110,Aluminum-02110,8,22,EA,273.26,0.267,ACTIVE,True
2111,P-002111,SolderPaste-02111,7,21,EA,192.84,1.678,ACTIVE,True
2112,P-002112,MCU-02112,1,1,EA,345.78,2.642,ACTIVE,True
2113,P-002113,DRAM-02113,10,30,EA,318.67,4.879,ACTIVE,True
2114,P-002114,OpAmp-02114,2,5,EA,268.19,3.748,ACTIVE,True
2115,P-002115,Resistor-02115,4,12,EA,261.21,3.437,ACTIVE,True
2116,P-002116,Capacitor-02116,2,6,EA,50.36,0.959,ACTIVE,True
2117,P-002117,Inductor-02117,5,14,EA,272.13,3.185,ACTIVE,True
2118,P-002118,Connector-02118,8,22,EA,105.64,3.022,ACTIVE,True
2119,P-002119,PCB-02119,2,4,EA,295.80,9.219,ACTIVE,True
2120,P-002120,Enclosure-02120,5,13,EA,491.07,6.966,ACTIVE,True
2121,P-002121,Heatsink-02121,11,32,EA,313.23,9.190,ACTIVE,True
2122,P-002122,LED-02122,6,18,EA,122.99,2.485,ACTIVE,True
2123,P-002123,Converter-02123,11,31,EA,358.65,6.374,ACTIVE,True
2124,P-002124,TempSensor-02124,2,5,EA,149.60,2.454,ACTIVE,True
2125,P-002125,Cable-02125,2,4,EA,477.62,9.951,ACTIVE,True
2126,P-002126,Aluminum-02126,10,30,EA,463.02,4.534,ACTIVE,True
2127,P-002127,SolderPaste-02127,11,32,EA,287.74,9.776,ACTIVE,True
2128,P-002128,MCU-02128,7,21,EA,379.17,7.463,ACTIVE,True
2129,P-002129,DRAM-02129,5,14,EA,164.47,3.023,ACTIVE,True
2130,P-002130,OpAmp-02130,6,16,EA,294.68,0.888,ACTIVE,True
2131,P-002131,Resistor-02131,6,18,EA,76.47,4.514,ACTIVE,True
2132,P-002132,Capacitor-02132,6,17,EA,399.18,6.771,EOL,True
2133,P-002133,Inductor-02133,7,21,EA,446.68,2.605,ACTIVE,True
2134,P-002134,Connector-02134,9,25,EA,122.05,1.621,ACTIVE,True
2135,P-002135,PCB-02135,5,14,EA,476.12,3.305,ACTIVE,True
2136,P-002136,Enclosure-02136,4,12,EA,169.47,4.493,ACTIVE,True
2137,P-002137,Heatsink-02137,9,27,EA,394.53,2.222,ACTIVE,True
2138,P-002138,LED-02138,10,29,EA,487.92,6.288,ACTIVE,True
2139,P-002139,Converter-02139,5,15,EA,135.42,5.213,ACTIVE,True
2140,P-002140,TempSensor-02140,2,4,EA,394.20,3.943,ACTIVE,True
2141,P-002141,Cable-02141,7,19,EA,209.21,4.115,ACTIVE,True
2142,P-002142,Aluminum-02142,8,24,EA,383.16,0.574,ACTIVE,True
2143,P-002143,SolderPaste-02143,12,35,EA,114.08,8.436,ACTIVE,True
2144,P-002144,MCU-02144,5,14,EA,294.24,8.613,ACTIVE,True
2145,P-002145,DRAM-02145,10,30,EA,23.89,3.514,ACTIVE,True
2146,P-002146,OpAmp-02146,11,32,EA,14.84,5.727,ACTIVE,True
2147,P-002147,Resistor-02147,11,33,EA,398.84,2.426,ACTIVE,True
2148,P-002148,Capacitor-02148,9,27,EA,416.98,4.394,ACTIVE,True
2149,P-002149,Inductor-02149,4,12,EA,112.33,7.111,ACTIVE,True
2150,P-002150,Connector-02150,3,8,EA,486.42,3.940,OBSOLETE,True
2151,P-002151,PCB-02151,1,1,EA,239.11,3.938,ACTIVE,True
2152,P-002152,Enclosure-02152,5,15,EA,326.40,1.776,ACTIVE,True
2153,P-002153,Heatsink-02153,7,19,EA,83.01,6.726,ACTIVE,True
2154,P-002154,LED-02154,9,25,EA,378.24,8.657,ACTIVE,True
2155,P-002155,Converter-02155,5,15,EA,57.71,8.664,ACTIVE,True
2156,P-002156,TempSensor-02156,5,13,EA,169.68,7.716,ACTIVE,True
2157,P-002157,Cable-02157,3,8,EA,120.97,6.603,ACTIVE,True
2158,P-002158,Aluminum-02158,2,6,EA,251.61,5.806,ACTIVE,True
2159,P-002159,SolderPaste-02159,1,2,EA,54.43,3.489,ACTIVE,True
2160,P-002160,MCU-02160,5,13,EA,408.88,2.544,ACTIVE,True
2161,P-002161,DRAM-02161,10,30,EA,367.34,0.189,ACTIVE,True
2162,P-002162,OpAmp-02162,6,16,EA,219.32,8.164,ACTIVE,True
2163,P-002163,Resistor-02163,10,30,EA,477.51,1.806,ACTIVE,True
2164,P-002164,Capacitor-02164,12,35,EA,188.10,9.199,ACTIVE,True
2165,P-002165,Inductor-02165,5,14,EA,209.04,4.825,ACTIVE,True
2166,P-002166,Connector-02166,6,18,EA,478.20,2.264,ACTIVE,True
2167,P-002167,PCB-02167,12,35,EA,101.24,5.795,ACTIVE,True
2168,P-002168,Enclosure-02168,12,35,EA,170.52,2.462,ACTIVE,True
2169,P-002169,Heatsink-02169,4,11,EA,260.52,2.040,ACTIVE,True
