SHIPMENT_LINE_ID,SHIPMENT_ID,ORDER_LINE_ID,PO_LINE_ID,QUANTITY
17148,17148,,47689,499.00
17149,17149,8468,,302.00
17150,17150,,58605,410.00
17151,17151,14953,,89.00
17152,17152,,8092,255.00
17153,17153,16627,,470.00
17154,17154,,21585,184.00
17155,17155,11464,,26.00
17156,17156,,5196,130.00
17157,17157,17534,,378.00
17158,17158,,28737,155.00
17159,17159,22252,,436.00
17160,17160,,38370,22.00
17161,17161,26696,,419.00
17162,17162,,33056,327.00
17163,17163,24618,,120.00
17164,17164,,9463,129.00
17165,17165,6091,,187.00
17166,17166,,51643,474.00
17167,17167,13407,,221.00
17168,17168,,2722,446.00
17169,17169,21231,,153.00
17170,17170,,29875,117.00
17171,17171,24459,,447.00
17172,17172,,36692,187.00
17173,17173,11127,,496.00
17174,17174,,28319,187.00
17175,17175,22480,,301.00
17176,17176,,49568,364.00
17177,17177,28110,,125.00
17178,17178,,42818,124.00
17179,17179,30330,,487.00
17180,17180,,28840,175.00
17181,17181,37889,,152.00
17182,17182,,43922,97.00
17183,17183,2826,,185.00
17184,17184,,46799,19.00
17185,17185,21833,,45.00
17186,17186,,34914,398.00
17187,17187,12081,,413.00
17188,17188,,39971,373.00
17189,17189,12211,,464.00
17190,17190,,56286,92.00
17191,17191,11821,,420.00
17192,17192,,49715,187.00
17193,17193,24887,,344.00
17194,17194,,4112,93.00
17195,17195,12461,,329.00
17196,17196,,38372,439.00
17197,17197,23592,,165.00
17198,17198,,270,57.00
17199,17199,22483,,200.00
17200,17200,,1384,176.00
17201,17201,13151,,69.00
17202,17202,,3046,97.00
17203,17203,22749,,84.00
17204,17204,,15189,186.00
17205,17205,37834,,439.00
17206,17206,,21930,79.00
17207,17207,37514,,427.00
17208,17208,,42389,84.00
17209,17209,10762,,412.00
17210,17210,,23881,446.00
17211,17211,12600,,96.00
17212,17212,,18335,375.00
17213,17213,33992,,430.00
17214,17214,,37923,63.00
17215,17215,31518,,310.00
17216,17216,,28053,179.00
17217,17217,7579,,278.00
17218,17218,,38903,444.00
17219,17219,37668,,72.00
17220,17220,,31134,52.00
17221,17221,11711,,440.00
17222,17222,,33772,131.00
17223,17223,23477,,126.00
17224,17224,,25723,401.00
17225,17225,32598,,205.00
17226,17226,,20704,119.00
17227,17227,27576,,334.00
17228,17228,,52102,472.00
17229,17229,690,,233.00
17230,17230,,32703,369.00
17231,17231,33539,,258.00
17232,17232,,5586,493.00
17233,17233,31183,,307.00
17234,17234,,42080,176.00
17235,17235,29043,,425.00
17236,17236,,16749,254.00
17237,17237,27327,,23.00
17238,17238,,45446,424.00
17239,17239,37504,,446.00
17240,17240,,51319,210.00
17241,17241,26256,,282.00
17242,17242,,16206,425.00
17243,17243,4509,,295.00
17244,17244,,13188,19.00
17245,17245,11337,,271.00
17246,17246,,29509,248.00
17247,17247,3861,,484.00
17248,17248,,46303,190.00
17249,17249,6644,,117.00
17250,17250,,12089,285.00
17251,17251,20675,,91.00
17252,17252,,5341,51.00
17253,17253,39714,,352.00
17254,17254,,14747,343.00
17255,17255,37662,,338.00
17256,17256,,48967,306.00
17257,17257,4943,,147.00
17258,17258,,44168,494.00
17259,17259,37814,,104.00
17260,17260,,622,495.00
17261,17261,36219,,108.00
17262,17262,,4790,203.00
17263,17263,180,,328.00
17264,17264,,48177,47.00
17265,17265,27491,,57.00
17266,17266,,35938,50.00
17267,17267,35760,,355.00
17268,17268,,741,20.00
17269,17269,1429,,202.00
17270,17270,,14174,329.00
17271,17271,11680,,459.00
17272,17272,,8927,277.00
17273,17273,6115,,52.00
17274,17274,,46476,344.00
17275,17275,37718,,28.00
17276,17276,,50255,18.00
17277,17277,21535,,30.00
17278,17278,,41985,372.00
17279,17279,23054,,438.00
17280,17280,,29261,382.00
17281,17281,34387,,426.00
17282,17282,,21050,428.00
17283,17283,10144,,129.00
17284,17284,,50000,215.00
17285,17285,21869,,105.00
17286,17286,,4992,392.00
17287,17287,17854,,310.00
17288,17288,,17505,189.00
17289,17289,10688,,105.00
17290,17290,,36269,477.00
17291,17291,9584,,45.00
17292,17292,,28969,132.00
17293,17293,7495,,370.00
17294,17294,,14444,396.00
17295,17295,38508,,112.00
17296,17296,,13417,428.00
17297,17297,17067,,233.00
17298,17298,,5228,474.00
17299,17299,15037,,76.00
17300,17300,,55961,460.00
17301,17301,18211,,251.00
17302,17302,,13033,105.00
17303,17303,16618,,140.00
17304,17304,,4675,468.00
17305,17305,2615,,233.00
17306,17306,,53739,48.00
17307,17307,9553,,172.00
17308,17308,,40432,451.00
17309,17309,23195,,247.00
17310,17310,,44957,250.00
17311,17311,35208,,385.00
17312,17312,,53013,121.00
17313,17313,33242,,127.00
17314,17314,,26875,121.00
17315,17315,32934,,390.00
17316,17316,,39594,494.00
17317,17317,13267,,443.00
17318,17318,,11934,54.00
17319,17319,8702,,297.00
17320,17320,,33391,46.00
17321,17321,23438,,247.00
17322,17322,,9961,457.00
17323,17323,32845,,117.00
17324,17324,,23371,187.00
17325,17325,27268,,191.00
17326,17326,,13727,451.00
17327,17327,39406,,348.00
17328,17328,,16942,167.00
17329,17329,12420,,178.00
17330,17330,,58896,443.00
17331,17331,8122,,178.00
17332,17332,,30927,422.00
17333,17333,17706,,298.00
17334,17334,,53123,368.00
17335,17335,38499,,146.00
17336,17336,,42305,371.00
17337,17337,36050,,371.00
17338,17338,,9600,186.00
17339,17339,31400,,93.00
17340,17340,,44520,28.00
17341,17341,15549,,422.00
17342,17342,,59873,490.00
17343,17343,36612,,325.00
17344,17344,,54237,66.00
17345,17345,27957,,17.00
17346,17346,,38605,26.00
17347,17347,20548,,141.00
17348,17348,,43368,71.00
17349,17349,21192,,222.00
17350,17350,,41046,482.00
17351,17351,21841,,10.00
17352,17352,,49137,179.00
17353,17353,1394,,188.00
17354,17354,,22131,70.00
17355,17355,28066,,105.00
17356,17356,,37575,478.00
17357,17357,10148,,169.00
17358,17358,,23445,213.00
17359,17359,9308,,44.00
17360,17360,,11470,102.00
17361,17361,34861,,231.00
17362,17362,,21133,252.00
17363,17363,26843,,302.00
17364,17364,,45235,32.00
17365,17365,10080,,288.00
17366,17366,,25583,472.00
17367,17367,2958,,282.00
17368,17368,,52363,279.00
17369,17369,36933,,115.00
17370,17370,,39026,231.00
17371,17371,17549,,365.00
17372,17372,,39826,286.00
17373,17373,32004,,436.00
17374,17374,,56001,239.00
17375,17375,11709,,199.00
17376,17376,,32000,10.00
17377,17377,5761,,101.00
17378,17378,,13681,138.00
17379,17379,7751,,335.00
17380,17380,,39437,168.00
17381,17381,32601,,33.00
17382,17382,,17931,212.00
17383,17383,14426,,10.00
17384,17384,,46639,276.00
17385,17385,23197,,37.00
17386,17386,,22480,458.00
17387,17387,39897,,353.00
17388,17388,,30947,472.00
17389,17389,28811,,312.00
17390,17390,,58166,389.00
17391,17391,291,,338.00
17392,17392,,1976,384.00
17393,17393,37401,,459.00
17394,17394,,7138,332.00
17395,17395,37390,,193.00
17396,17396,,50791,344.00
17397,17397,13873,,200.00
17398,17398,,19001,88.00
17399,17399,29354,,61.00
17400,17400,,30999,114.00
17401,17401,8559,,111.00
17402,17402,,48609,54.00
17403,17403,24729,,444.00
17404,17404,,5073,458.00
17405,17405,12127,,79.00
17406,17406,,28791,383.00
17407,17407,19786,,249.00
17408,17408,,57097,138.00
17409,17409,18399,,247.00
17410,17410,,34869,266.00
17411,17411,36981,,93.00
17412,17412,,18648,280.00
17413,17413,36292,,234.00
17414,17414,,10933,211.00
17415,17415,36947,,25.00
17416,17416,,36658,311.00
17417,17417,39528,,281.00
17418,17418,,35267,75.00
17419,17419,35782,,285.00
17420,17420,,59811,8.00
17421,17421,1548,,227.00
17422,17422,,50201,216.00
17423,17423,34670,,71.00
17424,17424,,31138,469.00
17425,17425,21406,,102.00
17426,17426,,43314,357.00
17427,17427,23714,,258.00
17428,17428,,45160,275.00
17429,17429,799,,241.00
17430,17430,,53392,495.00
17431,17431,7800,,310.00
17432,17432,,20377,52.00
17433,17433,24036,,215.00
17434,17434,,32905,454.00
17435,17435,30294,,80.00
17436,17436,,1431,291.00
17437,17437,3383,,404.00
17438,17438,,36421,434.00
17439,17439,30513,,437.00
17440,17440,,47741,470.00
17441,17441,35549,,241.00
17442,17442,,211,323.00
17443,17443,15081,,405.00
17444,17444,,5412,414.00
17445,17445,28849,,388.00
17446,17446,,27635,495.00
17447,17447,27320,,469.00
17448,17448,,55313,460.00
17449,17449,6035,,419.00
17450,17450,,11524,226.00
17451,17451,34455,,253.00
17452,17452,,15254,292.00
17453,17453,24752,,337.00
17454,17454,,9645,117.00
17455,17455,7999,,167.00
17456,17456,,38639,249.00
17457,17457,38576,,315.00
17458,17458,,1583,327.00
17459,17459,39534,,46.00
17460,17460,,54838,220.00
17461,17461,38568,,187.00
17462,17462,,1046,86.00
17463,17463,38954,,129.00
17464,17464,,23422,183.00
17465,17465,20674,,71.00
17466,17466,,36270,79.00
17467,17467,23334,,461.00
17468,17468,,1654,129.00
17469,17469,21181,,478.00
17470,17470,,22878,311.00
17471,17471,5182,,350.00
17472,17472,,37856,7.00
17473,17473,30083,,253.00
17474,17474,,32451,376.00
17475,17475,34725,,472.00
17476,17476,,27750,258.00
17477,17477,27292,,391.00
17478,17478,,11975,374.00
17479,17479,22648,,463.00
17480,17480,,18073,252.00
17481,17481,2714,,136.00
17482,17482,,37103,375.00
17483,17483,10555,,345.00
17484,17484,,52457,28.00
17485,17485,10511,,79.00
17486,17486,,17917,386.00
17487,17487,29269,,204.00
17488,17488,,43750,81.00
17489,17489,13225,,421.00
17490,17490,,17452,479.00
17491,17491,22505,,144.00
17492,17492,,37027,229.00
17493,17493,28077,,475.00
17494,17494,,32698,45.00
17495,17495,10918,,198.00
17496,17496,,16977,109.00
17497,17497,3311,,83.00
17498,17498,,36741,62.00
17499,17499,17036,,414.00
17500,17500,,53467,337.00
17501,17501,34315,,15.00
17502,17502,,40393,355.00
17503,17503,5646,,417.00
17504,17504,,11657,79.00
17505,17505,37083,,228.00
17506,17506,,44968,304.00
17507,17507,32294,,298.00
17508,17508,,14472,362.00
17509,17509,24089,,288.00
17510,17510,,35794,446.00
17511,17511,38745,,199.00
17512,17512,,6713,14.00
17513,17513,5912,,211.00
17514,17514,,59476,36.00
17515,17515,16249,,326.00
17516,17516,,10698,244.00
17517,17517,14679,,377.00
17518,17518,,43424,27.00
17519,17519,25558,,131.00
17520,17520,,2361,266.00
17521,17521,38022,,128.00
17522,17522,,40747,303.00
17523,17523,4960,,263.00
17524,17524,,57225,319.00
17525,17525,5671,,414.00
17526,17526,,2514,90.00
17527,17527,10400,,112.00
17528,17528,,17347,476.00
17529,17529,24881,,58.00
17530,17530,,34461,108.00
17531,17531,36975,,445.00
17532,17532,,34545,250.00
17533,17533,16619,,269.00
17534,17534,,32786,439.00
17535,17535,31871,,421.00
17536,17536,,16715,326.00
17537,17537,30054,,145.00
17538,17538,,49023,296.00
17539,17539,8920,,405.00
17540,17540,,21045,273.00
17541,17541,20585,,145.00
17542,17542,,22310,51.00
17543,17543,33919,,309.00
17544,17544,,31285,223.00
17545,17545,30663,,446.00
17546,17546,,10541,70.00
17547,17547,21868,,287.00
17548,17548,,57773,411.00
17549,17549,21633,,244.00
17550,17550,,40586,422.00
17551,17551,10835,,390.00
17552,17552,,58967,126.00
17553,17553,25320,,89.00
17554,17554,,23846,358.00
17555,17555,29830,,18.00
17556,17556,,15269,465.00
17557,17557,29874,,176.00
17558,17558,,37991,118.00
17559,17559,1343,,240.00
17560,17560,,9073,109.00
17561,17561,39398,,425.00
17562,17562,,43086,95.00
17563,17563,5746,,418.00
17564,17564,,37030,229.00
17565,17565,15409,,420.00
17566,17566,,9955,105.00
17567,17567,5398,,39.00
17568,17568,,15533,64.00
17569,17569,28967,,26.00
17570,17570,,48386,348.00
17571,17571,3915,,91.00
17572,17572,,35584,61.00
17573,17573,7495,,452.00
17574,17574,,33134,458.00
17575,17575,22374,,313.00
17576,17576,,13980,347.00
17577,17577,31621,,178.00
17578,17578,,38356,180.00
17579,17579,10354,,308.00
17580,17580,,34670,109.00
17581,17581,13298,,337.00
17582,17582,,43711,388.00
17583,17583,36460,,469.00
17584,17584,,48027,36.00
17585,17585,32432,,355.00
17586,17586,,15177,276.00
17587,17587,16607,,73.00
17588,17588,,31897,320.00
17589,17589,9019,,493.00
17590,17590,,57965,310.00
17591,17591,10727,,178.00
17592,17592,,30059,66.00
17593,17593,15028,,278.00
17594,17594,,43697,227.00
17595,17595,7988,,98.00
17596,17596,,53891,483.00
17597,17597,38467,,142.00
17598,17598,,34302,493.00
17599,17599,33670,,404.00
17600,17600,,20237,239.00
17601,17601,21160,,215.00
17602,17602,,26572,61.00
17603,17603,4039,,439.00
17604,17604,,10365,86.00
17605,17605,19248,,77.00
17606,17606,,44266,412.00
17607,17607,25161,,108.00
17608,17608,,18392,31.00
17609,17609,16802,,127.00
17610,17610,,5193,486.00
17611,17611,8680,,35.00
17612,17612,,14043,203.00
17613,17613,15158,,202.00
17614,17614,,16718,357.00
17615,17615,31959,,460.00
17616,17616,,44529,183.00
17617,17617,11710,,246.00
17618,17618,,23792,273.00
17619,17619,36020,,412.00
17620,17620,,14667,115.00
17621,17621,36215,,303.00
17622,17622,,17218,21.00
17623,17623,18735,,322.00
17624,17624,,54215,423.00
17625,17625,33310,,69.00
17626,17626,,46631,246.00
17627,17627,8542,,366.00
17628,17628,,29341,125.00
17629,17629,28633,,482.00
17630,17630,,40430,317.00
17631,17631,18795,,276.00
17632,17632,,6443,228.00
17633,17633,581,,55.00
17634,17634,,56828,368.00
17635,17635,26818,,204.00
17636,17636,,11694,359.00
17637,17637,33022,,96.00
17638,17638,,31683,188.00
17639,17639,37025,,319.00
17640,17640,,10372,92.00
17641,17641,10907,,391.00
17642,17642,,26838,36.00
17643,17643,33715,,245.00
17644,17644,,26947,248.00
17645,17645,39350,,444.00
17646,17646,,40908,226.00
17647,17647,27808,,135.00
17648,17648,,47148,428.00
17649,17649,25600,,38.00
17650,17650,,16704,186.00
17651,17651,7609,,419.00
17652,17652,,27114,299.00
17653,17653,22526,,438.00
17654,17654,,37158,175.00
17655,17655,37316,,355.00
17656,17656,,41053,134.00
17657,17657,28203,,5.00
17658,17658,,26075,49.00
17659,17659,19331,,304.00
17660,17660,,3654,396.00
17661,17661,29893,,80.00
17662,17662,,5345,39.00
17663,17663,16727,,149.00
17664,17664,,49007,343.00
17665,17665,17496,,6.00
17666,17666,,55837,154.00
17667,17667,19864,,178.00
17668,17668,,44193,267.00
17669,17669,628,,45.00
17670,17670,,35090,284.00
17671,17671,8980,,491.00
17672,17672,,29431,172.00
17673,17673,22502,,213.00
17674,17674,,17635,476.00
17675,17675,11075,,416.00
17676,17676,,23949,490.00
17677,17677,21763,,475.00
17678,17678,,48789,16.00
17679,17679,11622,,182.00
17680,17680,,19628,71.00
17681,17681,11529,,145.00
17682,17682,,47013,16.00
17683,17683,8899,,175.00
17684,17684,,40303,328.00
17685,17685,31012,,7.00
17686,17686,,12311,317.00
17687,17687,29756,,304.00
17688,17688,,11507,232.00
17689,17689,23005,,97.00
17690,17690,,4993,150.00
17691,17691,16796,,126.00
17692,17692,,35545,256.00
17693,17693,25674,,67.00
17694,17694,,27055,420.00
17695,17695,3354,,162.00
17696,17696,,27161,377.00
17697,17697,4736,,394.00
17698,17698,,853,465.00
17699,17699,12385,,362.00
17700,17700,,35283,330.00
17701,17701,21319,,280.00
17702,17702,,26930,139.00
17703,17703,19471,,487.00
17704,17704,,54940,20.00
17705,17705,4121,,414.00
17706,17706,,4259,319.00
17707,17707,2312,,333.00
17708,17708,,33308,112.00
17709,17709,22407,,327.00
17710,17710,,5551,303.00
17711,17711,21581,,132.00
17712,17712,,54852,431.00
17713,17713,14452,,451.00
17714,17714,,23492,145.00
17715,17715,26227,,14.00
17716,17716,,2208,67.00
17717,17717,2896,,80.00
17718,17718,,27679,50.00
17719,17719,18780,,333.00
17720,17720,,197,41.00
17721,17721,4470,,195.00
17722,17722,,39987,463.00
17723,17723,4598,,74.00
17724,17724,,54315,425.00
17725,17725,11937,,292.00
17726,17726,,12711,167.00
17727,17727,36142,,389.00
17728,17728,,5063,289.00
17729,17729,31766,,491.00
17730,17730,,839,403.00
17731,17731,29410,,70.00
17732,17732,,57173,172.00
17733,17733,13330,,204.00
17734,17734,,47707,209.00
17735,17735,14208,,298.00
17736,17736,,43084,54.00
17737,17737,16589,,12.00
17738,17738,,1009,85.00
17739,17739,31484,,65.00
17740,17740,,7085,134.00
17741,17741,25131,,362.00
17742,17742,,34040,172.00
17743,17743,20475,,99.00
17744,17744,,52498,386.00
17745,17745,17862,,199.00
17746,17746,,53289,478.00
17747,17747,9615,,362.00
17748,17748,,10975,316.00
17749,17749,24000,,189.00
17750,17750,,28629,157.00
17751,17751,13603,,17.00
17752,17752,,46674,436.00
17753,17753,25038,,227.00
17754,17754,,7950,405.00
17755,17755,28554,,121.00
17756,17756,,36584,177.00
17757,17757,20805,,168.00
17758,17758,,17995,337.00
17759,17759,17256,,61.00
17760,17760,,57472,186.00
17761,17761,16083,,19.00
17762,17762,,56267,180.00
17763,17763,27687,,200.00
17764,17764,,23436,151.00
17765,17765,24781,,428.00
17766,17766,,5014,448.00
17767,17767,25561,,103.00
17768,17768,,10825,72.00
17769,17769,35902,,351.00
17770,17770,,32674,136.00
17771,17771,32511,,100.00
17772,17772,,53263,10.00
17773,17773,18201,,499.00
17774,17774,,58092,67.00
17775,17775,1509,,168.00
17776,17776,,4725,481.00
17777,17777,20264,,377.00
17778,17778,,3404,75.00
17779,17779,31738,,74.00
17780,17780,,53069,11.00
17781,17781,27138,,5.00
17782,17782,,28881,178.00
17783,17783,21839,,492.00
17784,17784,,17884,200.00
17785,17785,26321,,13.00
17786,17786,,44780,286.00
17787,17787,27538,,224.00
17788,17788,,40434,498.00
17789,17789,8626,,144.00
17790,17790,,41745,99.00
17791,17791,8228,,147.00
17792,17792,,59965,471.00
17793,17793,4598,,121.00
17794,17794,,42086,303.00
17795,17795,25962,,314.00
17796,17796,,7364,350.00
17797,17797,26805,,85.00
17798,17798,,19582,294.00
17799,17799,30185,,122.00
17800,17800,,5050,73.00
17801,17801,31706,,263.00
17802,17802,,45432,70.00
17803,17803,12231,,33.00
17804,17804,,27613,481.00
17805,17805,33437,,261.00
17806,17806,,58433,199.00
17807,17807,9089,,198.00
17808,17808,,20368,115.00
17809,17809,34547,,491.00
17810,17810,,19692,335.00
17811,17811,3704,,173.00
17812,17812,,19029,378.00
17813,17813,4204,,311.00
17814,17814,,56147,136.00
17815,17815,24507,,437.00
17816,17816,,48876,336.00
17817,17817,8135,,283.00
17818,17818,,45064,481.00
17819,17819,34817,,83.00
17820,17820,,52968,170.00
17821,17821,38354,,336.00
17822,17822,,10519,142.00
17823,17823,37295,,114.00
17824,17824,,21104,336.00
17825,17825,23346,,403.00
17826,17826,,24617,62.00
17827,17827,13644,,88.00
17828,17828,,50144,134.00
17829,17829,1500,,277.00
17830,17830,,45242,197.00
17831,17831,27976,,63.00
17832,17832,,1588,341.00
17833,17833,5521,,42.00
17834,17834,,56670,100.00
17835,17835,27135,,437.00
17836,17836,,19727,48.00
17837,17837,3715,,112.00
17838,17838,,45566,443.00
17839,17839,13912,,127.00
17840,17840,,57918,352.00
17841,17841,14369,,148.00
17842,17842,,32990,249.00
17843,17843,19117,,26.00
17844,17844,,36451,325.00
17845,17845,13223,,25.00
17846,17846,,37646,115.00
17847,17847,2075,,368.00
17848,17848,,14737,430.00
17849,17849,39913,,297.00
17850,17850,,11267,44.00
17851,17851,3684,,117.00
17852,17852,,14794,425.00
17853,17853,12030,,423.00
17854,17854,,3014,150.00
17855,17855,2401,,163.00
17856,17856,,55040,24.00
17857,17857,3581,,117.00
17858,17858,,1581,198.00
17859,17859,13604,,266.00
17860,17860,,47351,304.00
17861,17861,22724,,255.00
17862,17862,,57298,194.00
17863,17863,11496,,181.00
17864,17864,,39634,144.00
17865,17865,14028,,182.00
17866,17866,,24664,24.00
17867,17867,7400,,177.00
17868,17868,,50504,441.00
17869,17869,29247,,301.00
17870,17870,,51905,67.00
17871,17871,38291,,247.00
17872,17872,,2636,351.00
17873,17873,39468,,247.00
17874,17874,,59590,243.00
17875,17875,2832,,328.00
17876,17876,,38315,27.00
17877,17877,14640,,489.00
17878,17878,,10147,40.00
17879,17879,11001,,217.00
17880,17880,,21023,328.00
17881,17881,10390,,454.00
17882,17882,,57992,69.00
17883,17883,30595,,184.00
17884,17884,,53560,58.00
17885,17885,39018,,46.00
17886,17886,,30625,17.00
17887,17887,34883,,158.00
17888,17888,,23748,238.00
17889,17889,20873,,428.00
17890,17890,,12266,173.00
17891,17891,36623,,472.00
17892,17892,,14758,305.00
17893,17893,5881,,397.00
17894,17894,,57852,442.00
17895,17895,13314,,75.00
17896,17896,,17260,443.00
17897,17897,2712,,314.00
17898,17898,,57687,275.00
17899,17899,17018,,110.00
17900,17900,,51522,151.00
17901,17901,24468,,240.00
17902,17902,,17177,182.00
17903,17903,19823,,405.00
17904,17904,,16670,77.00
17905,17905,18715,,129.00
17906,17906,,30308,487.00
17907,17907,13559,,43.00
17908,17908,,25376,299.00
17909,17909,39402,,128.00
17910,17910,,5599,361.00
17911,17911,2074,,471.00
