INSPECTION_ID,RECEIPT_ID,PART_ID,SUPPLIER_ID,INSPECTION_DATE,SAMPLE_SIZE,DEFECT_COUNT,RESULT,PPM
1442,49634,29371,414,2024-02-09,414,3,PASS,7246.4
1443,15699,5280,267,2026-03-05,471,2,PASS,4246.3
1444,36221,18835,48,2024-05-20,266,4,CONDITIONAL,15037.6
1445,1863,11452,499,2024-05-08,841,0,PASS,0.0
1446,26829,29190,213,2026-07-13,365,4,CONDITIONAL,10958.9
1447,59939,4810,172,2024-01-04,808,0,PASS,0.0
1448,20858,4881,110,2026-02-17,367,3,PASS,8174.4
1449,53383,28498,334,2024-04-27,662,3,PASS,4531.7
1450,13336,7898,321,2024-01-14,342,0,PASS,0.0
1451,6833,23930,253,2026-06-24,499,1,PASS,2004.0
1452,13679,21267,360,2025-07-12,554,2,PASS,3610.1
1453,62327,20634,160,2026-02-18,354,1,PASS,2824.9
1454,26712,16096,80,2026-02-17,674,2,PASS,2967.4
1455,53146,4361,177,2025-09-12,297,3,PASS,10101.0
1456,28710,1476,106,2023-09-25,808,0,PASS,0.0
1457,86735,20069,317,2025-10-04,896,4,CONDITIONAL,4464.3
1458,28528,20263,434,2023-11-20,678,2,PASS,2949.9
1459,3882,18508,173,2024-03-19,420,4,CONDITIONAL,9523.8
1460,31124,4600,44,2026-03-17,592,2,PASS,3378.4
1461,78965,9167,483,2023-12-09,141,2,PASS,14184.4
1462,5917,25121,428,2025-10-10,647,3,PASS,4636.8
1463,45009,19123,367,2024-12-11,411,0,PASS,0.0
1464,8647,29481,232,2024-01-13,576,4,CONDITIONAL,6944.4
1465,38248,6478,224,2026-09-23,920,3,PASS,3260.9
1466,58649,23997,232,2023-07-05,836,3,PASS,3588.5
1467,62777,25000,79,2023-04-12,409,2,PASS,4890.0
1468,19464,15934,61,2026-02-16,783,2,PASS,2554.3
1469,77592,10481,16,2025-01-25,552,1,PASS,1811.6
1470,43533,11932,316,2025-09-18,522,4,CONDITIONAL,7662.8
1471,86594,624,283,2025-10-08,303,0,PASS,0.0
1472,3854,7853,491,2023-02-09,889,2,PASS,2249.7
1473,20800,26705,426,2025-01-13,674,0,PASS,0.0
1474,8109,9108,348,2024-08-11,201,4,CONDITIONAL,19900.5
1475,13365,4798,113,2023-07-11,842,3,PASS,3562.9
1476,71639,23063,271,2024-01-30,160,3,PASS,18750.0
1477,67690,12609,293,2025-01-28,870,1,PASS,1149.4
1478,36240,27627,40,2025-05-18,508,0,PASS,0.0
1479,30732,22361,235,2023-05-20,756,0,PASS,0.0
1480,38799,19811,374,2025-06-14,314,0,PASS,0.0
1481,85843,13023,489,2025-05-30,514,4,CONDITIONAL,7782.1
1482,38907,13699,133,2026-01-12,349,2,PASS,5730.7
1483,44883,22688,461,2024-08-29,573,3,PASS,5235.6
1484,28652,11094,205,2024-12-10,426,3,PASS,7042.3
1485,11025,16097,52,2024-12-28,319,3,PASS,9404.4
1486,59673,26587,188,2024-12-08,700,3,PASS,4285.7
1487,11788,4693,383,2025-12-14,703,0,PASS,0.0
1488,24826,7645,77,2026-04-17,203,0,PASS,0.0
1489,76646,11716,320,2023-09-09,234,0,PASS,0.0
1490,84775,17762,408,2025-12-04,887,4,CONDITIONAL,4509.6
1491,33446,12189,351,2026-07-23,817,4,CONDITIONAL,4896.0
1492,51270,22066,100,2023-02-06,251,2,PASS,7968.1
1493,19800,19810,401,2024-06-03,988,2,PASS,2024.3
1494,53154,4914,117,2026-09-24,398,2,PASS,5025.1
1495,37443,2856,212,2024-07-18,239,2,PASS,8368.2
1496,2035,21222,29,2025-12-02,552,4,CONDITIONAL,7246.4
1497,32136,13772,109,2024-07-27,470,1,PASS,2127.7
1498,67463,12625,4,2023-12-03,129,4,CONDITIONAL,31007.8
1499,77746,15578,78,2026-05-17,612,0,PASS,0.0
1500,56716,6610,378,2024-05-20,718,0,PASS,0.0
1501,72898,2982,373,2026-04-08,442,3,PASS,6787.3
1502,24952,13336,145,2023-12-01,566,2,PASS,3533.6
1503,77246,20153,36,2024-07-09,969,3,PASS,3096.0
1504,48487,12302,24,2024-05-03,739,4,CONDITIONAL,5412.7
1505,73678,2505,121,2025-09-20,390,1,PASS,2564.1
1506,7967,4358,241,2024-07-22,775,0,PASS,0.0
1507,46124,11238,97,2023-08-21,304,3,PASS,9868.4
1508,48419,19354,47,2023-01-10,637,0,PASS,0.0
1509,36047,3898,477,2023-03-16,259,3,PASS,11583.0
1510,46760,2733,108,2025-09-02,477,4,CONDITIONAL,8385.7
1511,54500,19786,452,2024-06-27,903,0,PASS,0.0
1512,76633,8628,321,2024-06-09,793,4,CONDITIONAL,5044.1
1513,63426,24324,485,2026-08-09,773,1,PASS,1293.7
1514,12493,3721,258,2023-07-13,374,2,PASS,5347.6
1515,52534,1064,381,2024-07-11,674,0,PASS,0.0
1516,8259,28556,417,2024-06-22,946,1,PASS,1057.1
1517,34670,16053,302,2023-02-22,671,4,CONDITIONAL,5961.3
1518,79393,12507,447,2025-03-01,951,0,PASS,0.0
1519,12857,48,238,2025-03-20,458,4,CONDITIONAL,8733.6
1520,59908,1390,476,2024-03-16,560,2,PASS,3571.4
1521,60753,11284,143,2023-10-12,551,0,PASS,0.0
1522,30854,6613,75,2024-04-22,173,2,PASS,11560.7
1523,87466,8154,70,2025-10-13,480,4,CONDITIONAL,8333.3
1524,50769,17973,86,2024-12-01,239,3,PASS,12552.3
1525,29090,18330,398,2025-11-17,695,4,CONDITIONAL,5755.4
1526,72301,8759,446,2024-10-14,356,4,CONDITIONAL,11236.0
1527,46040,15205,252,2026-03-03,659,4,CONDITIONAL,6069.8
1528,88408,20403,185,2023-05-20,672,1,PASS,1488.1
1529,80304,19245,306,2024-11-06,104,4,CONDITIONAL,38461.5
1530,15755,28110,41,2026-02-22,412,0,PASS,0.0
1531,10126,21634,243,2025-06-12,821,2,PASS,2436.1
1532,25872,27725,474,2026-01-10,124,3,PASS,24193.5
1533,23825,5603,468,2025-09-10,669,1,PASS,1494.8
1534,14057,26518,53,2023-01-23,864,1,PASS,1157.4
1535,11786,8191,180,2025-10-20,143,0,PASS,0.0
1536,45470,29439,279,2023-01-04,382,0,PASS,0.0
1537,48832,8655,231,2025-10-24,513,0,PASS,0.0
1538,67920,14583,457,2026-02-15,750,4,CONDITIONAL,5333.3
1539,89356,5271,488,2023-03-13,185,0,PASS,0.0
1540,79554,27858,482,2023-06-11,726,3,PASS,4132.2
1541,48279,1003,268,2026-02-22,486,0,PASS,0.0
1542,20663,2396,452,2025-12-17,294,1,PASS,3401.4
1543,49976,8168,410,2026-04-17,940,0,PASS,0.0
1544,5711,582,81,2026-01-02,846,3,PASS,3546.1
1545,88547,4981,201,2023-12-11,793,2,PASS,2522.1
1546,36009,14795,45,2024-07-09,729,3,PASS,4115.2
1547,76590,6756,235,2025-05-01,676,2,PASS,2958.6
1548,87162,15780,313,2026-05-09,720,0,PASS,0.0
1549,28305,9482,22,2025-07-26,815,0,PASS,0.0
1550,29711,16044,154,2023-12-21,941,0,PASS,0.0
1551,71213,15129,165,2023-04-29,131,0,PASS,0.0
1552,84802,23500,281,2025-11-07,388,1,PASS,2577.3
1553,75617,9523,30,2026-02-19,299,0,PASS,0.0
1554,71933,8777,427,2024-04-17,565,2,PASS,3539.8
1555,27904,28445,435,2024-02-26,133,3,PASS,22556.4
1556,26525,29694,157,2025-09-14,109,2,PASS,18348.6
1557,40011,10240,199,2025-03-17,313,0,PASS,0.0
1558,88156,5974,133,2023-12-23,842,3,PASS,3562.9
1559,69609,7765,490,2025-10-10,866,0,PASS,0.0
1560,49982,10013,225,2024-11-11,340,4,CONDITIONAL,11764.7
1561,45450,24725,294,2023-03-30,940,4,CONDITIONAL,4255.3
1562,33864,11149,384,2026-04-30,607,3,PASS,4942.3
1563,60525,14106,491,2024-05-20,364,4,CONDITIONAL,10989.0
1564,34209,18089,482,2026-08-17,188,0,PASS,0.0
1565,19285,123,258,2026-08-06,730,2,PASS,2739.7
1566,50711,8176,30,2024-10-09,808,1,PASS,1237.6
1567,58707,24796,123,2024-07-25,924,2,PASS,2164.5
1568,78882,26531,343,2025-11-05,971,2,PASS,2059.7
1569,47076,23554,459,2024-04-19,112,3,PASS,26785.7
1570,79715,5688,215,2025-11-14,894,2,PASS,2237.1
1571,64708,9019,174,2026-09-12,598,2,PASS,3344.5
1572,83169,1274,327,2025-10-03,242,4,CONDITIONAL,16528.9
1573,62339,28777,490,2026-01-19,664,1,PASS,1506.0
1574,66793,19515,148,2026-08-20,576,0,PASS,0.0
1575,3771,4933,25,2025-01-25,568,0,PASS,0.0
1576,66102,15306,484,2026-05-18,918,1,PASS,1089.3
1577,59719,8009,229,2025-12-13,705,0,PASS,0.0
1578,2918,1208,103,2025-10-27,899,2,PASS,2224.7
1579,34913,20605,293,2025-11-19,886,4,CONDITIONAL,4514.7
1580,55404,24904,73,2026-03-06,588,4,CONDITIONAL,6802.7
1581,32311,1386,180,2025-01-22,994,2,PASS,2012.1
1582,85092,18119,283,2026-03-28,351,2,PASS,5698.0
1583,56657,11033,261,2024-08-15,703,4,CONDITIONAL,5689.9
1584,56751,10809,181,2025-11-08,373,1,PASS,2681.0
1585,59587,11116,260,2026-01-02,973,2,PASS,2055.5
1586,81178,2885,189,2025-08-11,797,4,CONDITIONAL,5018.8
1587,5890,25144,219,2024-01-12,429,0,PASS,0.0
1588,68525,2279,38,2024-12-28,571,3,PASS,5253.9
1589,29230,24625,432,2023-06-19,208,1,PASS,4807.7
1590,58814,20135,478,2023-08-04,165,0,PASS,0.0
1591,62409,21845,357,2024-10-22,139,4,CONDITIONAL,28777.0
1592,64339,28181,488,2025-06-22,154,2,PASS,12987.0
1593,1634,16642,366,2023-06-19,389,4,CONDITIONAL,10282.8
1594,9466,10392,482,2026-09-26,536,2,PASS,3731.3
1595,87034,11745,455,2025-05-04,697,4,CONDITIONAL,5738.9
1596,39031,25107,105,2024-06-16,267,1,PASS,3745.3
1597,6224,17314,51,2025-03-11,897,3,PASS,3344.5
1598,82415,264,144,2026-05-04,377,4,CONDITIONAL,10610.1
1599,59619,7871,382,2023-12-18,323,2,PASS,6192.0
1600,4683,17380,138,2025-09-08,611,2,PASS,3273.3
1601,56091,10291,280,2023-06-11,362,0,PASS,0.0
1602,13472,4592,57,2025-05-06,984,0,PASS,0.0
1603,32822,16243,61,2026-06-29,511,3,PASS,5870.8
1604,18628,4627,6,2024-05-18,660,3,PASS,4545.5
1605,30243,13191,51,2024-09-25,654,1,PASS,1529.1
1606,83672,15262,479,2025-05-17,800,4,CONDITIONAL,5000.0
1607,3804,27597,125,2025-12-03,916,4,CONDITIONAL,4366.8
1608,69294,16676,287,2024-08-18,290,4,CONDITIONAL,13793.1
1609,36004,6573,218,2025-01-10,806,3,PASS,3722.1
1610,62184,20954,445,2026-08-30,999,4,CONDITIONAL,4004.0
1611,80857,28678,144,2025-09-02,749,4,CONDITIONAL,5340.5
1612,69389,14556,404,2023-10-18,923,2,PASS,2166.8
1613,45585,26075,439,2026-06-16,622,3,PASS,4823.2
1614,49853,4412,268,2023-09-01,712,3,PASS,4213.5
1615,58818,4335,8,2025-09-14,496,4,CONDITIONAL,8064.5
1616,49111,26242,83,2024-10-16,188,1,PASS,5319.1
1617,89755,11635,392,2026-09-01,553,4,CONDITIONAL,7233.3
1618,11946,7444,471,2026-04-24,493,1,PASS,2028.4
1619,6014,1945,471,2023-05-10,774,4,CONDITIONAL,5168.0
1620,70501,6850,36,2026-07-14,458,1,PASS,2183.4
1621,50798,29189,449,2023-08-07,101,0,PASS,0.0
1622,16060,24270,53,2023-04-30,217,1,PASS,4608.3
1623,56304,29620,193,2024-10-03,811,4,CONDITIONAL,4932.2
1624,84511,28197,123,2024-12-26,875,2,PASS,2285.7
1625,3139,24350,426,2026-03-23,191,3,PASS,15706.8
1626,45457,8670,206,2023-04-11,252,0,PASS,0.0
1627,38055,14961,165,2023-11-02,422,2,PASS,4739.3
1628,85092,23134,179,2023-07-15,785,4,CONDITIONAL,5095.5
1629,78114,24471,245,2025-06-25,922,3,PASS,3253.8
1630,87092,28269,236,2026-04-11,119,3,PASS,25210.1
1631,79155,6694,217,2026-05-28,700,0,PASS,0.0
1632,16874,25743,278,2024-11-01,426,0,PASS,0.0
1633,7478,20561,232,2025-12-11,907,1,PASS,1102.5
1634,83497,6894,37,2023-05-05,546,0,PASS,0.0
1635,72048,27649,374,2025-01-27,816,4,CONDITIONAL,4902.0
1636,65371,16564,250,2025-04-18,375,3,PASS,8000.0
1637,37176,16247,97,2023-04-03,958,0,PASS,0.0
1638,84930,15658,44,2025-02-27,605,2,PASS,3305.8
1639,79261,6030,223,2024-01-03,746,4,CONDITIONAL,5361.9
1640,49287,15892,271,2023-06-05,435,0,PASS,0.0
1641,10210,26417,483,2026-08-02,876,4,CONDITIONAL,4566.2
1642,39352,19833,346,2024-09-29,548,4,CONDITIONAL,7299.3
1643,76197,22360,193,2024-11-24,718,1,PASS,1392.8
1644,62561,5115,87,2026-05-30,619,3,PASS,4846.5
1645,16118,25160,52,2023-09-27,118,0,PASS,0.0
1646,63072,27324,442,2024-04-14,896,2,PASS,2232.1
1647,30155,25740,195,2025-07-16,237,1,PASS,4219.4
1648,48644,9751,84,2025-12-25,344,1,PASS,2907.0
1649,86475,17547,180,2023-01-02,146,2,PASS,13698.6
1650,30668,12851,101,2023-04-27,359,4,CONDITIONAL,11142.1
1651,47053,388,169,2024-03-14,418,0,PASS,0.0
1652,28883,16294,473,2023-08-11,270,4,CONDITIONAL,14814.8
1653,16534,9954,302,2024-09-22,675,4,CONDITIONAL,5925.9
1654,45389,858,494,2025-10-07,184,3,PASS,16304.3
1655,49854,1872,20,2025-07-29,151,3,PASS,19867.5
1656,80102,16835,241,2024-10-27,138,4,CONDITIONAL,28985.5
1657,29397,16880,63,2026-03-12,909,0,PASS,0.0
1658,47768,13636,140,2024-11-29,558,0,PASS,0.0
1659,25527,8668,268,2026-06-29,294,0,PASS,0.0
1660,12607,11973,278,2025-08-12,714,1,PASS,1400.6
1661,64386,26286,283,2024-10-16,125,3,PASS,24000.0
1662,2944,15884,135,2023-11-02,843,1,PASS,1186.2
1663,52663,20061,155,2026-08-01,514,1,PASS,1945.5
1664,49762,24592,451,2025-01-18,279,1,PASS,3584.2
1665,65499,26196,459,2024-09-02,988,0,PASS,0.0
1666,19749,5804,442,2025-04-17,189,1,PASS,5291.0
1667,54254,14901,5,2023-10-17,668,3,PASS,4491.0
1668,69596,29123,252,2023-12-21,169,3,PASS,17751.5
1669,3202,4238,48,2023-01-19,219,1,PASS,4566.2
1670,76426,17065,88,2024-03-29,771,2,PASS,2594.0
1671,17097,1267,139,2026-02-08,349,3,PASS,8596.0
1672,18029,16218,424,2024-07-31,981,2,PASS,2038.7
1673,29721,9689,497,2023-07-03,818,3,PASS,3667.5
1674,18723,23472,192,2025-02-17,822,3,PASS,3649.6
1675,73537,12103,367,2025-04-29,929,4,CONDITIONAL,4305.7
1676,27300,16431,134,2026-04-11,342,2,PASS,5848.0
1677,78283,26385,343,2023-01-16,222,2,PASS,9009.0
1678,8785,15215,152,2026-04-22,624,2,PASS,3205.1
1679,24403,29580,88,2023-11-20,200,2,PASS,10000.0
1680,5273,9188,343,2023-07-22,250,1,PASS,4000.0
1681,41525,23475,416,2025-06-15,203,1,PASS,4926.1
1682,11864,13760,418,2025-08-23,414,2,PASS,4830.9
1683,5993,4964,309,2026-08-08,200,3,PASS,15000.0
1684,29185,12167,92,2024-03-15,653,3,PASS,4594.2
1685,33580,1029,340,2024-12-27,691,0,PASS,0.0
1686,46137,28284,334,2026-09-04,165,4,CONDITIONAL,24242.4
1687,1401,13438,40,2024-08-29,994,1,PASS,1006.0
1688,80622,8875,129,2025-02-14,619,0,PASS,0.0
1689,37326,12837,170,2023-08-11,904,1,PASS,1106.2
1690,42270,25363,346,2025-06-01,527,3,PASS,5692.6
1691,8282,2392,98,2025-01-30,990,0,PASS,0.0
1692,33275,20076,321,2024-03-01,420,4,CONDITIONAL,9523.8
1693,85687,25548,327,2024-06-22,515,0,PASS,0.0
1694,41429,17808,295,2025-06-03,559,2,PASS,3577.8
1695,57498,4766,465,2023-01-30,597,4,CONDITIONAL,6700.2
1696,60271,15448,31,2026-05-15,222,1,PASS,4504.5
1697,66290,14274,355,2023-09-28,712,3,PASS,4213.5
1698,77474,25098,233,2025-06-24,500,2,PASS,4000.0
1699,4374,12983,478,2025-06-14,492,4,CONDITIONAL,8130.1
1700,19237,23082,401,2026-01-12,677,1,PASS,1477.1
1701,50784,24864,3,2025-02-27,751,8,FAIL,10652.5
1702,61501,7710,100,2025-07-22,691,2,PASS,2894.4
1703,51700,19212,381,2026-08-13,131,4,CONDITIONAL,30534.4
1704,40073,22241,426,2024-06-23,281,1,PASS,3558.7
1705,69783,815,175,2026-03-15,907,1,PASS,1102.5
1706,24451,20394,26,2024-01-25,827,0,PASS,0.0
1707,19612,3196,245,2024-07-08,807,3,PASS,3717.5
1708,27888,21623,443,2024-01-22,259,2,PASS,7722.0
1709,46931,187,48,2025-07-21,730,2,PASS,2739.7
1710,3207,22396,235,2025-08-24,202,3,PASS,14851.5
1711,38184,921,366,2023-04-22,991,3,PASS,3027.2
1712,12489,22104,348,2026-09-11,601,3,PASS,4991.7
1713,5649,2031,79,2026-03-10,233,2,PASS,8583.7
1714,17474,24136,219,2025-05-22,541,2,PASS,3696.9
1715,59164,2807,278,2026-05-13,793,4,CONDITIONAL,5044.1
1716,15293,2765,366,2025-06-22,989,0,PASS,0.0
1717,29126,16311,109,2025-02-14,819,3,PASS,3663.0
1718,40322,1416,498,2023-03-12,856,0,PASS,0.0
1719,34839,23326,108,2024-04-12,215,0,PASS,0.0
1720,612,12648,74,2026-01-08,398,2,PASS,5025.1
1721,68780,14753,4,2026-01-05,600,1,PASS,1666.7
1722,69567,342,257,2023-04-04,916,4,CONDITIONAL,4366.8
1723,84088,3044,63,2023-02-11,922,2,PASS,2169.2
1724,48934,9062,338,2025-09-28,850,2,PASS,2352.9
1725,34849,28174,167,2025-02-22,370,0,PASS,0.0
1726,53183,10231,250,2024-04-11,778,0,PASS,0.0
1727,61031,6452,230,2023-12-16,591,3,PASS,5076.1
1728,31952,3890,13,2023-04-13,325,3,PASS,9230.8
1729,8179,12516,236,2024-09-27,574,1,PASS,1742.2
1730,5229,23884,375,2023-05-18,659,3,PASS,4552.4
1731,77304,14006,491,2024-04-06,117,1,PASS,8547.0
1732,13670,17522,325,2025-06-17,672,0,PASS,0.0
1733,48267,10234,407,2024-12-18,733,4,CONDITIONAL,5457.0
1734,85491,26550,123,2023-10-04,315,4,CONDITIONAL,12698.4
1735,86696,25428,2,2026-05-13,379,1,PASS,2638.5
1736,50089,20419,229,2026-03-18,451,1,PASS,2217.3
1737,18306,17550,48,2025-06-09,717,1,PASS,1394.7
1738,11223,12162,366,2026-09-05,561,0,PASS,0.0
1739,23567,977,278,2026-06-17,460,4,CONDITIONAL,8695.7
1740,9041,8508,205,2024-09-25,951,2,PASS,2103.0
1741,69492,10891,131,2026-09-05,120,4,CONDITIONAL,33333.3
1742,86974,26648,203,2026-08-04,466,3,PASS,6437.8
1743,56919,14017,408,2026-04-17,987,2,PASS,2026.3
1744,62684,26869,358,2026-01-29,268,3,PASS,11194.0
1745,1485,22725,390,2025-08-16,426,4,CONDITIONAL,9389.7
1746,75789,20640,175,2026-03-19,743,2,PASS,2691.8
1747,43696,12977,158,2026-06-03,854,2,PASS,2341.9
1748,45571,6402,40,2024-01-08,109,1,PASS,9174.3
1749,845,22168,66,2023-06-05,120,1,PASS,8333.3
1750,29758,3832,203,2026-08-30,454,2,PASS,4405.3
1751,59215,21782,31,2024-11-15,162,3,PASS,18518.5
1752,6917,20287,445,2025-08-15,545,2,PASS,3669.7
1753,85287,13782,26,2024-04-10,582,0,PASS,0.0
1754,78683,14526,360,2023-02-12,719,2,PASS,2781.6
1755,4941,5671,432,2024-06-10,970,1,PASS,1030.9
1756,47698,440,231,2024-07-04,269,0,PASS,0.0
1757,76217,17157,404,2025-01-11,542,3,PASS,5535.1
1758,23352,12743,460,2024-06-10,562,3,PASS,5338.1
1759,81544,9340,20,2023-05-31,944,3,PASS,3178.0
1760,40641,18769,490,2025-08-01,596,4,CONDITIONAL,6711.4
1761,73189,24835,1,2024-06-27,669,14,FAIL,20926.8
1762,59940,2757,412,2026-08-04,593,4,CONDITIONAL,6745.4
1763,22040,26190,436,2023-12-15,421,3,PASS,7125.9
1764,2951,28062,35,2026-02-03,933,0,PASS,0.0
1765,69203,25092,186,2026-06-08,115,1,PASS,8695.7
1766,72898,3230,231,2023-09-05,341,1,PASS,2932.6
1767,12934,3568,409,2024-08-03,760,1,PASS,1315.8
1768,12213,10525,190,2025-01-02,367,0,PASS,0.0
1769,29114,7226,22,2025-12-15,303,0,PASS,0.0
1770,65131,19074,5,2025-11-14,322,2,PASS,6211.2
1771,55341,896,229,2025-01-26,110,1,PASS,9090.9
1772,56249,915,119,2026-02-18,154,2,PASS,12987.0
1773,59586,28249,355,2023-09-08,979,4,CONDITIONAL,4085.8
1774,84444,5036,304,2023-04-12,987,0,PASS,0.0
1775,57179,24726,122,2026-03-06,613,2,PASS,3262.6
1776,29027,17603,249,2024-04-28,277,4,CONDITIONAL,14440.4
1777,1854,15714,18,2026-02-04,741,0,PASS,0.0
1778,33694,16721,286,2024-01-29,889,2,PASS,2249.7
1779,77034,17911,210,2026-04-06,955,4,CONDITIONAL,4188.5
1780,18230,13859,119,2023-09-26,632,4,CONDITIONAL,6329.1
1781,47208,12481,75,2023-03-10,579,0,PASS,0.0
1782,8858,15571,271,2025-09-15,432,3,PASS,6944.4
1783,44509,21850,276,2023-01-31,842,2,PASS,2375.3
1784,19095,15709,219,2025-01-15,117,4,CONDITIONAL,34188.0
1785,48749,9308,345,2024-04-20,991,1,PASS,1009.1
1786,71335,20663,489,2024-02-02,844,0,PASS,0.0
1787,74363,24156,104,2025-12-13,832,0,PASS,0.0
1788,6334,23015,275,2025-11-30,565,3,PASS,5309.7
1789,84422,4871,296,2024-12-16,256,1,PASS,3906.3
1790,82853,5326,159,2024-02-17,131,1,PASS,7633.6
1791,20615,23050,221,2026-04-23,348,0,PASS,0.0
1792,48137,3418,419,2025-11-11,835,2,PASS,2395.2
1793,70636,20162,190,2023-04-09,605,2,PASS,3305.8
1794,50455,15970,316,2023-01-24,684,2,PASS,2924.0
1795,8577,16218,23,2023-05-22,893,3,PASS,3359.5
1796,59878,8099,435,2025-09-12,656,1,PASS,1524.4
1797,44560,15187,226,2025-07-18,420,0,PASS,0.0
1798,21503,1535,472,2024-04-17,709,2,PASS,2820.9
1799,75109,2327,306,2023-09-14,630,1,PASS,1587.3
1800,74325,24642,56,2023-09-04,100,4,CONDITIONAL,40000.0
1801,42959,12691,207,2023-12-08,733,4,CONDITIONAL,5457.0
1802,19279,16991,363,2025-01-04,728,2,PASS,2747.3
1803,31208,3064,422,2023-12-01,420,4,CONDITIONAL,9523.8
1804,87741,15002,434,2025-05-25,989,1,PASS,1011.1
1805,62525,6695,497,2026-06-25,464,0,PASS,0.0
1806,61180,17054,423,2025-06-17,298,0,PASS,0.0
1807,9333,27429,295,2023-12-26,568,4,CONDITIONAL,7042.3
1808,79381,3736,170,2026-01-11,842,3,PASS,3562.9
1809,14599,19469,226,2025-12-30,854,2,PASS,2341.9
1810,21008,10790,256,2026-02-10,889,1,PASS,1124.9
1811,63041,25249,131,2023-11-07,900,3,PASS,3333.3
1812,68226,15927,170,2023-12-23,753,2,PASS,2656.0
1813,43063,28088,317,2026-01-04,288,3,PASS,10416.7
1814,27912,7413,214,2024-02-19,912,3,PASS,3289.5
1815,29210,29385,267,2024-09-14,696,2,PASS,2873.6
1816,67482,704,157,2025-01-27,852,1,PASS,1173.7
1817,82565,874,145,2025-08-31,925,4,CONDITIONAL,4324.3
1818,496,23378,314,2024-06-10,905,0,PASS,0.0
1819,59581,24133,411,2025-07-24,621,1,PASS,1610.3
1820,72839,27394,126,2025-04-26,446,1,PASS,2242.2
1821,55497,22164,262,2024-12-24,146,3,PASS,20547.9
1822,6734,6302,5,2026-02-03,198,4,CONDITIONAL,20202.0
1823,75506,15052,343,2024-02-25,545,1,PASS,1834.9
1824,26769,13861,3,2023-11-23,134,2,PASS,14925.4
1825,60044,15516,452,2025-02-07,633,4,CONDITIONAL,6319.1
1826,6033,1505,10,2026-02-17,877,0,PASS,0.0
1827,57510,9996,394,2023-04-06,658,2,PASS,3039.5
1828,3732,7876,419,2023-09-11,237,1,PASS,4219.4
1829,16784,22759,25,2024-08-01,240,1,PASS,4166.7
1830,81065,7322,477,2024-01-13,827,2,PASS,2418.4
1831,46885,16346,107,2025-10-12,507,3,PASS,5917.2
1832,8323,2374,105,2025-12-15,752,1,PASS,1329.8
1833,80265,16458,108,2025-03-31,582,1,PASS,1718.2
1834,58218,13499,366,2026-06-17,695,2,PASS,2877.7
1835,7301,26080,405,2025-10-10,839,3,PASS,3575.7
1836,67853,28910,438,2025-02-03,663,2,PASS,3016.6
1837,86064,19289,177,2025-11-11,883,2,PASS,2265.0
1838,75634,2793,262,2025-02-16,943,4,CONDITIONAL,4241.8
1839,23537,11533,25,2025-08-14,451,1,PASS,2217.3
1840,43293,11326,326,2025-02-03,709,3,PASS,4231.3
1841,82502,16673,40,2023-08-29,405,4,CONDITIONAL,9876.5
1842,73408,5166,205,2024-03-03,871,1,PASS,1148.1
1843,9082,17901,201,2023-04-07,992,2,PASS,2016.1
1844,15143,12003,241,2023-03-20,394,0,PASS,0.0
1845,72575,22035,476,2023-09-06,447,1,PASS,2237.1
1846,70263,359,14,2024-04-20,606,3,PASS,4950.5
1847,69815,24900,309,2025-10-07,960,4,CONDITIONAL,4166.7
1848,47680,21220,493,2023-02-10,543,0,PASS,0.0
1849,10124,8996,161,2023-01-24,829,2,PASS,2412.5
1850,84822,21957,46,2026-01-02,116,3,PASS,25862.1
1851,2439,3052,194,2023-11-11,922,0,PASS,0.0
1852,11010,17180,375,2025-01-28,110,4,CONDITIONAL,36363.6
1853,87080,18629,438,2025-05-29,223,1,PASS,4484.3
1854,60945,11022,257,2023-08-28,395,0,PASS,0.0
1855,20363,24303,253,2026-05-10,284,4,CONDITIONAL,14084.5
1856,89420,29621,328,2023-10-13,479,0,PASS,0.0
1857,67281,15766,378,2024-11-13,491,4,CONDITIONAL,8146.6
1858,73368,28326,306,2024-11-05,831,2,PASS,2406.7
1859,75749,22872,185,2025-10-01,754,0,PASS,0.0
1860,26807,11047,423,2025-12-03,940,3,PASS,3191.5
1861,15493,21906,250,2024-01-13,698,1,PASS,1432.7
1862,60130,25539,118,2025-12-12,732,0,PASS,0.0
1863,63747,10934,389,2023-10-28,491,3,PASS,6110.0
1864,7026,5892,94,2026-02-25,591,1,PASS,1692.0
1865,20858,416,64,2024-07-30,351,1,PASS,2849.0
1866,27242,20503,290,2024-10-22,465,0,PASS,0.0
1867,81208,25857,115,2023-12-29,858,2,PASS,2331.0
1868,77616,25301,159,2024-04-21,287,3,PASS,10453.0
1869,27861,19789,326,2024-05-30,595,4,CONDITIONAL,6722.7
1870,67836,686,456,2023-02-02,842,0,PASS,0.0
1871,50180,27541,188,2023-12-14,312,3,PASS,9615.4
1872,32242,23474,386,2024-09-24,339,0,PASS,0.0
1873,38994,21904,120,2024-10-03,720,0,PASS,0.0
1874,75693,16600,143,2023-01-28,493,0,PASS,0.0
1875,74568,24490,399,2024-07-21,905,1,PASS,1105.0
1876,29332,22853,141,2023-10-22,392,4,CONDITIONAL,10204.1
1877,32935,11329,323,2024-11-21,459,3,PASS,6535.9
1878,77941,9961,64,2025-10-12,152,1,PASS,6578.9
1879,45346,11152,246,2023-05-25,678,2,PASS,2949.9
